timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
725472713,11-5,3262.0,893.0,4952.0,4416.0,-71.0,-68.0,-64.0,-64.0,82.0,59.0,120.0,122.0
725472723,11-5,3664.0,1011.0,5287.0,4982.0,-64.0,-69.0,-63.0,-62.0,1037.0,131.0,484.0,139.0
725472733,11-5,3145.0,1253.0,5907.0,5517.0,-69.0,-67.0,-64.0,-60.0,223.0,85.0,128.0,1028.0
725472744,11-5,3178.0,991.0,5350.0,5576.0,-68.0,-57.0,-66.0,-63.0,936.0,150.0,265.0,1117.0
725472772,11-5,3061.0,1596.0,5789.0,4072.0,-64.0,-63.0,-65.0,-66.0,994.0,195.0,110.0,500.0
725472800,11-5,3217.0,1157.0,5233.0,3577.0,-70.0,-63.0,-65.0,-63.0,707.0,150.0,461.0,1033.0
725472826,11-5,3335.0,1098.0,5409.0,3682.0,-70.0,-58.0,-64.0,-65.0,661.0,123.0,358.0,696.0
725472854,11-5,3413.0,893.0,4881.0,3877.0,-70.0,-57.0,-64.0,-65.0,515.0,299.0,548.0,567.0
725472867,11-5,3178.0,923.0,5116.0,4710.0,-70.0,-58.0,-65.0,-61.0,734.0,298.0,337.0,734.0
725472881,11-5,3296.0,1040.0,5233.0,3838.0,-70.0,-59.0,-65.0,-64.0,694.0,97.0,376.0,566.0
725472895,11-5,3257.0,874.0,5145.0,4033.0,-71.0,-59.0,-66.0,-62.0,640.0,123.0,424.0,1424.0
725472909,11-5,3217.0,952.0,4969.0,3382.0,-71.0,-59.0,-65.0,-62.0,792.0,175.0,569.0,914.0
725472924,11-5,3257.0,1303.0,4735.0,3838.0,-70.0,-67.0,-65.0,-62.0,703.0,170.0,653.0,1560.0
725472939,11-5,3022.0,776.0,5116.0,3838.0,-70.0,-65.0,-66.0,-66.0,865.0,816.0,385.0,626.0
725472953,11-5,3217.0,2007.0,5262.0,4827.0,-70.0,-66.0,-64.0,-62.0,773.0,653.0,359.0,881.0
725472967,11-5,3408.0,3794.0,5086.0,3916.0,-62.0,-62.0,-64.0,-63.0,744.0,1622.0,385.0,572.0
725472981,11-5,3335.0,2241.0,5754.0,4905.0,-71.0,-64.0,-62.0,-60.0,592.0,511.0,257.0,954.0
725472996,11-5,3139.0,1186.0,4705.0,3955.0,-71.0,-60.0,-65.0,-63.0,865.0,123.0,665.0,648.0
725473010,11-5,3178.0,1245.0,5145.0,3760.0,-71.0,-59.0,-65.0,-66.0,742.0,83.0,490.0,650.0
725473025,11-5,3139.0,1128.0,5028.0,3733.0,-70.0,-60.0,-66.0,-64.0,781.0,55.0,425.0,682.0
725473039,11-5,4150.0,1128.0,4891.0,4111.0,-61.0,-62.0,-66.0,-64.0,1211.0,104.0,556.0,371.0
725473053,11-5,3296.0,1040.0,4676.0,3955.0,-71.0,-59.0,-60.0,-64.0,714.0,185.0,694.0,556.0
