timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
666047888,6-9,-18.0,6795.0,6442.0,5819.0,-57.0,-76.0,-55.0,-61.0,120.0,118.0,148.0,195.0
666047897,6-9,-18.0,6895.0,6244.0,6593.0,-57.0,-75.0,-58.0,-59.0,184.0,83.0,93.0,195.0
666047908,6-9,-63.0,7358.0,5989.0,6868.0,-55.0,-68.0,-57.0,-58.0,580.0,202.0,159.0,136.0
666047918,6-9,-24.0,4428.0,5342.0,4855.0,-57.0,-69.0,-58.0,-58.0,716.0,1589.0,341.0,828.0
666047947,6-9,15.0,4272.0,6260.0,3885.0,-56.0,-70.0,-61.0,-59.0,494.0,1774.0,871.0,666.0
666047974,6-9,54.0,4428.0,6143.0,3993.0,-58.0,-71.0,-62.0,-61.0,625.0,1207.0,1334.0,155.0
666048002,6-9,132.0,4233.0,6494.0,4237.0,-57.0,-71.0,-58.0,-60.0,784.0,319.0,927.0,391.0
666048029,6-9,15.0,4350.0,6572.0,6024.0,-56.0,-71.0,-60.0,-59.0,450.0,599.0,1133.0,501.0
666048043,6-9,171.0,4272.0,6494.0,4738.0,-56.0,-71.0,-57.0,-53.0,511.0,1766.0,1102.0,1093.0
666048058,6-9,171.0,4350.0,6416.0,5750.0,-56.0,-71.0,-59.0,-58.0,414.0,469.0,1167.0,414.0
666048073,6-9,-219.0,4389.0,6533.0,2206.0,-55.0,-71.0,-58.0,-53.0,842.0,708.0,1183.0,4022.0
666048088,6-9,-219.0,4311.0,6338.0,5594.0,-55.0,-70.0,-58.0,-58.0,719.0,568.0,1415.0,527.0
666048100,6-9,-180.0,4233.0,6494.0,6102.0,-55.0,-70.0,-57.0,-58.0,695.0,1501.0,1724.0,255.0
666048113,6-9,14.0,4389.0,6572.0,6297.0,-56.0,-71.0,-57.0,-58.0,624.0,438.0,1809.0,331.0
666048127,6-9,53.0,4194.0,6533.0,6063.0,-56.0,-71.0,-57.0,-58.0,534.0,343.0,1498.0,261.0
666048142,6-9,132.0,4389.0,6533.0,5985.0,-55.0,-70.0,-56.0,-60.0,537.0,565.0,1675.0,416.0
666048156,6-9,-297.0,4428.0,6650.0,5402.0,-56.0,-70.0,-56.0,-58.0,808.0,438.0,1601.0,686.0
666048170,6-9,93.0,4428.0,6494.0,5711.0,-55.0,-71.0,-57.0,-59.0,558.0,406.0,1639.0,468.0
666048184,6-9,15.0,4311.0,6377.0,6024.0,-56.0,-71.0,-57.0,-54.0,566.0,255.0,1842.0,440.0
666048197,6-9,-258.0,4272.0,6416.0,6180.0,-56.0,-70.0,-57.0,-59.0,780.0,225.0,1849.0,193.0
666048211,6-9,-63.0,4350.0,6494.0,6297.0,-56.0,-70.0,-57.0,-59.0,677.0,323.0,1746.0,231.0
666048225,6-9,-180.0,4311.0,6338.0,6219.0,-56.0,-70.0,-57.0,-59.0,753.0,307.0,1739.0,206.0
666048239,6-9,-102.0,4468.0,6455.0,6102.0,-56.0,-70.0,-57.0,-60.0,759.0,335.0,1707.0,331.0
666048253,6-9,53.0,4311.0,6416.0,6102.0,-48.0,-71.0,-58.0,-60.0,621.0,271.0,1639.0,270.0
666048267,6-9,-219.0,4389.0,6377.0,6180.0,-56.0,-71.0,-58.0,-60.0,800.0,348.0,1806.0,217.0
666048281,6-9,439.0,4389.0,6338.0,6063.0,-48.0,-71.0,-58.0,-60.0,604.0,234.0,1583.0,268.0
666048294,6-9,92.0,4585.0,6507.0,6063.0,-46.0,-71.0,-55.0,-60.0,560.0,205.0,1626.0,362.0
666048307,6-9,-219.0,4428.0,6416.0,6024.0,-56.0,-71.0,-58.0,-59.0,829.0,277.0,1766.0,286.0
666048322,6-9,-141.0,4389.0,6416.0,6024.0,-56.0,-71.0,-58.0,-59.0,746.0,342.0,1801.0,396.0
666048336,6-9,-180.0,4272.0,6416.0,6063.0,-56.0,-71.0,-59.0,-59.0,765.0,215.0,1633.0,319.0
666048350,6-9,-258.0,4468.0,6455.0,5973.0,-56.0,-71.0,-59.0,-59.0,806.0,281.0,1660.0,942.0
666048364,6-9,15.0,4233.0,6416.0,5946.0,-56.0,-71.0,-59.0,-55.0,640.0,203.0,1863.0,368.0
666048378,6-9,-102.0,4272.0,6702.0,5750.0,-56.0,-71.0,-56.0,-60.0,753.0,249.0,1810.0,414.0
666048392,6-9,-180.0,4350.0,6416.0,5789.0,-56.0,-70.0,-58.0,-60.0,750.0,299.0,1971.0,359.0
666048405,6-9,53.0,4311.0,6455.0,5868.0,-56.0,-70.0,-58.0,-60.0,584.0,376.0,1982.0,370.0
666048419,6-9,-180.0,4350.0,6338.0,6024.0,-56.0,-70.0,-57.0,-60.0,677.0,221.0,1993.0,299.0
666048433,6-9,93.0,4272.0,6533.0,6024.0,-56.0,-70.0,-59.0,-60.0,561.0,235.0,1979.0,327.0
666048448,6-9,14.0,4272.0,6338.0,5868.0,-47.0,-70.0,-59.0,-60.0,697.0,249.0,1997.0,381.0
666048461,6-9,54.0,4350.0,6377.0,5750.0,-56.0,-70.0,-59.0,-60.0,568.0,256.0,2041.0,437.0
666048475,6-9,53.0,4311.0,6377.0,5594.0,-56.0,-71.0,-58.0,-60.0,606.0,252.0,1786.0,528.0
666048490,6-9,132.0,4311.0,6377.0,5907.0,-56.0,-70.0,-59.0,-60.0,544.0,307.0,1949.0,417.0
666048504,6-9,-219.0,4389.0,6455.0,5441.0,-56.0,-70.0,-59.0,-58.0,761.0,249.0,1948.0,799.0
666048519,6-9,-63.0,4311.0,6455.0,5946.0,-56.0,-70.0,-59.0,-60.0,708.0,256.0,1981.0,336.0
666048533,6-9,93.0,4350.0,6338.0,5965.0,-56.0,-71.0,-59.0,-53.0,610.0,380.0,1720.0,357.0
666048548,6-9,-219.0,4233.0,5954.0,6141.0,-56.0,-70.0,-56.0,-55.0,764.0,310.0,2267.0,530.0
666048563,6-9,93.0,4507.0,6702.0,5868.0,-56.0,-71.0,-57.0,-60.0,546.0,281.0,1768.0,395.0
666048579,6-9,-141.0,4311.0,6819.0,5946.0,-56.0,-70.0,-57.0,-60.0,648.0,335.0,1894.0,383.0
666048593,6-9,-24.0,4389.0,6416.0,6102.0,-56.0,-71.0,-57.0,-60.0,619.0,368.0,1794.0,244.0
666048607,6-9,132.0,4389.0,6416.0,6063.0,-56.0,-70.0,-58.0,-59.0,552.0,325.0,1833.0,330.0
666048621,6-9,,,,6063.0,,,,-55.0,,,,328.0
666048622,6-9,-141.0,4468.0,6494.0,,-56.0,-70.0,-59.0,,724.0,318.0,1711.0,
666048637,6-9,-63.0,4389.0,6455.0,5985.0,-56.0,-71.0,-57.0,-60.0,710.0,354.0,1947.0,396.0
