Starting Wi-Fi RTT Ranging...
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 6606 mm, StdDev: 180 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 6606 mm, StdDev: 180 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8525 mm, StdDev: 505 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 6606 mm, StdDev: 180 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8525 mm, StdDev: 505 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 4702 mm, StdDev: 329 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 6606 mm, StdDev: 180 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8525 mm, StdDev: 505 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 4702 mm, StdDev: 329 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.116, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -56, Distance: -655 mm, StdDev: 1466 mm, timeStemp: 7255705508, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 6850 mm, StdDev: 125 mm, timeStemp: 7255705632, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 6850 mm, StdDev: 125 mm, timeStemp: 7255705632, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8682 mm, StdDev: 321 mm, timeStemp: 7255705631, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 6850 mm, StdDev: 125 mm, timeStemp: 7255705632, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8682 mm, StdDev: 321 mm, timeStemp: 7255705631, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 4624 mm, StdDev: 481 mm, timeStemp: 7255705632, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 6850 mm, StdDev: 125 mm, timeStemp: 7255705632, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8682 mm, StdDev: 321 mm, timeStemp: 7255705631, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 4624 mm, StdDev: 481 mm, timeStemp: 7255705632, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.239, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -56, Distance: -733 mm, StdDev: 1692 mm, timeStemp: 7255705631, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 4975 mm, StdDev: 916 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 4975 mm, StdDev: 916 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8682 mm, StdDev: 432 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 4975 mm, StdDev: 916 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8682 mm, StdDev: 432 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 5014 mm, StdDev: 229 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 4975 mm, StdDev: 916 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8682 mm, StdDev: 432 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 5014 mm, StdDev: 229 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.363, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -55, Distance: -733 mm, StdDev: 1521 mm, timeStemp: 7255705756, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.487, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 4194 mm, StdDev: 965 mm, timeStemp: 7255705879, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.487, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 4194 mm, StdDev: 965 mm, timeStemp: 7255705879, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.487, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8408 mm, StdDev: 611 mm, timeStemp: 7255705879, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.487, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 4194 mm, StdDev: 965 mm, timeStemp: 7255705879, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.487, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8408 mm, StdDev: 611 mm, timeStemp: 7255705879, mcOn: true
Label: 5-1, Timestamp: 2025-01-10 13:35:15.487, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -55, Distance: 4552 mm, StdDev: 1662 mm, timeStemp: 7255705879, mcOn: true
