Starting Wi-Fi RTT Ranging...
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 2241 mm, StdDev: 626 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 2241 mm, StdDev: 626 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 6074 mm, StdDev: 1191 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 2241 mm, StdDev: 626 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 6074 mm, StdDev: 1191 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5127 mm, StdDev: 2460 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 2241 mm, StdDev: 626 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 6074 mm, StdDev: 1191 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5127 mm, StdDev: 2460 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.108, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -66, Distance: 2586 mm, StdDev: 852 mm, timeStemp: 7256928500, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 2514 mm, StdDev: 224 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 2514 mm, StdDev: 224 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8330 mm, StdDev: 623 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 2514 mm, StdDev: 224 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8330 mm, StdDev: 623 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -73, Distance: 4936 mm, StdDev: 1828 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 2514 mm, StdDev: 224 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 8330 mm, StdDev: 623 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -73, Distance: 4936 mm, StdDev: 1828 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.226, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -64, Distance: 2782 mm, StdDev: 801 mm, timeStemp: 7256928618, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 1264 mm, StdDev: 996 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 1264 mm, StdDev: 996 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -53, Distance: 8408 mm, StdDev: 121 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 1264 mm, StdDev: 996 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -53, Distance: 8408 mm, StdDev: 121 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -73, Distance: 5053 mm, StdDev: 851 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 1264 mm, StdDev: 996 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -53, Distance: 8408 mm, StdDev: 121 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -73, Distance: 5053 mm, StdDev: 851 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.355, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -62, Distance: 2938 mm, StdDev: 703 mm, timeStemp: 7256928744, mcOn: true
Label: 11-3, Timestamp: 2025-01-10 13:55:38.478, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -54, Distance: 366 mm, StdDev: 1265 mm, timeStemp: 7256928870, mcOn: true
