Starting Wi-Fi RTT Ranging...
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7632 mm, StdDev: 237 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7632 mm, StdDev: 237 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -64, Distance: 13360 mm, StdDev: 2305 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7632 mm, StdDev: 237 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -64, Distance: 13360 mm, StdDev: 2305 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 4133 mm, StdDev: 102 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7632 mm, StdDev: 237 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -64, Distance: 13360 mm, StdDev: 2305 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 4133 mm, StdDev: 102 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.821, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -50, Distance: -1790 mm, StdDev: 2441 mm, timeStemp: 7251806206, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 7280 mm, StdDev: 91 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 7280 mm, StdDev: 91 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 9873 mm, StdDev: 107 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 7280 mm, StdDev: 91 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 9873 mm, StdDev: 107 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 4166 mm, StdDev: 123 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 7280 mm, StdDev: 91 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 9873 mm, StdDev: 107 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 4166 mm, StdDev: 123 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:15.936, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -54, Distance: -491 mm, StdDev: 159 mm, timeStemp: 7251806320, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 6489 mm, StdDev: 261 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 6489 mm, StdDev: 261 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -70, Distance: 11059 mm, StdDev: 87 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 6489 mm, StdDev: 261 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -70, Distance: 11059 mm, StdDev: 87 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -65, Distance: 4038 mm, StdDev: 738 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 6489 mm, StdDev: 261 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -70, Distance: 11059 mm, StdDev: 87 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -65, Distance: 4038 mm, StdDev: 738 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.064, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -58, Distance: -444 mm, StdDev: 88 mm, timeStemp: 7251806456, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 6313 mm, StdDev: 419 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 6313 mm, StdDev: 419 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 11182 mm, StdDev: 924 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 6313 mm, StdDev: 419 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 11182 mm, StdDev: 924 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 3960 mm, StdDev: 1082 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 6313 mm, StdDev: 419 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 11182 mm, StdDev: 924 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 3960 mm, StdDev: 1082 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.165, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -53, Distance: -847 mm, StdDev: 1698 mm, timeStemp: 7251806550, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 9800 mm, StdDev: 134 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 9800 mm, StdDev: 134 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 12204 mm, StdDev: 2161 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 9800 mm, StdDev: 134 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 12204 mm, StdDev: 2161 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 3882 mm, StdDev: 1292 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 9800 mm, StdDev: 134 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 12204 mm, StdDev: 2161 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 3882 mm, StdDev: 1292 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.428, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -54, Distance: -499 mm, StdDev: 523 mm, timeStemp: 7251806820, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 7192 mm, StdDev: 361 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 7192 mm, StdDev: 361 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -67, Distance: 11728 mm, StdDev: 1981 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 7192 mm, StdDev: 361 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -67, Distance: 11728 mm, StdDev: 1981 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 3803 mm, StdDev: 1202 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 7192 mm, StdDev: 361 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -67, Distance: 11728 mm, StdDev: 1981 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 3803 mm, StdDev: 1202 mm, timeStemp: 7251807095, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.707, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -54, Distance: -420 mm, StdDev: 803 mm, timeStemp: 7251807094, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.980, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 6782 mm, StdDev: 233 mm, timeStemp: 7251807368, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.980, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 6782 mm, StdDev: 233 mm, timeStemp: 7251807368, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.980, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 11143 mm, StdDev: 2007 mm, timeStemp: 7251807368, mcOn: true
Label: 1-1, Timestamp: 2025-01-10 12:30:16.980, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 6782 mm, StdDev: 233 mm, timeStemp: 7251807368, mcOn: true
