Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
9,2024-12-14 17:00:35.675,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6694,399,4935216315,True,6317.444804737064
9,2024-12-14 17:00:35.675,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6694,399,4935216315,True,6317.444804737064
9,2024-12-14 17:00:35.675,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,9892,1347,4935216315,True,8706.438651125545
9,2024-12-14 17:00:35.675,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6694,399,4935216315,True,6317.444804737064
9,2024-12-14 17:00:35.675,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,9892,1347,4935216315,True,8706.438651125545
9,2024-12-14 17:00:35.675,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3266,1239,4935216315,True,2367.759378468368
9,2024-12-14 17:00:35.675,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6694,399,4935216315,True,6317.444804737064
9,2024-12-14 17:00:35.675,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,9892,1347,4935216315,True,8706.438651125545
9,2024-12-14 17:00:35.675,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3266,1239,4935216315,True,2367.759378468368
9,2024-12-14 17:00:35.675,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-69,498,4935216315,True,-8.396825396825397
9,2024-12-14 17:00:35.845,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6616,468,4935216484,True,6178.918125352909
9,2024-12-14 17:00:35.845,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6616,468,4935216484,True,6178.918125352909
9,2024-12-14 17:00:35.845,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9892,410,4935216484,True,9498.317219957291
9,2024-12-14 17:00:35.845,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6616,468,4935216484,True,6178.918125352909
9,2024-12-14 17:00:35.845,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9892,410,4935216484,True,9498.317219957291
9,2024-12-14 17:00:35.845,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,3526,1071,4935216484,True,2704.5194692190557
9,2024-12-14 17:00:35.845,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6616,468,4935216484,True,6178.918125352909
9,2024-12-14 17:00:35.845,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9892,410,4935216484,True,9498.317219957291
9,2024-12-14 17:00:35.845,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,3526,1071,4935216484,True,2704.5194692190557
9,2024-12-14 17:00:35.845,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-30,442,4935216484,True,-1.9067796610169492
9,2024-12-14 17:00:35.966,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6733,462,4935216606,True,6300.665601111884
9,2024-12-14 17:00:35.966,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6733,462,4935216606,True,6300.665601111884
9,2024-12-14 17:00:35.966,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9932,390,4935216606,True,9556.735516372797
9,2024-12-14 17:00:35.966,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6733,462,4935216606,True,6300.665601111884
9,2024-12-14 17:00:35.966,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9932,390,4935216606,True,9556.735516372797
9,2024-12-14 17:00:35.966,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3061,1185,4935216606,True,2206.717145548752
9,2024-12-14 17:00:35.966,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6733,462,4935216606,True,6300.665601111884
9,2024-12-14 17:00:35.966,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9932,390,4935216606,True,9556.735516372797
9,2024-12-14 17:00:35.966,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3061,1185,4935216606,True,2206.717145548752
9,2024-12-14 17:00:35.966,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-147,1333,4935216606,True,-14.600675675675674
9,2024-12-14 17:00:36.094,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6811,472,4935216733,True,6369.589592201016
9,2024-12-14 17:00:36.094,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6811,472,4935216733,True,6369.589592201016
9,2024-12-14 17:00:36.094,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,13135,223,4935216733,True,12915.722787842491
9,2024-12-14 17:00:36.094,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6811,472,4935216733,True,6369.589592201016
9,2024-12-14 17:00:36.094,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,13135,223,4935216733,True,12915.722787842491
9,2024-12-14 17:00:36.094,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3091,1111,4935216733,True,2273.746073298429
9,2024-12-14 17:00:36.094,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6811,472,4935216733,True,6369.589592201016
9,2024-12-14 17:00:36.094,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,13135,223,4935216733,True,12915.722787842491
9,2024-12-14 17:00:36.094,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3091,1111,4935216733,True,2273.746073298429
9,2024-12-14 17:00:36.094,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,-69,944,4935216733,True,-4.699901283316881
9,2024-12-14 17:00:36.217,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6655,362,4935216857,True,6311.675217329343
9,2024-12-14 17:00:36.217,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6655,362,4935216857,True,6311.675217329343
9,2024-12-14 17:00:36.217,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73,10244,982,4935216857,True,9347.900944236593
9,2024-12-14 17:00:36.217,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6655,362,4935216857,True,6311.675217329343
9,2024-12-14 17:00:36.217,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73,10244,982,4935216857,True,9347.900944236593
9,2024-12-14 17:00:36.217,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,3296,1414,4935216857,True,2306.5002123142253
9,2024-12-14 17:00:36.217,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6655,362,4935216857,True,6311.675217329343
9,2024-12-14 17:00:36.217,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73,10244,982,4935216857,True,9347.900944236593
9,2024-12-14 17:00:36.217,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,3296,1414,4935216857,True,2306.5002123142253
9,2024-12-14 17:00:36.217,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,-30,1421,4935216857,True,-0.6202618883528601
9,2024-12-14 17:00:36.338,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6577,132,4935216978,True,6447.597108361902
9,2024-12-14 17:00:36.338,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6577,132,4935216978,True,6447.597108361902
9,2024-12-14 17:00:36.338,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,13398,701,4935216978,True,12731.85360663877
9,2024-12-14 17:00:36.338,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6577,132,4935216978,True,6447.597108361902
9,2024-12-14 17:00:36.338,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,13398,701,4935216978,True,12731.85360663877
9,2024-12-14 17:00:36.338,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3618,1176,4935216978,True,2730.4806007509387
9,2024-12-14 17:00:36.338,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6577,132,4935216978,True,6447.597108361902
9,2024-12-14 17:00:36.338,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,13398,701,4935216978,True,12731.85360663877
9,2024-12-14 17:00:36.338,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3618,1176,4935216978,True,2730.4806007509387
9,2024-12-14 17:00:36.338,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,399,1452,4935216977,True,86.00810372771475
9,2024-12-14 17:00:36.461,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6343,229,4935217100,True,6121.979458307973
9,2024-12-14 17:00:36.461,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6343,229,4935217100,True,6121.979458307973
9,2024-12-14 17:00:36.461,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,14365,759,4935217100,True,13644.09051838138
9,2024-12-14 17:00:36.461,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6343,229,4935217100,True,6121.979458307973
9,2024-12-14 17:00:36.461,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,14365,759,4935217100,True,13644.09051838138
9,2024-12-14 17:00:36.461,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,3409,1467,4935217100,True,2383.363617719442
9,2024-12-14 17:00:36.461,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6343,229,4935217100,True,6121.979458307973
9,2024-12-14 17:00:36.461,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,14365,759,4935217100,True,13644.09051838138
9,2024-12-14 17:00:36.461,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,3409,1467,4935217100,True,2383.363617719442
9,2024-12-14 17:00:36.461,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,633,1072,4935217100,True,235.00821114369498
9,2024-12-14 17:00:36.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6635,55,4935217222,True,6580.452167414051
9,2024-12-14 17:00:36.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6635,55,4935217222,True,6580.452167414051
9,2024-12-14 17:00:36.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-74,11143,2378,4935217222,True,9183.229716736927
9,2024-12-14 17:00:36.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6635,55,4935217222,True,6580.452167414051
9,2024-12-14 17:00:36.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-74,11143,2378,4935217222,True,9183.229716736927
9,2024-12-14 17:00:36.583,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3208,1032,4935217222,True,2427.1849056603774
9,2024-12-14 17:00:36.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6635,55,4935217222,True,6580.452167414051
9,2024-12-14 17:00:36.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-74,11143,2378,4935217222,True,9183.229716736927
9,2024-12-14 17:00:36.583,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3208,1032,4935217222,True,2427.1849056603774
9,2024-12-14 17:00:36.583,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,438,680,4935217222,True,171.59570661896245
9,2024-12-14 17:00:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6538,124,4935217344,True,6416.308015610927
9,2024-12-14 17:00:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6538,124,4935217344,True,6416.308015610927
9,2024-12-14 17:00:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,12871,1858,4935217344,True,11247.37870866997
9,2024-12-14 17:00:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6538,124,4935217344,True,6416.308015610927
9,2024-12-14 17:00:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,12871,1858,4935217344,True,11247.37870866997
9,2024-12-14 17:00:36.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3442,838,4935217344,True,2768.0757009345793
9,2024-12-14 17:00:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6538,124,4935217344,True,6416.308015610927
9,2024-12-14 17:00:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,12871,1858,4935217344,True,11247.37870866997
9,2024-12-14 17:00:36.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3442,838,4935217344,True,2768.0757009345793
9,2024-12-14 17:00:36.705,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,76,250,4935217344,True,17.71779141104295
9,2024-12-14 17:00:36.820,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6264,292,4935217459,True,5985.005491153142
9,2024-12-14 17:00:36.820,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6264,292,4935217459,True,5985.005491153142
9,2024-12-14 17:00:36.820,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3413,969,4935217459,True,2658.2768142400732
9,2024-12-14 17:00:36.820,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6264,292,4935217459,True,5985.005491153142
9,2024-12-14 17:00:36.820,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3413,969,4935217459,True,2658.2768142400732
9,2024-12-14 17:00:36.820,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,594,2036,4935217459,True,134.15817490494297
9,2024-12-14 17:00:36.943,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6499,175,4935217582,True,6328.58870242733
9,2024-12-14 17:00:36.943,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6499,175,4935217582,True,6328.58870242733
9,2024-12-14 17:00:36.943,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,12988,702,4935217582,True,12321.997370343315
9,2024-12-14 17:00:36.943,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6499,175,4935217582,True,6328.58870242733
9,2024-12-14 17:00:36.943,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,12988,702,4935217582,True,12321.997370343315
9,2024-12-14 17:00:36.943,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,3237,1232,4935217582,True,2344.633922577758
9,2024-12-14 17:00:36.943,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6499,175,4935217582,True,6328.58870242733
