timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553955289,37,3145.0,3731.0,4200.0,3086.0,-62.0,-66.0,-64.0,-47.0,123.0,81.0,139.0,97.0
553955302,37,3212.0,3865.0,3835.0,2939.0,-62.0,-66.0,-66.0,-47.0,84.0,98.0,1342.0,145.0
553955314,37,3139.0,3208.0,4071.0,2822.0,-57.0,-71.0,-66.0,-50.0,261.0,378.0,486.0,320.0
553955341,37,3139.0,2651.0,3680.0,2978.0,-61.0,-70.0,-66.0,-51.0,344.0,844.0,759.0,337.0
553955368,37,3100.0,2944.0,3719.0,2822.0,-61.0,-70.0,-65.0,-45.0,258.0,776.0,743.0,456.0
553955396,37,3178.0,3003.0,3250.0,2008.0,-61.0,-69.0,-68.0,-44.0,279.0,806.0,888.0,965.0
553955423,37,3061.0,2886.0,5174.0,2939.0,-60.0,-68.0,-58.0,-47.0,316.0,653.0,2987.0,384.0
553955437,37,3217.0,3003.0,3485.0,2978.0,-61.0,-69.0,-66.0,-49.0,347.0,732.0,849.0,342.0
553955452,37,3257.0,3061.0,5028.0,2822.0,-61.0,-68.0,-62.0,-49.0,377.0,318.0,2918.0,403.0
553955466,37,3178.0,2768.0,3524.0,2678.0,-61.0,-68.0,-67.0,-44.0,309.0,871.0,830.0,504.0
553955480,37,3257.0,3178.0,3680.0,2861.0,-62.0,-68.0,-64.0,-48.0,312.0,526.0,650.0,396.0
553955495,37,3100.0,2886.0,3524.0,2714.0,-61.0,-70.0,-65.0,-45.0,414.0,442.0,852.0,534.0
553955508,37,3217.0,2798.0,3289.0,2939.0,-61.0,-69.0,-67.0,-47.0,281.0,696.0,782.0,285.0
553955522,37,3178.0,2973.0,3289.0,2939.0,-61.0,-70.0,-65.0,-48.0,221.0,840.0,914.0,329.0
553955537,37,3139.0,2915.0,3367.0,2979.0,-60.0,-69.0,-65.0,-48.0,293.0,685.0,811.0,352.0
553955551,37,3116.0,2944.0,3485.0,2744.0,-52.0,-72.0,-65.0,-47.0,800.0,622.0,840.0,398.0
553955565,37,3139.0,3208.0,3602.0,2744.0,-61.0,-71.0,-64.0,-48.0,432.0,419.0,711.0,451.0
553955579,37,3100.0,3091.0,3475.0,2900.0,-61.0,-70.0,-65.0,-48.0,297.0,475.0,779.0,342.0
553955593,37,3217.0,3003.0,3407.0,2900.0,-60.0,-70.0,-60.0,-47.0,243.0,520.0,837.0,363.0
553955606,37,3217.0,2915.0,3367.0,2861.0,-61.0,-69.0,-66.0,-47.0,280.0,619.0,838.0,325.0
553955620,37,3217.0,2710.0,3367.0,2822.0,-60.0,-69.0,-65.0,-47.0,206.0,650.0,853.0,435.0
553955634,37,3100.0,2710.0,3250.0,2939.0,-60.0,-69.0,-66.0,-47.0,399.0,656.0,880.0,409.0
553955648,37,3100.0,2768.0,3524.0,2978.0,-61.0,-69.0,-66.0,-47.0,425.0,710.0,787.0,325.0
553955663,37,3178.0,2622.0,3563.0,2900.0,-61.0,-68.0,-65.0,-47.0,271.0,863.0,777.0,436.0
553955676,37,3178.0,2592.0,4237.0,2900.0,-61.0,-70.0,-60.0,-47.0,273.0,774.0,827.0,363.0
553955689,37,3139.0,2886.0,4854.0,2783.0,-61.0,-70.0,-62.0,-47.0,208.0,656.0,1529.0,445.0
553955701,37,3217.0,2973.0,5116.0,2900.0,-61.0,-70.0,-60.0,-48.0,170.0,631.0,2311.0,379.0
553955715,37,2970.0,2973.0,3446.0,2939.0,-61.0,-69.0,-66.0,-45.0,1146.0,552.0,838.0,354.0
553955729,37,3139.0,3032.0,3367.0,3018.0,-61.0,-69.0,-67.0,-48.0,278.0,427.0,849.0,354.0
553955745,37,3213.0,3120.0,3250.0,2978.0,-53.0,-70.0,-66.0,-48.0,863.0,420.0,922.0,330.0
553955759,37,3217.0,3061.0,3446.0,2861.0,-61.0,-70.0,-66.0,-48.0,241.0,529.0,874.0,432.0
553955774,37,3178.0,3091.0,3563.0,3018.0,-61.0,-70.0,-66.0,-47.0,250.0,499.0,858.0,325.0
553955789,37,3256.0,3061.0,3485.0,2978.0,-61.0,-70.0,-66.0,-48.0,229.0,488.0,875.0,331.0
553955804,37,3257.0,3003.0,3289.0,2796.0,-61.0,-70.0,-67.0,-45.0,329.0,523.0,852.0,530.0
553955818,37,3178.0,3061.0,3328.0,2861.0,-61.0,-69.0,-67.0,-48.0,341.0,450.0,896.0,413.0
553955832,37,3178.0,3003.0,3367.0,2822.0,-61.0,-69.0,-66.0,-48.0,175.0,542.0,885.0,421.0
553955847,37,2472.0,2944.0,3250.0,2861.0,-56.0,-69.0,-67.0,-48.0,1782.0,451.0,927.0,358.0
553955862,37,3257.0,3003.0,3250.0,2978.0,-61.0,-69.0,-67.0,-48.0,286.0,499.0,926.0,379.0
553955876,37,3257.0,3091.0,3328.0,3057.0,-61.0,-69.0,-61.0,-48.0,246.0,512.0,829.0,304.0
553955890,37,3178.0,3032.0,3406.0,2900.0,-61.0,-69.0,-67.0,-47.0,218.0,602.0,852.0,405.0
553955905,37,3139.0,2973.0,4652.0,2900.0,-61.0,-69.0,-63.0,-47.0,293.0,567.0,1544.0,400.0
553955919,37,3139.0,2827.0,3328.0,2822.0,-55.0,-69.0,-68.0,-47.0,293.0,759.0,907.0,454.0
553955933,37,,,3211.0,,,,-63.0,,,,991.0,
553955934,37,3256.0,2886.0,,2900.0,-61.0,-69.0,,-48.0,274.0,563.0,,395.0
553955948,37,3178.0,3061.0,3250.0,2939.0,-61.0,-69.0,-61.0,-48.0,322.0,586.0,824.0,319.0
553955963,37,3217.0,2973.0,3367.0,2939.0,-61.0,-69.0,-66.0,-47.0,225.0,476.0,890.0,341.0
553955978,37,3217.0,3061.0,3485.0,2991.0,-61.0,-69.0,-64.0,-46.0,268.0,508.0,784.0,356.0
