timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553585613,17,4116.0,3100.0,-381.0,8447.0,-65.0,-71.0,-48.0,-61.0,1221.0,629.0,639.0,178.0
553585626,17,3764.0,3061.0,-420.0,8476.0,-66.0,-69.0,-49.0,-59.0,1762.0,538.0,701.0,264.0
553585638,17,5014.0,3061.0,-655.0,8486.0,-65.0,-70.0,-48.0,-63.0,865.0,598.0,902.0,178.0
553585651,17,5600.0,2944.0,-421.0,8486.0,-67.0,-65.0,-46.0,-62.0,287.0,798.0,616.0,193.0
553585663,17,5639.0,2905.0,-694.0,8147.0,-66.0,-70.0,-47.0,-61.0,724.0,580.0,691.0,318.0
553585675,17,4897.0,3217.0,-499.0,8213.0,-66.0,-66.0,-47.0,-63.0,240.0,766.0,701.0,237.0
553585687,17,5317.0,3100.0,-460.0,8096.0,-66.0,-66.0,-48.0,-63.0,149.0,693.0,682.0,390.0
553585700,17,5796.0,2983.0,-303.0,8565.0,-65.0,-66.0,-48.0,-64.0,135.0,738.0,616.0,146.0
553585712,17,5444.0,2866.0,-342.0,8213.0,-65.0,-68.0,-47.0,-62.0,471.0,924.0,603.0,306.0
553585724,17,5913.0,2944.0,-264.0,8447.0,-65.0,-69.0,-48.0,-63.0,276.0,1005.0,650.0,188.0
553585737,17,5327.0,3139.0,-460.0,8408.0,-65.0,-67.0,-48.0,-64.0,587.0,749.0,685.0,225.0
553585752,17,5678.0,2905.0,-566.0,8525.0,-66.0,-65.0,-43.0,-63.0,549.0,922.0,845.0,143.0
553585767,17,5679.0,3217.0,-421.0,8460.0,-66.0,-64.0,-47.0,-60.0,408.0,678.0,714.0,167.0
553585781,17,5796.0,3100.0,-342.0,8447.0,-65.0,-64.0,-47.0,-62.0,148.0,784.0,718.0,187.0
553585796,17,5757.0,2944.0,-381.0,8447.0,-60.0,-64.0,-47.0,-61.0,1220.0,972.0,738.0,156.0
553585811,17,5679.0,2866.0,-381.0,8330.0,-65.0,-65.0,-42.0,-63.0,330.0,971.0,674.0,142.0
553585825,17,5561.0,3178.0,-342.0,8408.0,-65.0,-65.0,-47.0,-61.0,534.0,811.0,561.0,177.0
553585840,17,5913.0,3061.0,-381.0,8447.0,-67.0,-65.0,-46.0,-62.0,259.0,814.0,713.0,175.0
553585855,17,5561.0,3139.0,-420.0,8369.0,-66.0,-65.0,-46.0,-61.0,1725.0,789.0,699.0,427.0
553585869,17,5639.0,3061.0,-300.0,8447.0,-66.0,-65.0,-45.0,-62.0,1136.0,985.0,642.0,168.0
553585883,17,5249.0,2983.0,-342.0,8603.0,-66.0,-65.0,-47.0,-61.0,2015.0,913.0,650.0,141.0
553585898,17,5288.0,3178.0,-105.0,8564.0,-66.0,-65.0,-45.0,-61.0,1045.0,827.0,494.0,333.0
553585913,17,5327.0,3061.0,-381.0,8290.0,-66.0,-65.0,-45.0,-57.0,2373.0,927.0,580.0,482.0
553585927,17,,,-342.0,,,,-47.0,,,,576.0,
553585928,17,5600.0,3100.0,,8525.0,-66.0,-65.0,,-62.0,2085.0,855.0,,113.0
553585941,17,5210.0,3217.0,-300.0,8369.0,-65.0,-65.0,-45.0,-62.0,660.0,809.0,597.0,203.0
553585955,17,5522.0,3061.0,-342.0,8604.0,-65.0,-65.0,-47.0,-63.0,299.0,892.0,634.0,126.0
553585968,17,5874.0,3061.0,-460.0,8330.0,-66.0,-65.0,-47.0,-62.0,120.0,869.0,734.0,216.0
553585983,17,5444.0,3178.0,-410.0,8486.0,-66.0,-65.0,-40.0,-61.0,1498.0,784.0,728.0,123.0
553585997,17,5405.0,3217.0,-421.0,8447.0,-66.0,-65.0,-47.0,-61.0,1308.0,824.0,707.0,171.0
553586011,17,5522.0,3061.0,-381.0,8643.0,-65.0,-65.0,-45.0,-61.0,1132.0,827.0,653.0,122.0
553586024,17,5561.0,3256.0,-381.0,8447.0,-65.0,-66.0,-47.0,-62.0,1174.0,789.0,644.0,170.0
553586037,17,5288.0,3100.0,-342.0,8604.0,-66.0,-66.0,-48.0,-62.0,1585.0,868.0,622.0,169.0
553586052,17,5171.0,3061.0,-577.0,8408.0,-60.0,-65.0,-47.0,-61.0,2358.0,902.0,763.0,176.0
553586067,17,5327.0,3061.0,-303.0,8652.0,-65.0,-65.0,-47.0,-60.0,1638.0,787.0,598.0,262.0
553586081,17,5600.0,2983.0,-303.0,8476.0,-65.0,-66.0,-48.0,-62.0,1303.0,953.0,630.0,152.0
553586092,17,5483.0,3178.0,-303.0,8604.0,-66.0,-65.0,-48.0,-60.0,1359.0,798.0,586.0,170.0
553586107,17,5366.0,3139.0,-421.0,8447.0,-66.0,-65.0,-48.0,-60.0,1283.0,761.0,717.0,231.0
553586122,17,5210.0,2158.0,-460.0,8564.0,-66.0,-59.0,-47.0,-61.0,1304.0,1585.0,691.0,170.0
553586138,17,5366.0,3061.0,-381.0,8506.0,-65.0,-66.0,-48.0,-60.0,1592.0,784.0,580.0,134.0
553586153,17,5796.0,3139.0,-460.0,8447.0,-65.0,-65.0,-47.0,-62.0,1526.0,807.0,760.0,138.0
553586167,17,5639.0,3178.0,-264.0,8525.0,-64.0,-65.0,-48.0,-61.0,1471.0,720.0,534.0,117.0
553586182,17,5327.0,3139.0,-342.0,8291.0,-65.0,-65.0,-48.0,-62.0,1174.0,905.0,633.0,258.0
553586197,17,5249.0,2983.0,-381.0,8310.0,-64.0,-65.0,-47.0,-59.0,1031.0,765.0,707.0,393.0
553586211,17,5405.0,3178.0,-342.0,8369.0,-64.0,-65.0,-47.0,-62.0,1060.0,742.0,648.0,167.0
553586226,17,5483.0,3100.0,-303.0,8259.0,-56.0,-66.0,-47.0,-59.0,1265.0,890.0,650.0,267.0
553586239,17,5483.0,3335.0,-303.0,8499.0,-64.0,-67.0,-47.0,-60.0,1634.0,735.0,674.0,143.0
553586253,17,5600.0,3139.0,-460.0,8408.0,-64.0,-66.0,-47.0,-62.0,375.0,823.0,754.0,111.0
553586266,17,5405.0,3061.0,-381.0,8565.0,-65.0,-66.0,-48.0,-62.0,1903.0,827.0,664.0,81.0
553586280,17,5327.0,3061.0,136.0,8652.0,-65.0,-67.0,-43.0,-58.0,1102.0,701.0,536.0,607.0
553586294,17,5053.0,2866.0,-303.0,8486.0,-64.0,-66.0,-47.0,-61.0,1221.0,825.0,602.0,217.0
553586309,17,,,-264.0,8486.0,,,-47.0,-63.0,,,667.0,183.0
553586310,17,4936.0,3022.0,,,-65.0,-66.0,,,1915.0,804.0,,
553586324,17,5092.0,2905.0,-225.0,8486.0,-64.0,-66.0,-47.0,-61.0,1810.0,894.0,610.0,137.0
553586339,17,4546.0,3100.0,-381.0,8486.0,-65.0,-67.0,-48.0,-61.0,2123.0,664.0,707.0,198.0
553586353,17,5679.0,3100.0,-303.0,8408.0,-65.0,-67.0,-43.0,-63.0,1664.0,782.0,642.0,114.0
553586372,17,4663.0,2905.0,-186.0,8147.0,-65.0,-67.0,-47.0,-61.0,1400.0,965.0,604.0,361.0
553586387,17,5561.0,2983.0,-381.0,8486.0,-65.0,-66.0,-47.0,-63.0,1732.0,883.0,743.0,206.0
553586402,17,5366.0,3178.0,-342.0,8225.0,-65.0,-66.0,-47.0,-61.0,1719.0,812.0,708.0,272.0
553586416,17,,,-381.0,,,,-47.0,,,,743.0,
553586417,17,5600.0,2983.0,,8252.0,-65.0,-66.0,,-63.0,1803.0,751.0,,218.0
553586432,17,5913.0,2788.0,-342.0,8447.0,-66.0,-67.0,-47.0,-63.0,826.0,950.0,643.0,199.0
553586446,17,6030.0,3022.0,19.0,8421.0,-56.0,-67.0,-43.0,-60.0,658.0,905.0,558.0,97.0
553586460,17,6108.0,3100.0,-342.0,8330.0,-65.0,-67.0,-48.0,-63.0,542.0,837.0,679.0,178.0
553586474,17,5171.0,2788.0,-421.0,8369.0,-66.0,-67.0,-46.0,-63.0,491.0,905.0,680.0,175.0
553586493,17,5226.0,3022.0,-410.0,8369.0,-59.0,-66.0,-41.0,-62.0,1177.0,854.0,847.0,226.0
553586509,17,4731.0,2905.0,-303.0,8369.0,-64.0,-66.0,-48.0,-63.0,583.0,1935.0,567.0,167.0
553586523,17,,,-342.0,8252.0,,,-48.0,-63.0,,,590.0,149.0
553586524,17,4614.0,2944.0,,,-64.0,-66.0,,,665.0,885.0,,
553586538,17,5483.0,2944.0,-460.0,8486.0,-65.0,-67.0,-42.0,-62.0,908.0,918.0,667.0,123.0
553586553,17,4790.0,2983.0,-421.0,8447.0,-65.0,-67.0,-43.0,-63.0,504.0,1019.0,752.0,127.0
553586567,17,4848.0,2827.0,-303.0,8525.0,-65.0,-66.0,-47.0,-62.0,332.0,957.0,616.0,181.0
553586582,17,5288.0,2983.0,-538.0,8486.0,-65.0,-67.0,-48.0,-62.0,1019.0,915.0,771.0,206.0
553586596,17,4233.0,3100.0,-381.0,8330.0,-68.0,-67.0,-49.0,-63.0,370.0,823.0,632.0,286.0
553586609,17,4663.0,3100.0,-342.0,8499.0,-66.0,-68.0,-49.0,-61.0,133.0,842.0,654.0,193.0
553586623,17,4780.0,2983.0,-381.0,8281.0,-65.0,-67.0,-49.0,-60.0,120.0,947.0,738.0,421.0
553586638,17,4585.0,2983.0,-342.0,8447.0,-65.0,-68.0,-44.0,-62.0,285.0,939.0,724.0,225.0
553586653,17,4624.0,3100.0,-215.0,8408.0,-66.0,-66.0,-44.0,-62.0,376.0,895.0,619.0,124.0
553586667,17,4780.0,3061.0,-460.0,8398.0,-66.0,-67.0,-48.0,-60.0,452.0,930.0,731.0,447.0
553586683,17,4819.0,3217.0,-342.0,8652.0,-66.0,-66.0,-47.0,-59.0,422.0,881.0,616.0,467.0
553586697,17,4663.0,2944.0,175.0,8291.0,-60.0,-66.0,-43.0,-63.0,1809.0,1015.0,570.0,207.0
553586711,17,4272.0,3061.0,-342.0,8026.0,-65.0,-66.0,-48.0,-57.0,2286.0,916.0,721.0,514.0
553586726,17,5171.0,3413.0,-421.0,8447.0,-65.0,-66.0,-45.0,-61.0,1583.0,771.0,779.0,145.0
553586739,17,5171.0,3178.0,-264.0,8026.0,-65.0,-65.0,-42.0,-60.0,1611.0,891.0,659.0,529.0
553586754,17,4975.0,3257.0,-225.0,8369.0,-65.0,-66.0,-47.0,-60.0,1869.0,823.0,610.0,468.0
553586769,17,4736.0,3335.0,-186.0,8339.0,-56.0,-67.0,-44.0,-60.0,2120.0,823.0,531.0,452.0
553586783,17,4507.0,3335.0,-59.0,7801.0,-64.0,-66.0,-39.0,-58.0,2203.0,768.0,658.0,555.0
553586798,17,4741.0,3218.0,-225.0,8291.0,-65.0,-66.0,-47.0,-62.0,1899.0,798.0,661.0,217.0
553586813,17,4858.0,3296.0,-264.0,8408.0,-64.0,-67.0,-48.0,-62.0,2010.0,798.0,672.0,201.0
553586828,17,4428.0,3100.0,-225.0,8369.0,-65.0,-67.0,-43.0,-60.0,2494.0,837.0,708.0,338.0
553586842,17,4468.0,3256.0,-19.0,8164.0,-65.0,-67.0,-43.0,-62.0,1596.0,774.0,625.0,541.0
553586856,17,4702.0,3218.0,-342.0,8369.0,-65.0,-67.0,-48.0,-61.0,1326.0,871.0,651.0,186.0
553586869,17,5288.0,3100.0,-264.0,8408.0,-65.0,-67.0,-49.0,-60.0,1455.0,856.0,619.0,150.0
553586884,17,4819.0,3022.0,-332.0,8291.0,-66.0,-65.0,-40.0,-61.0,1730.0,936.0,703.0,160.0
553586899,17,4468.0,3061.0,-342.0,8535.0,-66.0,-66.0,-47.0,-58.0,2309.0,914.0,763.0,341.0
553586914,17,4702.0,3100.0,-264.0,8486.0,-65.0,-60.0,-42.0,-62.0,1944.0,837.0,689.0,117.0
553586929,17,4741.0,3178.0,234.0,8212.0,-67.0,-65.0,-35.0,-57.0,1944.0,830.0,422.0,626.0
553586945,17,4858.0,3100.0,-234.0,7664.0,-67.0,-65.0,-40.0,-56.0,1870.0,911.0,613.0,569.0
