timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553741364,32,991.0,5405.0,4942.0,,-58.0,-65.0,-63.0,,297.0,192.0,247.0,
553741375,32,718.0,4848.0,4940.0,,-58.0,-65.0,-66.0,,653.0,263.0,300.0,
553741386,32,913.0,4350.0,4881.0,,-55.0,-67.0,-63.0,,593.0,488.0,314.0,
553741397,32,1147.0,4731.0,4940.0,,-55.0,-65.0,-63.0,,223.0,306.0,132.0,
553741409,32,991.0,5444.0,4500.0,,-56.0,-65.0,-65.0,,535.0,162.0,87.0,
553741420,32,1069.0,5678.0,4969.0,,-55.0,-67.0,-62.0,,290.0,368.0,117.0,
553741431,32,1030.0,5913.0,4881.0,,-55.0,-65.0,-64.0,,519.0,744.0,580.0,
553741442,32,1069.0,5679.0,4735.0,,-55.0,-64.0,-63.0,,525.0,975.0,232.0,
553741454,32,1104.0,5561.0,4647.0,,-50.0,-64.0,-64.0,,681.0,1378.0,196.0,
553741467,32,1030.0,5874.0,4767.0,,-56.0,-65.0,-62.0,,405.0,1858.0,244.0,
553741480,32,835.0,6967.0,4676.0,,-56.0,-64.0,-65.0,,364.0,1840.0,248.0,
553741493,32,1147.0,6264.0,4705.0,,-55.0,-66.0,-64.0,,305.0,257.0,204.0,
553741505,32,1030.0,7046.0,4559.0,,-55.0,-65.0,-63.0,,471.0,1362.0,141.0,
553741519,32,991.0,6196.0,4227.0,,-55.0,-66.0,-61.0,,362.0,816.0,354.0,
553741532,32,952.0,6108.0,3951.0,,-56.0,-64.0,-59.0,,435.0,425.0,1061.0,
553741545,32,1108.0,6020.0,4559.0,,-56.0,-66.0,-63.0,,273.0,940.0,115.0,
553741558,32,1069.0,5757.0,4823.0,,-55.0,-66.0,-64.0,,484.0,108.0,211.0,
553741571,32,952.0,5991.0,4676.0,,-56.0,-65.0,-64.0,,422.0,465.0,163.0,
553741584,32,1186.0,5757.0,4764.0,,-56.0,-65.0,-64.0,,298.0,274.0,187.0,
553741598,32,1225.0,5952.0,4362.0,,-56.0,-65.0,-64.0,,248.0,149.0,489.0,
553741610,32,1303.0,5796.0,4793.0,,-56.0,-65.0,-63.0,,165.0,276.0,192.0,
