Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,5288,89,6055799108,True,5200.473126278594
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,5288,89,6055799108,True,5200.473126278594
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10105,88,6055799107,True,10017.759737074462
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,5288,89,6055799108,True,5200.473126278594
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10105,88,6055799107,True,10017.759737074462
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,2189,219,6055799107,True,1989.9173588039866
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,5288,89,6055799108,True,5200.473126278594
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10105,88,6055799107,True,10017.759737074462
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,2189,219,6055799107,True,1989.9173588039866
6-5,2024-12-27 16:16:58.469,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,223,112,6055799107,True,148.44477611940297
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,5305,102,6055799196,True,5204.92417236915
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,5305,102,6055799196,True,5204.92417236915
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,10289,82,6055799196,True,10207.6483463504
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,5305,102,6055799196,True,5204.92417236915
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,10289,82,6055799196,True,10207.6483463504
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2107,98,6055799196,True,2013.3555555555554
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,5305,102,6055799196,True,5204.92417236915
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,10289,82,6055799196,True,10207.6483463504
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2107,98,6055799196,True,2013.3555555555554
6-5,2024-12-27 16:16:58.556,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,215,163,6055799195,True,122.2883597883598
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,6376,57,6055799295,True,6319.505052075237
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,6376,57,6055799295,True,6319.505052075237
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9080,1331,6055799295,True,7919.162424358851
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,6376,57,6055799295,True,6319.505052075237
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9080,1331,6055799295,True,7919.162424358851
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2107,44,6055799295,True,2063.900046490005
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,6376,57,6055799295,True,6319.505052075237
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9080,1331,6055799295,True,7919.162424358851
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2107,44,6055799295,True,2063.900046490005
6-5,2024-12-27 16:16:58.656,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,298,97,6055799295,True,224.82025316455696
6-5,2024-12-27 16:16:58.758,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3794,533,6055799397,True,3326.6549572452045
6-5,2024-12-27 16:16:58.758,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3794,533,6055799397,True,3326.6549572452045
6-5,2024-12-27 16:16:58.758,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7334,1258,6055799397,True,6260.190409683427
6-5,2024-12-27 16:16:58.758,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3794,533,6055799397,True,3326.6549572452045
