timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
493784611,34,2375.0,7230.0,10439.0,7196.0,-61.0,-77.0,-60.0,-67.0,75.0,1139.0,100.0,89.0
493784622,34,2417.0,3794.0,11213.0,7028.0,-63.0,-78.0,-60.0,-65.0,131.0,101.0,127.0,108.0
493784633,34,2319.0,4673.0,8581.0,7055.0,-63.0,-70.0,-59.0,-71.0,1342.0,1606.0,1717.0,55.0
493784643,34,2241.0,3882.0,2148.0,6229.0,-64.0,-72.0,-57.0,-68.0,1803.0,292.0,97.0,1854.0
493784671,34,2358.0,4390.0,2383.0,6405.0,-63.0,-70.0,-58.0,-65.0,1252.0,249.0,123.0,958.0
493784698,34,8188.0,4429.0,2178.0,6346.0,-63.0,-75.0,-55.0,-63.0,61.0,197.0,293.0,766.0
493784726,34,8042.0,4311.0,2441.0,6317.0,-63.0,-72.0,-55.0,-68.0,107.0,196.0,142.0,1251.0
493784754,34,8022.0,4429.0,2500.0,6522.0,-63.0,-73.0,-55.0,-67.0,68.0,188.0,139.0,731.0
493784767,34,2358.0,4507.0,2441.0,6317.0,-63.0,-70.0,-54.0,-67.0,1482.0,325.0,278.0,1039.0
493784782,34,2319.0,4350.0,2588.0,6434.0,-63.0,-76.0,-55.0,-67.0,1746.0,195.0,171.0,1056.0
493784796,34,2319.0,4546.0,2529.0,6522.0,-63.0,-77.0,-55.0,-67.0,1599.0,1652.0,311.0,861.0
493784809,34,7983.0,4468.0,2158.0,6434.0,-63.0,-72.0,-56.0,-68.0,145.0,346.0,164.0,906.0
493784824,34,8071.0,4233.0,2246.0,6434.0,-63.0,-75.0,-53.0,-68.0,50.0,398.0,823.0,939.0
493784838,34,8276.0,4272.0,2441.0,6522.0,-64.0,-73.0,-55.0,-68.0,137.0,318.0,286.0,782.0
493784853,34,2319.0,4272.0,2295.0,6405.0,-64.0,-74.0,-55.0,-68.0,1841.0,1390.0,163.0,863.0
493784868,34,2358.0,4155.0,2412.0,6492.0,-62.0,-75.0,-55.0,-67.0,2638.0,1838.0,118.0,874.0
493784882,34,8218.0,4350.0,2441.0,6405.0,-64.0,-76.0,-56.0,-67.0,82.0,1421.0,185.0,883.0
493784897,34,2358.0,4155.0,2529.0,6493.0,-64.0,-76.0,-54.0,-67.0,1883.0,358.0,306.0,863.0
493784911,34,2358.0,4155.0,2559.0,6434.0,-64.0,-74.0,-54.0,-68.0,1515.0,1754.0,369.0,1018.0
493784925,34,8100.0,4155.0,2471.0,6463.0,-63.0,-74.0,-54.0,-65.0,89.0,1544.0,241.0,850.0
493784940,34,7954.0,4428.0,2471.0,6434.0,-63.0,-75.0,-55.0,-67.0,152.0,458.0,170.0,888.0
493784954,34,8013.0,4350.0,2431.0,6170.0,-64.0,-74.0,-56.0,-67.0,50.0,185.0,121.0,1128.0
493784968,34,8071.0,4467.0,2471.0,6026.0,-63.0,-74.0,-55.0,-65.0,103.0,303.0,211.0,1285.0
493784983,34,8130.0,4741.0,2441.0,6463.0,-64.0,-74.0,-55.0,-67.0,100.0,188.0,176.0,987.0
493784997,34,8042.0,4585.0,2441.0,6405.0,-63.0,-73.0,-56.0,-65.0,58.0,399.0,98.0,976.0
493785010,34,908.0,4350.0,2441.0,6434.0,-53.0,-73.0,-55.0,-67.0,3642.0,1742.0,84.0,939.0
493785022,34,2280.0,4507.0,2392.0,6493.0,-56.0,-70.0,-56.0,-67.0,2730.0,1648.0,116.0,822.0
493785035,34,8247.0,4350.0,2392.0,6463.0,-62.0,-71.0,-57.0,-66.0,97.0,1542.0,106.0,811.0
493785047,34,8071.0,4311.0,2236.0,6375.0,-62.0,-74.0,-57.0,-66.0,103.0,1717.0,165.0,911.0
493785059,34,8042.0,3960.0,2236.0,6085.0,-62.0,-76.0,-56.0,-66.0,58.0,1830.0,147.0,1122.0
493785074,34,8071.0,4077.0,2275.0,6237.0,-63.0,-74.0,-56.0,-62.0,56.0,727.0,109.0,972.0
493785089,34,2241.0,4272.0,2393.0,6405.0,-64.0,-74.0,-56.0,-67.0,1920.0,193.0,116.0,804.0
493785103,34,2241.0,4233.0,2383.0,6434.0,-56.0,-73.0,-56.0,-67.0,2676.0,1703.0,56.0,884.0
493785118,34,8130.0,4350.0,2197.0,6346.0,-63.0,-74.0,-56.0,-67.0,100.0,1568.0,138.0,1177.0
493785132,34,8042.0,4468.0,2353.0,5944.0,-63.0,-73.0,-56.0,-62.0,72.0,1132.0,40.0,1204.0
493785147,34,7983.0,4350.0,2393.0,6610.0,-63.0,-72.0,-55.0,-67.0,82.0,1542.0,85.0,793.0
493785161,34,7954.0,4272.0,2441.0,6144.0,-62.0,-72.0,-56.0,-66.0,100.0,454.0,133.0,1140.0
493785176,34,8130.0,4389.0,2197.0,5944.0,-63.0,-74.0,-56.0,-62.0,129.0,359.0,197.0,1465.0
493785191,34,8042.0,4507.0,2353.0,6492.0,-63.0,-76.0,-55.0,-68.0,58.0,142.0,84.0,879.0
