Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8218,727,6047948377,True,7550.086528787032
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8218,727,6047948377,True,7550.086528787032
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8291,2039,6047948377,True,6654.470571151984
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8218,727,6047948377,True,7550.086528787032
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8291,2039,6047948377,True,6654.470571151984
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,600,1225,6047948377,True,197.26027397260276
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8218,727,6047948377,True,7550.086528787032
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,8291,2039,6047948377,True,6654.470571151984
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,600,1225,6047948377,True,197.26027397260276
1-8,2024-12-27 14:06:07.739,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,1893,138,6047948377,True,1764.376661742984
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8257,635,6047948498,True,7667.346941070626
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8257,635,6047948498,True,7667.346941070626
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8291,2091,6047948498,True,6621.1405316894625
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8257,635,6047948498,True,7667.346941070626
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8291,2091,6047948498,True,6621.1405316894625
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,600,1152,6047948498,True,205.47945205479454
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8257,635,6047948498,True,7667.346941070626
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8291,2091,6047948498,True,6621.1405316894625
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,600,1152,6047948498,True,205.47945205479454
1-8,2024-12-27 14:06:07.861,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2313,59,6047948498,True,2255.4675379426644
1-8,2024-12-27 14:06:07.983,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7827,581,6047948622,True,7286.147597526165
1-8,2024-12-27 14:06:07.983,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7827,581,6047948622,True,7286.147597526165
1-8,2024-12-27 14:06:07.983,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8213,1784,6047948622,True,6747.3611083325
