timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3544094278,29,-1391.0,6723.0,6909.0,5221.0,-51.0,-71.0,-62.0,-54.0,570.0,2063.0,957.0,1619.0
3544094449,29,-1391.0,6870.0,6792.0,5159.0,-51.0,-71.0,-64.0,-59.0,498.0,2023.0,1265.0,1703.0
3544094551,29,-1313.0,6518.0,6645.0,5042.0,-53.0,-70.0,-62.0,-58.0,418.0,2467.0,1552.0,1666.0
3544094634,29,-395.0,7280.0,6792.0,4984.0,-58.0,-71.0,-62.0,-52.0,718.0,2034.0,1254.0,1398.0
3544094818,29,-1195.0,10708.0,6733.0,4954.0,-54.0,-72.0,-64.0,-57.0,385.0,1200.0,1339.0,1089.0
3544094922,29,-1430.0,10737.0,6489.0,4757.0,-48.0,-71.0,-67.0,-49.0,484.0,1232.0,1077.0,1334.0
3544095021,29,-1469.0,10874.0,8022.0,5071.0,-53.0,-72.0,-61.0,-56.0,555.0,1225.0,853.0,1655.0
3544095126,29,-1586.0,8188.0,9692.0,5247.0,-45.0,-69.0,-65.0,-58.0,622.0,1736.0,543.0,869.0
3544095228,29,-336.0,6489.0,9751.0,4635.0,-51.0,-71.0,-67.0,-54.0,647.0,2308.0,936.0,2071.0
3544095329,29,-1101.0,6606.0,6557.0,4928.0,-46.0,-71.0,-66.0,-56.0,806.0,2328.0,230.0,1134.0
3544095433,29,-1430.0,7016.0,6255.0,4781.0,-50.0,-72.0,-60.0,-54.0,582.0,1912.0,308.0,1588.0
3544095533,29,-483.0,6694.0,6177.0,5101.0,-52.0,-71.0,-60.0,-55.0,786.0,2155.0,181.0,1687.0
3544095647,29,-395.0,7134.0,6264.0,5247.0,-50.0,-72.0,-59.0,-57.0,862.0,1968.0,1642.0,1716.0
3544095801,29,-1195.0,,6089.0,4984.0,-51.0,,-62.0,-56.0,454.0,,120.0,1830.0
3544095802,29,,6841.0,,,,-71.0,,,,2190.0,,
3544095951,29,-375.0,7075.0,6382.0,4984.0,-51.0,-70.0,-59.0,-57.0,787.0,2136.0,108.0,1984.0
3544096061,29,-453.0,7427.0,6099.0,5071.0,-51.0,-70.0,-61.0,-57.0,800.0,1997.0,162.0,1959.0
3544096190,29,-365.0,7719.0,5884.0,5042.0,-53.0,-71.0,-61.0,-52.0,779.0,1837.0,127.0,1838.0
3544096325,29,-395.0,7807.0,5981.0,4984.0,-50.0,-72.0,-59.0,-56.0,846.0,1815.0,266.0,1171.0
3544096517,29,,,,5130.0,,,,-57.0,,,,1119.0
3544096518,29,-1156.0,6782.0,6177.0,,-51.0,-70.0,-59.0,,359.0,2220.0,149.0,
3544096648,29,-1078.0,6987.0,6059.0,5130.0,-51.0,-70.0,-58.0,-57.0,373.0,2139.0,207.0,1776.0
3544096780,29,,,6060.0,5189.0,,,-58.0,-56.0,,,232.0,1767.0
3544096781,29,-1235.0,7221.0,,,-51.0,-70.0,,,451.0,2023.0,,
3544096907,29,,,6059.0,5042.0,,,-59.0,-57.0,,,146.0,1878.0
3544096908,29,-1508.0,7309.0,,,-51.0,-71.0,,,524.0,1903.0,,
3544097046,29,-365.0,7134.0,6255.0,4896.0,-50.0,-71.0,-58.0,-56.0,804.0,1989.0,111.0,1872.0
3544097234,29,-453.0,,6177.0,4954.0,-49.0,,-59.0,-56.0,781.0,,135.0,2001.0
3544097235,29,,6841.0,,,,-71.0,,,,2231.0,,
3544097332,29,,,5942.0,4984.0,,,-59.0,-57.0,,,299.0,1924.0
3544097333,29,-424.0,6899.0,,,-44.0,-71.0,,,818.0,2148.0,,
3544097437,29,-1075.0,6841.0,5981.0,5103.0,-41.0,-70.0,-59.0,-55.0,718.0,2273.0,201.0,1905.0
3544097588,29,-492.0,6958.0,6138.0,5042.0,-51.0,-70.0,-59.0,-56.0,836.0,2234.0,154.0,1845.0
3544097794,29,-1195.0,7075.0,6450.0,4954.0,-52.0,-71.0,-60.0,-51.0,490.0,1960.0,107.0,1693.0
3544097890,29,-395.0,7163.0,6147.0,5198.0,-53.0,-71.0,-61.0,-56.0,812.0,2016.0,119.0,1724.0
3544097996,29,-395.0,6811.0,6206.0,5247.0,-52.0,-72.0,-60.0,-51.0,643.0,2167.0,138.0,1524.0
3544098202,29,-1244.0,6753.0,6177.0,5218.0,-51.0,-72.0,-57.0,-57.0,540.0,2119.0,128.0,1847.0
3544098405,29,-424.0,6987.0,6177.0,5372.0,-51.0,-71.0,-59.0,-49.0,708.0,2061.0,204.0,1793.0
3544098519,29,-395.0,6841.0,6235.0,5133.0,-51.0,-71.0,-59.0,-54.0,791.0,2268.0,158.0,1773.0
3544098665,29,-1235.0,,6059.0,5013.0,-52.0,,-59.0,-56.0,529.0,,187.0,1930.0
3544098666,29,,7016.0,,,,-71.0,,,,2067.0,,
3544098802,29,-336.0,7192.0,5903.0,5218.0,-51.0,-72.0,-60.0,-56.0,774.0,1961.0,277.0,1868.0
3544099028,29,-307.0,,6177.0,5189.0,-50.0,,-59.0,-56.0,674.0,,205.0,1804.0
3544099029,29,,7163.0,,,,-71.0,,,,2050.0,,
3544099179,29,-395.0,7251.0,6255.0,5159.0,-51.0,-72.0,-60.0,-57.0,677.0,1973.0,103.0,1722.0
3544099335,29,-453.0,7309.0,6235.0,4757.0,-51.0,-71.0,-60.0,-54.0,650.0,2004.0,91.0,1779.0
3544099485,29,,,,5218.0,,,,-57.0,,,,1867.0
3544099486,29,-1274.0,6987.0,5981.0,,-51.0,-72.0,-59.0,,484.0,2060.0,259.0,
3544099619,29,-1391.0,8042.0,6411.0,5101.0,-53.0,-71.0,-60.0,-57.0,521.0,1670.0,1334.0,1866.0
3544099751,29,-1313.0,7719.0,6294.0,5071.0,-52.0,-71.0,-59.0,-57.0,508.0,1798.0,122.0,1646.0
3544099869,29,-1274.0,7456.0,6020.0,4984.0,-51.0,-70.0,-60.0,-56.0,472.0,1945.0,250.0,1919.0
3544099998,29,-1117.0,6928.0,6177.0,5159.0,-52.0,-70.0,-59.0,-56.0,359.0,2224.0,154.0,1726.0
