timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3546355309,16,5444.0,3735.0,7700.0,179.0,-63.0,-67.0,-59.0,-61.0,1581.0,1836.0,386.0,623.0
3546355514,16,4585.0,3442.0,7739.0,-35.0,-63.0,-71.0,-58.0,-64.0,896.0,2232.0,387.0,985.0
3546355719,16,4311.0,5962.0,7778.0,589.0,-64.0,-68.0,-55.0,-57.0,1073.0,1233.0,371.0,926.0
3546355923,16,4546.0,5962.0,7817.0,81.0,-62.0,-68.0,-60.0,-59.0,839.0,1815.0,297.0,125.0
3546356132,16,4585.0,7661.0,7778.0,-74.0,-64.0,-69.0,-58.0,-59.0,3207.0,1225.0,314.0,215.0
3546356340,16,4350.0,6665.0,8013.0,120.0,-63.0,-68.0,-57.0,-56.0,1040.0,702.0,241.0,954.0
3546356545,16,4546.0,7397.0,7817.0,-113.0,-64.0,-67.0,-59.0,-64.0,809.0,236.0,209.0,1554.0
3546356742,16,4663.0,7163.0,7856.0,1761.0,-62.0,-68.0,-56.0,-63.0,1172.0,678.0,269.0,1081.0
3546356958,16,4272.0,5757.0,7817.0,1058.0,-62.0,-67.0,-56.0,-58.0,1156.0,2343.0,181.0,335.0
3546357134,16,,,,238.0,,,,-64.0,,,,1121.0
3546357135,16,4038.0,5903.0,7973.0,,-64.0,-66.0,-56.0,,855.0,2100.0,195.0,
3546357315,16,4848.0,3794.0,8140.0,1263.0,-61.0,-69.0,-53.0,-55.0,722.0,98.0,123.0,552.0
3546357504,16,4507.0,8188.0,8247.0,-113.0,-62.0,-64.0,-54.0,-63.0,885.0,99.0,120.0,1028.0
3546357775,16,4272.0,5317.0,8416.0,42.0,-62.0,-67.0,-53.0,-68.0,1828.0,1400.0,359.0,849.0
3546357946,16,4038.0,,8013.0,706.0,-63.0,,-56.0,-59.0,1695.0,,195.0,487.0
3546357947,16,,6665.0,,,,-67.0,,,,819.0,,
3546358126,16,4311.0,6079.0,8130.0,-172.0,-62.0,-69.0,-56.0,-64.0,784.0,153.0,140.0,949.0
3546358388,16,3843.0,3706.0,7622.0,-289.0,-62.0,-69.0,-55.0,-64.0,2455.0,58.0,571.0,311.0
3546358561,16,4272.0,3559.0,7817.0,-494.0,-63.0,-70.0,-56.0,-58.0,1534.0,97.0,288.0,442.0
3546358747,16,4155.0,8159.0,7934.0,238.0,-62.0,-68.0,-50.0,-61.0,1680.0,90.0,330.0,375.0
3546358866,16,4155.0,6987.0,7934.0,394.0,-61.0,-67.0,-56.0,-66.0,1275.0,2178.0,241.0,748.0
3546359052,16,4389.0,,7934.0,198.0,-62.0,,-56.0,-57.0,2092.0,,203.0,1376.0
3546359053,16,,8305.0,,,,-67.0,,,,703.0,,
