timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3542660262,3,132.0,8276.0,7583.0,3695.0,-54.0,-69.0,-62.0,-55.0,374.0,465.0,367.0,477.0
3542660433,3,249.0,9077.0,7387.0,4310.0,-54.0,-70.0,-63.0,-54.0,1261.0,323.0,406.0,365.0
3542660532,3,,,,4720.0,,,,-54.0,,,,358.0
3542660533,3,327.0,8764.0,7739.0,,-53.0,-71.0,-66.0,,125.0,500.0,297.0,
3542660635,3,249.0,9858.0,7466.0,4046.0,-54.0,-69.0,-64.0,-53.0,123.0,1019.0,360.0,768.0
3542660738,3,219.0,9038.0,7661.0,4163.0,-54.0,-68.0,-66.0,-53.0,192.0,1195.0,262.0,596.0
3542660841,3,-776.0,9077.0,7739.0,4427.0,-54.0,-67.0,-67.0,-55.0,1364.0,1548.0,202.0,333.0
3542660942,3,210.0,8569.0,7544.0,3841.0,-53.0,-69.0,-65.0,-55.0,205.0,205.0,308.0,638.0
3542661087,3,249.0,8725.0,7700.0,4163.0,-55.0,-68.0,-62.0,-57.0,195.0,1261.0,1305.0,1105.0
3542661271,3,,,7700.0,4193.0,,,-67.0,-55.0,,,240.0,505.0
3542661272,3,132.0,8647.0,,,-47.0,-69.0,,,125.0,1056.0,,
3542661424,3,190.0,8843.0,7817.0,4222.0,-54.0,-68.0,-67.0,-55.0,145.0,853.0,235.0,394.0
3542661562,3,102.0,8686.0,7700.0,4456.0,-54.0,-69.0,-66.0,-49.0,174.0,1201.0,196.0,780.0
3542661699,3,73.0,,7622.0,4544.0,-55.0,,-66.0,-56.0,220.0,,260.0,170.0
3542661700,3,,8725.0,,,,-69.0,,,,867.0,,
3542661884,3,132.0,8686.0,7661.0,4486.0,-54.0,-69.0,-67.0,-56.0,174.0,877.0,280.0,232.0
3542662012,3,132.0,8725.0,7739.0,4339.0,-54.0,-69.0,-67.0,-55.0,170.0,864.0,251.0,281.0
3542662137,3,73.0,8647.0,7583.0,4459.0,-54.0,-69.0,-67.0,-54.0,211.0,1129.0,265.0,415.0
3542662346,3,190.0,8569.0,7700.0,4486.0,-54.0,-69.0,-67.0,-56.0,184.0,1029.0,219.0,343.0
3542662547,3,102.0,8764.0,7583.0,4517.0,-54.0,-68.0,-67.0,-53.0,138.0,1122.0,263.0,231.0
3542662752,3,102.0,8686.0,7661.0,4486.0,-54.0,-69.0,-65.0,-55.0,131.0,1323.0,971.0,382.0
3542662961,3,249.0,8608.0,7778.0,4368.0,-55.0,-68.0,-66.0,-55.0,88.0,1041.0,855.0,393.0
3542663096,3,102.0,8569.0,7583.0,4486.0,-55.0,-68.0,-66.0,-56.0,186.0,1050.0,265.0,243.0
