timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3545192345,41,4155.0,717.0,5063.0,5775.0,-67.0,-58.0,-57.0,-64.0,1935.0,348.0,456.0,1383.0
3545192489,41,,,5210.0,5511.0,,,-55.0,-63.0,,,333.0,1583.0
3545192490,41,7358.0,1030.0,,,-66.0,-57.0,,,200.0,52.0,,
3545192623,41,4272.0,805.0,5268.0,5599.0,-67.0,-57.0,-55.0,-66.0,1827.0,42.0,521.0,1297.0
3545192799,41,3843.0,1186.0,4917.0,5980.0,-66.0,-56.0,-59.0,-63.0,1893.0,86.0,728.0,1574.0
3545192900,41,,893.0,5210.0,4691.0,,-55.0,-57.0,-63.0,,269.0,913.0,902.0
3545192978,41,5259.0,747.0,5185.0,5745.0,-66.0,-55.0,-54.0,-62.0,1117.0,242.0,1120.0,1009.0
3545193119,41,3882.0,864.0,5181.0,5833.0,-66.0,-56.0,-59.0,-63.0,1727.0,306.0,358.0,1214.0
3545193275,41,3804.0,718.0,5268.0,6038.0,-67.0,-56.0,-55.0,-63.0,768.0,348.0,712.0,2138.0
3545193429,41,3452.0,835.0,4497.0,4193.0,-67.0,-56.0,-59.0,-62.0,2229.0,484.0,299.0,1900.0
3545193560,41,3335.0,776.0,5356.0,7825.0,-67.0,-57.0,-56.0,-63.0,2316.0,405.0,623.0,1603.0
3545193686,41,3725.0,805.0,5473.0,4720.0,-67.0,-58.0,-56.0,-60.0,1805.0,223.0,916.0,2448.0
3545193898,41,3725.0,835.0,5298.0,4925.0,-67.0,-61.0,-55.0,-61.0,2052.0,468.0,1261.0,1603.0
3545194096,41,7302.0,1069.0,5327.0,6038.0,-56.0,-59.0,-58.0,-57.0,3342.0,450.0,149.0,1267.0
3545194297,41,3256.0,1274.0,5239.0,8470.0,-68.0,-60.0,-57.0,-65.0,1934.0,136.0,1131.0,142.0
3545194397,41,3374.0,718.0,4575.0,7816.0,-68.0,-60.0,-60.0,-61.0,2107.0,446.0,312.0,658.0
3545194501,41,3139.0,688.0,5386.0,6859.0,-66.0,-58.0,-58.0,-62.0,2455.0,297.0,428.0,861.0
3545194609,41,3296.0,864.0,4848.0,6331.0,-69.0,-59.0,-60.0,-63.0,1993.0,369.0,206.0,776.0
3545194808,41,3061.0,1040.0,4419.0,7816.0,-70.0,-62.0,-59.0,-62.0,2104.0,124.0,355.0,371.0
3545195013,41,3491.0,1040.0,5298.0,5980.0,-68.0,-63.0,-59.0,-64.0,1906.0,271.0,163.0,1530.0
3545195218,41,3491.0,1069.0,4106.0,6097.0,-68.0,-65.0,-58.0,-63.0,1937.0,353.0,566.0,918.0
3545195422,41,3335.0,1186.0,4653.0,4837.0,-68.0,-60.0,-59.0,-63.0,1552.0,185.0,381.0,705.0
3545195627,41,3374.0,981.0,4888.0,8288.0,-68.0,-60.0,-60.0,-62.0,1660.0,533.0,204.0,188.0
3545195835,41,5053.0,1011.0,5298.0,7698.0,-68.0,-58.0,-59.0,-63.0,1743.0,286.0,202.0,444.0
3545196045,41,3061.0,718.0,4458.0,6214.0,-68.0,-60.0,-59.0,-64.0,1944.0,504.0,438.0,1108.0
3545196245,41,3608.0,805.0,3989.0,8587.0,-68.0,-60.0,-60.0,-59.0,1890.0,519.0,693.0,1184.0
3545196441,41,3139.0,1098.0,4614.0,,-68.0,-62.0,-60.0,,1151.0,164.0,225.0,
3545196550,41,,,4458.0,6185.0,,,-58.0,-63.0,,,443.0,1688.0
3545196551,41,3452.0,864.0,,,-69.0,-62.0,,,1053.0,375.0,,
3545196749,41,3803.0,893.0,5473.0,8245.0,-68.0,-61.0,-57.0,-61.0,1660.0,478.0,481.0,123.0
3545196822,41,3686.0,952.0,5434.0,7210.0,-68.0,-61.0,-58.0,-63.0,1248.0,390.0,103.0,838.0
3545197014,41,3647.0,922.0,5327.0,8128.0,-67.0,-61.0,-57.0,-64.0,1828.0,347.0,1118.0,274.0
3545197137,41,3764.0,1069.0,5386.0,6741.0,-68.0,-61.0,-59.0,-65.0,1726.0,348.0,199.0,989.0
3545197324,41,3296.0,922.0,5327.0,6595.0,-68.0,-60.0,-58.0,-65.0,2088.0,508.0,813.0,1178.0
3545197471,41,3217.0,805.0,4775.0,4720.0,-68.0,-59.0,-56.0,-65.0,2199.0,537.0,727.0,722.0
3545197678,41,3335.0,893.0,5268.0,6392.0,-68.0,-59.0,-58.0,-66.0,866.0,362.0,440.0,1086.0
3545197881,41,,,,5980.0,,,,-64.0,,,,776.0
3545197882,41,3452.0,1186.0,5395.0,,-68.0,-60.0,-59.0,,2127.0,170.0,137.0,
3545198086,41,3413.0,,5386.0,5894.0,-67.0,,-57.0,-63.0,2104.0,,923.0,1238.0
3545198087,41,,1098.0,,,,-61.0,,,,273.0,,
3545198188,41,3374.0,1040.0,5298.0,4954.0,-67.0,-61.0,-56.0,-65.0,2036.0,352.0,1219.0,1723.0
3545198394,41,3256.0,,5356.0,5982.0,-68.0,,-54.0,-63.0,1949.0,,995.0,1281.0
3545198395,41,,922.0,,,,-60.0,,,,364.0,,
3545198601,41,3569.0,,5415.0,5335.0,-67.0,,-56.0,-63.0,2068.0,,1091.0,1354.0
3545198602,41,,1157.0,,,,-61.0,,,,223.0,,
3545198804,41,3374.0,1098.0,5327.0,5198.0,-68.0,-62.0,-59.0,-64.0,2108.0,149.0,1865.0,280.0
3545199008,41,3452.0,835.0,5151.0,5980.0,-68.0,-62.0,-57.0,-63.0,1955.0,317.0,580.0,1282.0
3545199224,41,3452.0,893.0,5327.0,5950.0,-68.0,-61.0,-57.0,-59.0,1938.0,370.0,873.0,1284.0
3545199396,41,3335.0,893.0,5068.0,6155.0,-68.0,-61.0,-55.0,-65.0,1417.0,328.0,766.0,920.0
