timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3545024073,38,3218.0,4438.0,2895.0,3753.0,-69.0,-66.0,-52.0,-61.0,1733.0,1600.0,365.0,930.0
3545024285,38,3139.0,4233.0,2724.0,3831.0,-69.0,-66.0,-45.0,-60.0,1914.0,1453.0,718.0,721.0
3545024511,38,,,,3988.0,,,,-55.0,,,,863.0
3545024512,38,3530.0,4262.0,2973.0,,-71.0,-67.0,-51.0,,1830.0,1712.0,713.0,
3545024614,38,3218.0,4409.0,3130.0,3831.0,-70.0,-68.0,-54.0,-61.0,1956.0,1810.0,1534.0,729.0
3545024738,38,3178.0,4497.0,2578.0,3988.0,-68.0,-69.0,-51.0,-60.0,1613.0,2229.0,1781.0,727.0
3545024863,38,2827.0,3471.0,3026.0,4669.0,-69.0,-69.0,-48.0,-59.0,1540.0,1196.0,1201.0,1047.0
3545025001,38,3530.0,4380.0,3247.0,3929.0,-70.0,-67.0,-53.0,-60.0,2235.0,818.0,932.0,693.0
3545025207,38,3296.0,3296.0,3325.0,3714.0,-68.0,-67.0,-50.0,-60.0,1407.0,872.0,984.0,922.0
3545025330,38,3530.0,,2554.0,4066.0,-63.0,,-46.0,-58.0,2074.0,,1359.0,637.0
3545025331,38,,3501.0,,,,-65.0,,,,735.0,,
3545025539,38,3413.0,3091.0,3637.0,4222.0,-70.0,-66.0,-49.0,-60.0,1830.0,1134.0,654.0,654.0
3545025744,38,3061.0,3266.0,3901.0,3831.0,-65.0,-67.0,-45.0,-55.0,1990.0,2044.0,525.0,842.0
3545025950,38,3100.0,6606.0,3569.0,4066.0,-65.0,-66.0,-48.0,-57.0,2823.0,226.0,487.0,547.0
3545026152,38,9243.0,4468.0,3373.0,3831.0,-65.0,-69.0,-47.0,-60.0,97.0,2091.0,937.0,721.0
3545026361,38,9096.0,9077.0,3569.0,3753.0,-66.0,-67.0,-48.0,-55.0,58.0,750.0,196.0,1101.0
3545026565,38,3217.0,3354.0,3423.0,3988.0,-64.0,-68.0,-44.0,-59.0,2553.0,58.0,624.0,641.0
3545026771,38,3100.0,3003.0,3452.0,4027.0,-64.0,-68.0,-48.0,-59.0,1998.0,2295.0,903.0,578.0
3545026870,38,3061.0,2827.0,3298.0,3870.0,-64.0,-64.0,-46.0,-60.0,1778.0,1643.0,1126.0,922.0
3545026971,38,3256.0,5815.0,3364.0,3948.0,-65.0,-67.0,-49.0,-60.0,2288.0,1883.0,1181.0,644.0
3545027178,38,3139.0,3003.0,3423.0,3724.0,-64.0,-65.0,-49.0,-61.0,1893.0,1462.0,1081.0,789.0
3545027385,38,3217.0,3911.0,3286.0,3792.0,-64.0,-66.0,-47.0,-60.0,1898.0,825.0,1093.0,843.0
3545027587,38,9448.0,3559.0,3247.0,3870.0,-64.0,-67.0,-49.0,-58.0,104.0,1843.0,1086.0,548.0
