timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
553856332,44,4577.0696679219445,852.4283004552352,8201.718708626133,1744.6940469376073,-68.0,-60.0,-66.0,-65.0
553856344,44,4932.161014045906,-35.80634749865519,8042.64450101833,2019.0315789473684,-64.0,-58.0,-62.0,-67.0
553856357,44,4782.897185235125,-94.81551116333723,8413.189490935163,1883.2430301323573,-65.0,-60.0,-64.0,-65.0
553856369,44,4729.861975642761,-31.123296560674884,6463.6749802505365,2049.427489481066,-68.0,-60.0,-61.0,-62.0
553856381,44,4629.810283985884,1004.0084779975778,7923.9021911718,2275.90428491931,-65.0,-61.0,-61.0,-62.0
553856394,44,4946.117489986648,967.220193340494,6120.120759995338,2442.6036519871104,-67.0,-63.0,-68.0,-64.0
553856406,44,4798.263273588095,729.1840331778124,6014.444457274828,2065.6513994910943,-65.0,-58.0,-64.0,-63.0
553856419,44,4810.415276105281,416.9628820960699,6766.283710243076,2240.372500684744,-65.0,-61.0,-66.0,-64.0
553856430,44,4684.121217273037,102.18528252299606,8166.45720050977,2288.640179071069,-66.0,-60.0,-65.0,-64.0
553856442,44,5052.653613445378,165.5802919708029,6778.580082384298,2196.232690124858,-64.0,-61.0,-65.0,-63.0
553856455,44,5129.328412672085,593.6420779220779,6841.520114942529,2046.557142857143,-63.0,-62.0,-66.0,-58.0
553856468,44,5078.784857940548,362.89576174112256,6296.272031089266,2004.837067209776,-63.0,-60.0,-65.0,-64.0
553856483,44,4713.1205123883365,577.8322440087146,6466.336951335878,1955.378947368421,-64.0,-60.0,-68.0,-64.0
553856498,44,4870.73961551665,8.107957189390413,6973.577163773764,1465.3526046371574,-68.0,-58.0,-67.0,-58.0
553856513,44,4820.000824946378,109.16658867571364,6556.709761045987,2122.68887634105,-63.0,-56.0,-64.0,-64.0
553856528,44,5103.931506849315,803.0307503075031,6486.388366223039,2240.372500684744,-64.0,-58.0,-65.0,-63.0
553856543,44,4979.35752688172,610.5066870462362,7425.286007760785,1975.523222477064,-67.0,-58.0,-65.0,-64.0
553856556,44,4937.303532195369,284.10956866633614,6090.433793184766,1899.6219619326505,-66.0,-60.0,-65.0,-64.0
553856569,44,4713.775581395349,382.1568154402895,6781.853069929285,1996.1254345307068,-66.0,-57.0,-63.0,-64.0
553856583,44,,,,2117.064997186269,,,,-64.0
553856584,44,4561.267013947236,626.6789178152118,7977.099744245524,,-66.0,-60.0,-63.0,
