timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553937313,35,2944.0,5581.0,2353.0,4735.0,-60.0,-71.0,-55.0,-62.0,272.0,1530.0,638.0,786.0
553937323,35,2158.0,5698.0,2383.0,4774.0,-55.0,-72.0,-55.0,-62.0,958.0,1617.0,631.0,780.0
553937336,35,2983.0,6313.0,2509.0,4657.0,-60.0,-72.0,-56.0,-63.0,233.0,1314.0,518.0,842.0
553937348,35,3061.0,6723.0,2617.0,4774.0,-59.0,-67.0,-54.0,-61.0,249.0,1113.0,221.0,753.0
553937361,35,2744.0,6284.0,1885.0,4305.0,-55.0,-70.0,-52.0,-61.0,511.0,865.0,291.0,1029.0
553937376,35,2866.0,6928.0,1104.0,5282.0,-60.0,-68.0,-51.0,-62.0,347.0,500.0,775.0,440.0
553937388,35,3061.0,4966.0,1064.0,6297.0,-59.0,-70.0,-50.0,-61.0,266.0,1592.0,734.0,375.0
553937401,35,3100.0,6255.0,1338.0,5829.0,-60.0,-72.0,-52.0,-57.0,281.0,1868.0,698.0,467.0
553937413,35,2983.0,6196.0,1885.0,5633.0,-59.0,-69.0,-52.0,-62.0,386.0,1321.0,602.0,268.0
553937428,35,2944.0,5610.0,2295.0,4657.0,-60.0,-71.0,-54.0,-62.0,285.0,1756.0,1361.0,771.0
553937442,35,2983.0,5581.0,1338.0,4617.0,-60.0,-70.0,-52.0,-61.0,376.0,1719.0,626.0,775.0
553937456,35,2314.0,6987.0,1025.0,6170.0,-52.0,-68.0,-50.0,-62.0,872.0,713.0,640.0,348.0
553937469,35,2866.0,8481.0,1221.0,6170.0,-59.0,-70.0,-51.0,-63.0,462.0,860.0,534.0,367.0
553937482,35,3139.0,6020.0,947.0,4852.0,-58.0,-70.0,-51.0,-62.0,166.0,1515.0,733.0,677.0
553937496,35,2827.0,6753.0,596.0,4823.0,-59.0,-69.0,-51.0,-62.0,451.0,1331.0,904.0,656.0
553937511,35,2827.0,6196.0,947.0,6199.0,-59.0,-69.0,-51.0,-62.0,464.0,1338.0,694.0,306.0
553937525,35,2827.0,7661.0,830.0,6102.0,-60.0,-67.0,-49.0,-61.0,436.0,1010.0,832.0,391.0
553937539,35,2823.0,6928.0,752.0,6141.0,-59.0,-67.0,-51.0,-62.0,1081.0,1134.0,816.0,441.0
553937553,35,3022.0,4526.0,830.0,4891.0,-58.0,-70.0,-51.0,-62.0,329.0,2351.0,743.0,642.0
