timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553360195,9,3354.0,6655.0,10010.0,-40.0,-61.0,-72.0,-68.0,-56.0,922.0,520.0,248.0,1331.0
553360212,9,2983.0,6850.0,9097.0,-215.0,-62.0,-75.0,-67.0,-50.0,100.0,430.0,2161.0,970.0
553360227,9,2749.0,6772.0,9478.0,125.0,-64.0,-74.0,-62.0,-56.0,363.0,472.0,2754.0,1041.0
553360242,9,3647.0,6889.0,,125.0,-63.0,-73.0,,-51.0,1122.0,340.0,,675.0
553360259,9,3325.0,6928.0,10596.0,2918.0,-63.0,-70.0,-68.0,-50.0,1071.0,145.0,1869.0,2519.0
553360274,9,3296.0,6606.0,12627.0,-186.0,-61.0,-68.0,-69.0,-43.0,722.0,156.0,668.0,227.0
553360290,9,3091.0,6733.0,,-264.0,-63.0,-69.0,,-46.0,149.0,88.0,,198.0
553360303,9,4936.0,6577.0,12080.0,-186.0,-63.0,-69.0,-68.0,-41.0,485.0,107.0,554.0,331.0
553360322,9,,,,-186.0,,,,-49.0,,,,241.0
553360323,9,4624.0,6733.0,10452.0,,-60.0,-69.0,-65.0,,748.0,101.0,280.0,
553360341,9,3335.0,6655.0,10283.0,-40.0,-61.0,-69.0,-68.0,-45.0,1258.0,128.0,206.0,196.0
553360358,9,4116.0,6655.0,11382.0,-69.0,-60.0,-63.0,-67.0,-43.0,924.0,188.0,2089.0,233.0
553360377,9,3530.0,6606.0,9983.0,-410.0,-60.0,-69.0,-69.0,-42.0,813.0,151.0,534.0,692.0
553360396,9,3178.0,6655.0,10127.0,-186.0,-60.0,-70.0,-66.0,-43.0,1320.0,138.0,1987.0,195.0
553360412,9,4702.0,6616.0,10244.0,-108.0,-60.0,-69.0,-68.0,-45.0,371.0,157.0,251.0,196.0
553360429,9,3530.0,6577.0,10127.0,-186.0,-60.0,-69.0,-67.0,-46.0,1019.0,107.0,759.0,190.0
553360443,9,3413.0,6577.0,10205.0,-225.0,-60.0,-69.0,-70.0,-46.0,1032.0,112.0,404.0,123.0
553360461,9,4077.0,6723.0,10147.0,-1020.0,-60.0,-69.0,-66.0,-37.0,981.0,139.0,2162.0,841.0
553360481,9,4546.0,6636.0,10061.0,47.0,-60.0,-69.0,-64.0,-40.0,630.0,117.0,549.0,95.0
553360497,9,3569.0,6694.0,10010.0,-301.0,-60.0,-69.0,-69.0,-45.0,1158.0,127.0,743.0,426.0
553360516,9,3257.0,6665.0,9704.0,-501.0,-61.0,-69.0,-63.0,-43.0,1180.0,131.0,2254.0,793.0
553360534,9,3178.0,6616.0,10166.0,-801.0,-60.0,-69.0,-68.0,-43.0,1369.0,97.0,384.0,804.0
553360553,9,4077.0,6694.0,10139.0,-527.0,-60.0,-70.0,-67.0,-40.0,765.0,147.0,338.0,509.0
553360570,9,4155.0,6655.0,9957.0,-2850.0,-60.0,-70.0,-63.0,-34.0,974.0,141.0,2574.0,649.0
553360586,9,4272.0,6694.0,9782.0,-186.0,-60.0,-69.0,-64.0,-45.0,699.0,173.0,585.0,240.0
553360604,9,3257.0,6616.0,10179.0,-442.0,-60.0,-69.0,-64.0,-40.0,1246.0,117.0,1474.0,803.0
553360621,9,3413.0,6616.0,10586.0,-501.0,-60.0,-69.0,-68.0,-44.0,1090.0,100.0,149.0,548.0
553360637,9,3296.0,6616.0,10498.0,-296.0,-60.0,-69.0,-68.0,-41.0,1059.0,115.0,269.0,657.0
553360654,9,3569.0,6577.0,10530.0,-801.0,-60.0,-69.0,-65.0,-39.0,1042.0,113.0,200.0,1104.0
553360669,9,3530.0,6694.0,10113.0,-1276.0,-60.0,-69.0,-62.0,-34.0,1017.0,170.0,2527.0,862.0
553360683,9,4077.0,6577.0,10674.0,-26.0,-60.0,-69.0,-68.0,-43.0,698.0,105.0,1619.0,246.0
553360700,9,3530.0,6694.0,10322.0,-147.0,-59.0,-69.0,-68.0,-45.0,1105.0,111.0,163.0,202.0
553360719,9,3452.0,6694.0,10674.0,,-59.0,-69.0,-67.0,,1146.0,90.0,127.0,
553360736,9,3804.0,6655.0,10088.0,-794.0,-59.0,-69.0,-68.0,-41.0,998.0,118.0,267.0,1307.0
553360754,9,3413.0,6577.0,10088.0,-98.0,-59.0,-70.0,-68.0,-41.0,1003.0,138.0,386.0,223.0
553360769,9,3530.0,6733.0,9461.0,-794.0,-59.0,-69.0,-62.0,-40.0,1165.0,127.0,2510.0,895.0
553360787,9,3139.0,6733.0,10283.0,-606.0,-60.0,-70.0,-69.0,-42.0,1213.0,125.0,206.0,595.0
553360804,9,3217.0,6694.0,10049.0,-1108.0,-60.0,-69.0,-69.0,-42.0,1141.0,154.0,459.0,1017.0
553360820,9,3139.0,6733.0,9930.0,-449.0,-60.0,-69.0,-64.0,-41.0,1341.0,151.0,763.0,333.0
553360834,9,2744.0,6616.0,10166.0,-264.0,-55.0,-69.0,-68.0,-46.0,1582.0,129.0,401.0,195.0
553360851,9,3178.0,6694.0,10049.0,-186.0,-59.0,-69.0,-69.0,-47.0,1349.0,80.0,450.0,120.0
553360867,9,3139.0,6655.0,10205.0,-147.0,-59.0,-69.0,-68.0,-44.0,1355.0,138.0,342.0,202.0
553360886,9,3569.0,6772.0,10179.0,-98.0,-59.0,-69.0,-66.0,-45.0,1141.0,125.0,306.0,162.0
553360903,9,3452.0,6577.0,10400.0,18.0,-59.0,-69.0,-68.0,-45.0,1230.0,131.0,220.0,123.0
553360918,9,4233.0,,10212.0,-108.0,-59.0,,-64.0,-45.0,641.0,,338.0,149.0
553360919,9,,6655.0,,,,-69.0,,,,178.0,,
553360937,9,4428.0,6538.0,10218.0,-157.0,-60.0,-70.0,-65.0,-45.0,481.0,124.0,302.0,184.0
553360950,9,4546.0,6650.0,10361.0,-732.0,-59.0,-63.0,-63.0,-40.0,579.0,190.0,162.0,952.0
553360969,9,3803.0,6694.0,10244.0,-225.0,-59.0,-70.0,-68.0,-45.0,761.0,141.0,175.0,224.0
553360987,9,3530.0,6753.0,9624.0,-186.0,-59.0,-69.0,-64.0,-45.0,1131.0,60.0,1406.0,223.0
553361002,9,3842.0,6694.0,10644.0,-108.0,-60.0,-69.0,-67.0,-45.0,536.0,143.0,106.0,170.0
553361020,9,3452.0,6665.0,10518.0,-1193.0,-60.0,-69.0,-68.0,-41.0,867.0,146.0,205.0,1023.0
553361037,9,4468.0,6655.0,10439.0,-264.0,-60.0,-69.0,-68.0,-45.0,649.0,138.0,120.0,170.0
553361054,9,3452.0,6694.0,10374.0,-332.0,-60.0,-69.0,-64.0,-40.0,642.0,100.0,166.0,368.0
553361067,9,3608.0,6577.0,10518.0,-684.0,-60.0,-69.0,-67.0,-40.0,1166.0,94.0,108.0,646.0
553361082,9,3960.0,6694.0,10674.0,-147.0,-60.0,-69.0,-67.0,-40.0,935.0,96.0,122.0,202.0
553361099,9,3569.0,6606.0,10439.0,-30.0,-60.0,-69.0,-67.0,-45.0,934.0,62.0,181.0,151.0
553361114,9,4897.0,6733.0,10400.0,-108.0,-60.0,-69.0,-67.0,-45.0,374.0,67.0,151.0,206.0
553361131,9,3803.0,6694.0,10615.0,-879.0,-53.0,-69.0,-65.0,-41.0,877.0,78.0,418.0,866.0
553361146,9,3725.0,6694.0,10586.0,-303.0,-60.0,-69.0,-67.0,-45.0,851.0,101.0,210.0,202.0
553361163,9,3491.0,6616.0,10524.0,-186.0,-60.0,-69.0,-63.0,-41.0,1073.0,113.0,317.0,211.0
553361178,9,3569.0,6694.0,9729.0,-1372.0,-60.0,-69.0,-60.0,-36.0,911.0,108.0,1654.0,1365.0
553361192,9,2705.0,6636.0,10360.0,-1639.0,-52.0,-69.0,-60.0,-35.0,1206.0,87.0,3874.0,1004.0
553361207,9,3178.0,6665.0,10644.0,-186.0,-60.0,-69.0,-68.0,-45.0,1218.0,129.0,216.0,248.0
553361225,9,3452.0,6655.0,10518.0,-325.0,-60.0,-69.0,-68.0,-40.0,1215.0,111.0,140.0,713.0
553361241,9,,,10400.0,-225.0,,,-68.0,-45.0,,,128.0,286.0
553361242,9,3452.0,6694.0,,,-60.0,-69.0,,,991.0,81.0,,
553361256,9,3413.0,6753.0,10732.0,-264.0,-60.0,-69.0,-64.0,-45.0,1146.0,144.0,1571.0,192.0
553361274,9,3608.0,6694.0,10251.0,-215.0,-60.0,-69.0,-62.0,-45.0,1152.0,91.0,207.0,151.0
553361292,9,4975.0,6577.0,10644.0,-442.0,-60.0,-69.0,-67.0,-42.0,330.0,74.0,151.0,805.0
