timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553889489,48,5835.0,1694.0,7920.0,1375.0,-67.0,-63.0,-63.0,-59.0,1067.0,495.0,459.0,1128.0
553889502,48,6108.0,1772.0,7705.0,1453.0,-66.0,-62.0,-65.0,-61.0,974.0,385.0,286.0,586.0
553889514,48,6303.0,1850.0,7900.0,1258.0,-65.0,-60.0,-63.0,-60.0,674.0,446.0,185.0,594.0
553889526,48,5679.0,1772.0,7678.0,1375.0,-67.0,-63.0,-61.0,-59.0,858.0,610.0,439.0,569.0
553889539,48,6889.0,1616.0,7978.0,1024.0,-66.0,-62.0,-60.0,-59.0,241.0,724.0,188.0,805.0
553889551,48,6889.0,1733.0,8174.0,1024.0,-66.0,-64.0,-63.0,-60.0,385.0,442.0,177.0,613.0
553889564,48,6064.0,1577.0,7900.0,1141.0,-58.0,-62.0,-64.0,-61.0,1404.0,735.0,249.0,787.0
553889577,48,7124.0,1616.0,7783.0,1219.0,-67.0,-61.0,-64.0,-59.0,103.0,705.0,315.0,612.0
553889589,48,5718.0,1538.0,7900.0,1102.0,-66.0,-62.0,-65.0,-57.0,1017.0,726.0,153.0,960.0
553889602,48,7202.0,1538.0,7705.0,1102.0,-67.0,-62.0,-63.0,-54.0,156.0,761.0,286.0,1112.0
553889614,48,5718.0,1538.0,7920.0,1219.0,-66.0,-62.0,-63.0,-60.0,950.0,753.0,165.0,602.0
553889627,48,6616.0,1694.0,8018.0,1366.0,-67.0,-62.0,-63.0,-60.0,290.0,673.0,166.0,729.0
553889640,48,6655.0,1538.0,7666.0,828.0,-67.0,-63.0,-63.0,-58.0,548.0,682.0,297.0,809.0
553889654,48,6499.0,1616.0,7900.0,1297.0,-67.0,-62.0,-63.0,-60.0,641.0,658.0,209.0,661.0
553889669,48,6186.0,1968.0,7861.0,1180.0,-66.0,-60.0,-62.0,-60.0,691.0,597.0,220.0,753.0
553889683,48,6928.0,1616.0,7861.0,1219.0,-66.0,-61.0,-63.0,-59.0,395.0,694.0,248.0,726.0
