timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
725236416,1-7,1524.2724403927068,9537.752870742956,8779.624580536913,789.5584810126583,-59.0,-72.0,-57.0,-56.0
725236428,1-7,658.3805476864967,8895.145760273357,8937.445843828715,988.3117450526856,-59.0,-71.0,-57.0,-60.0
725236441,1-7,272.7505949547834,9994.62335381914,8943.726406101048,1332.6760500446826,-60.0,-73.0,-61.0,-57.0
725236453,1-7,443.54893908282,10835.257813911472,8875.288238941712,947.7884024577572,-59.0,-72.0,-58.0,-59.0
725236465,1-7,509.5199138858988,7131.976305072195,8886.09035096695,1082.0765329644996,-60.0,-72.0,-55.0,-57.0
725236478,1-7,669.0008389261745,7881.375461157373,8409.29444727458,2094.812545410511,-59.0,-69.0,-55.0,-54.0
725236490,1-7,615.9218164794007,8063.735335727501,8891.925126368997,3551.6697892271663,-59.0,-73.0,-59.0,-59.0
725236503,1-7,714.1875492513791,8435.00169581346,8438.069843965608,3411.289456869009,-61.0,-74.0,-58.0,-58.0
725236516,1-7,743.7667185069985,7787.277918362856,8671.69836100021,176.90140310959424,-60.0,-73.0,-56.0,-51.0
725236528,1-7,847.5298507462686,7748.912743595358,8696.982413131527,2728.125802615933,-60.0,-72.0,-57.0,-60.0
725236541,1-7,614.295154185022,8027.046257176905,9137.329298831386,2655.7145548751764,-61.0,-72.0,-57.0,-60.0
725236554,1-7,585.7175572519084,7748.0644772851665,8786.893064828775,2152.869795109055,-60.0,-73.0,-58.0,-57.0
725236567,1-7,310.1906005221932,7888.215524718127,9008.355442716598,1641.3322335025382,-56.0,-73.0,-58.0,-57.0
725236580,1-7,820.9489942528735,7892.493762881008,9094.944246115076,2878.0869953156366,-60.0,-73.0,-58.0,-60.0
725236593,1-7,318.86625332152346,7959.787732302073,8745.247811036448,2455.7640730547914,-60.0,-73.0,-58.0,-60.0
725236607,1-7,767.6366217175301,8025.18074487496,9022.670588235293,1438.1155572176517,-60.0,-73.0,-57.0,-59.0
725236622,1-7,310.5633802816902,7982.9416074121955,8969.452706972825,2478.083564756375,-61.0,-73.0,-58.0,-60.0
725236636,1-7,1139.4238921001927,8045.906488754977,8927.881172679072,2447.0439672801635,-60.0,-73.0,-55.0,-58.0
725236650,1-7,1347.3705697622252,8045.906488754977,9054.05544429219,2937.933662667608,-60.0,-73.0,-55.0,-60.0
725236664,1-7,907.3273159144892,8030.526064809798,9036.90941609679,1472.7540500736377,-59.0,-72.0,-58.0,-60.0
725236677,1-7,719.3588473660514,7959.648888888889,8776.397567820391,822.2399156340628,-60.0,-73.0,-55.0,-55.0
725236691,1-7,690.2598896044159,8044.175255513717,8720.185397354442,1810.222331288344,-60.0,-73.0,-55.0,-57.0
725236706,1-7,836.2189141856393,7856.279938977879,8915.396579030727,2848.066805845511,-60.0,-72.0,-55.0,-60.0
725236720,1-7,896.6434280639431,7933.847757968666,8900.021260763262,1730.8471933471935,-60.0,-73.0,-57.0,-59.0
725236734,1-7,733.2288378766141,7849.437234621665,8883.023872679045,819.8278130671507,-61.0,-73.0,-57.0,-54.0
725236746,1-7,780.2450381679389,8024.438379900369,9093.812038014785,1196.4836577304443,-61.0,-72.0,-55.0,-59.0
725236760,1-7,419.63120567375887,7921.864386665228,8854.43424,2969.2904474002416,-60.0,-73.0,-57.0,-59.0
725236774,1-7,1120.7700650759218,8072.608174620158,9187.40572373179,1707.654390934844,-61.0,-72.0,-53.0,-59.0
725236788,1-7,836.8457987072945,8122.144041339217,8655.022521113544,2767.7343570937423,-61.0,-73.0,-55.0,-59.0
725236802,1-7,728.7673224978614,7932.133628605379,9000.924656816516,2848.854934864208,-60.0,-72.0,-58.0,-59.0
725236814,1-7,460.8997078870497,7893.34996745498,9194.49642105263,3068.5545580110497,-61.0,-73.0,-57.0,-60.0
725236827,1-7,496.2249034749035,7849.437234621665,9156.437055625262,3207.185363615508,-61.0,-72.0,-55.0,-59.0
725236840,1-7,386.0880913539968,7900.206297502715,8649.996327280147,3014.5943925233646,-61.0,-73.0,-52.0,-58.0
725236855,1-7,407.0380047505938,8007.961093699341,8877.372494963418,1889.58367816092,-60.0,-73.0,-57.0,-59.0
725236869,1-7,257.50884086444006,8005.643371129525,8847.827861863143,727.5366748166258,-60.0,-72.0,-57.0,-54.0
725236884,1-7,306.3829787234042,8097.734893205967,8879.768745399097,3199.112356979405,-60.0,-71.0,-57.0,-59.0
725236899,1-7,219.42857142857144,7803.83482630544,8813.151965535812,3046.38499070632,-56.0,-72.0,-55.0,-58.0
725236913,1-7,756.5662472242784,7869.142217856363,8978.664809168331,1761.5966414224563,-61.0,-72.0,-55.0,-58.0
725236928,1-7,738.0325732899022,8037.494739125719,8791.603579750054,1426.533523537803,-61.0,-73.0,-57.0,-58.0
725236943,1-7,391.2441441441442,7808.099683025467,9305.630925963284,2970.4759815749067,-60.0,-73.0,-54.0,-57.0
725236957,1-7,566.5065989847716,7892.493762881008,8860.104707012488,1084.8852828487716,-60.0,-72.0,-57.0,-54.0
725236971,1-7,342.85714285714283,7973.478227820611,9049.24014752371,2961.998163452709,-60.0,-72.0,-57.0,-58.0
725236985,1-7,356.43564356435644,7932.133628605379,9066.47920624868,2788.556893027481,-59.0,-71.0,-57.0,-58.0
725237001,1-7,503.1641118124437,7969.151400043413,8946.569294342022,2721.6533807829182,-56.0,-72.0,-57.0,-54.0
725237015,1-7,388.4445438282648,7752.307667031763,8788.167004805126,2500.393638170974,-61.0,-72.0,-57.0,-59.0
725237030,1-7,797.1011433597185,7858.849029867015,8781.603072983355,2799.0059966418803,-61.0,-72.0,-57.0,-59.0
725237047,1-7,765.546717776713,8091.181582079862,8914.235519591142,1223.1424460431656,-60.0,-71.0,-57.0,-56.0
725237062,1-7,599.1352366641622,8122.144041339217,8982.698734177215,2708.012487992315,-60.0,-72.0,-57.0,-59.0
725237076,1-7,654.8210526315789,7955.337053087757,9052.147117715249,2864.274914089347,-60.0,-72.0,-57.0,-56.0
725237091,1-7,448.2000000000001,8136.158309069341,8875.261520367796,2652.199233716475,-60.0,-72.0,-57.0,-59.0
725237106,1-7,304.4267040149393,8032.9403738719375,8954.159172852598,2786.307545367717,-59.0,-72.0,-57.0,-59.0
725237120,1-7,,,8946.569294342022,3050.2278959810874,,,-57.0,-59.0
725237121,1-7,340.58656575212865,8182.911426421585,,,-54.0,-72.0,,
725237135,1-7,443.2160444797458,8064.129529767041,9000.738188352183,221.48770002388343,-61.0,-72.0,-57.0,-54.0
725237150,1-7,443.9212410501193,8033.137901127493,8867.030290192757,2903.698307410796,-61.0,-72.0,-57.0,-59.0
725237164,1-7,448.2000000000001,7976.925826246097,8933.317922132881,2928.9828609096903,-60.0,-72.0,-57.0,-60.0
725237179,1-7,691.3073989321128,8045.906488754977,8764.769329073482,1593.5786856127888,-59.0,-71.0,-57.0,-57.0
725237193,1-7,586.8679245283018,7929.563822894169,8841.231334540418,1725.4663212435232,-60.0,-73.0,-57.0,-59.0
725237208,1-7,630.5914137675796,8014.023794073113,8826.19043062201,6.75776397515528,-60.0,-73.0,-57.0,-54.0
725237222,1-7,474.9012765957447,7570.29191650011,9044.521849004948,3083.424408014572,-60.0,-72.0,-57.0,-58.0
725237236,1-7,417.0431718061674,7954.475246452172,8828.067744336913,3119.5415399017083,-59.0,-71.0,-57.0,-59.0
725237250,1-7,501.970788704966,7863.992255671902,8546.31123236899,2760.599952685119,-60.0,-71.0,-55.0,-59.0
725237264,1-7,110.33731343283584,8003.636206524086,8827.128987664824,2834.6537558685445,-55.0,-72.0,-57.0,-59.0
725237278,1-7,489.48157894736846,8069.351284265054,8652.35323801514,2723.711111111111,-61.0,-72.0,-54.0,-58.0
725237292,1-7,336.1344537815126,8061.103568320279,9030.32704135737,2773.6385396518376,-60.0,-71.0,-57.0,-58.0
725237306,1-7,520.5307835820895,8124.768037906526,8819.964201752511,3023.070290534208,-60.0,-71.0,-55.0,-59.0
725237321,1-7,664.8759415152858,8064.129529767041,8883.369914458586,3136.423764705882,-61.0,-73.0,-55.0,-59.0
725237335,1-7,470.9890547263681,7791.068164467226,8676.610104043762,2924.7298713673176,-59.0,-71.0,-57.0,-59.0
725237350,1-7,740.9404888416578,8026.176776429809,9253.31117295403,3014.5943925233646,-60.0,-72.0,-55.0,-59.0
725237364,1-7,718.0173557937724,7887.360433604336,9130.415199747022,2866.457654349323,-59.0,-71.0,-58.0,-59.0
725237379,1-7,486.31690929451287,8085.585253456221,8819.626115597111,3217.486338797814,-59.0,-71.0,-57.0,-59.0
725237393,1-7,557.9264069264069,8027.046257176905,9140.049488234674,3084.5001195314367,-61.0,-72.0,-57.0,-59.0
725237407,1-7,666.6555755395683,8167.985515021459,9043.569593598651,3112.984820177487,-53.0,-72.0,-58.0,-60.0
725237422,1-7,896.9866562009419,7976.925826246097,8619.026720647773,1191.8928319623972,-59.0,-71.0,-59.0,-55.0
725237436,1-7,844.6449207828518,8138.791370010787,8853.90228426396,2752.1358490566035,-60.0,-71.0,-57.0,-59.0
725237450,1-7,883.2034632034632,8060.652112979733,8973.233298208641,3085.23768531803,-60.0,-71.0,-57.0,-59.0
725237465,1-7,581.6337719298247,7938.136324324324,8766.374688538206,2876.3602026715803,-60.0,-72.0,-57.0,-56.0
725237480,1-7,930.5871335504884,8170.615541483311,8867.030290192757,3019.735727878211,-61.0,-72.0,-57.0,-59.0
725237494,1-7,688.6433506044905,8088.185677530017,8973.233298208641,2877.372846781505,-60.0,-71.0,-58.0,-59.0
725237508,1-7,856.6200378071833,8052.838879913839,9001.689640591967,2878.677777777778,-60.0,-71.0,-58.0,-59.0
725237522,1-7,936.3636363636364,7905.356366797046,9038.76318282286,2420.638471023428,-61.0,-72.0,-57.0,-59.0
725237537,1-7,556.6107030430221,8015.7576806577235,8957.008698419433,2011.9470772191485,-61.0,-72.0,-57.0,-59.0
725237551,1-7,638.0790020790021,8068.480522283371,9059.747829724924,2630.471763506626,-60.0,-71.0,-57.0,-55.0
725237566,1-7,912.7146840148698,8087.680800432667,8896.238444373606,1814.9113660062565,-60.0,-71.0,-57.0,-54.0
725237580,1-7,778.7587890625,8002.7717896101085,8866.729438154242,2430.8877602844086,-60.0,-71.0,-57.0,-55.0
725237594,1-7,575.2670103092784,8112.537204301075,8882.08147676639,2879.4596622889308,-61.0,-72.0,-58.0,-60.0
725237607,1-7,606.7649812734082,8133.5269512721,9191.03316540722,3027.3261379633973,-60.0,-71.0,-56.0,-59.0
725237622,1-7,623.075078206465,7945.867438588897,8912.065491985988,3131.053613604157,-55.0,-71.0,-55.0,-59.0
725237637,1-7,615.721881390593,8015.7576806577235,8798.18248780994,2965.8408928995486,-60.0,-71.0,-55.0,-60.0
725237652,1-7,679.8371696504689,8068.480522283371,9004.545204610342,3044.357074340528,-61.0,-72.0,-57.0,-60.0
725237666,1-7,647.9786245353159,8069.351284265054,8930.48344791116,2989.865520489873,-60.0,-71.0,-57.0,-60.0
725237680,1-7,536.2208370436331,8013.157132042824,9001.082133166354,1932.3057324840763,-60.0,-71.0,-53.0,-57.0
725237695,1-7,648.5813953488372,8015.7576806577235,8947.579352356526,1347.191245318352,-60.0,-71.0,-57.0,-59.0
725237712,1-7,699.3229689067201,7941.595721458197,8848.131719585035,2458.495275590551,-60.0,-71.0,-54.0,-55.0
725237726,1-7,829.948717948718,8101.21292816493,8865.15247776366,1540.2148664343786,-61.0,-72.0,-57.0,-55.0
725237740,1-7,934.3916598528208,8059.783227336423,9046.635929034312,2912.9338078291817,-60.0,-71.0,-57.0,-60.0
725237755,1-7,583.5038759689922,7940.711690277929,9027.497721250662,960.3962869585148,-60.0,-71.0,-57.0,-59.0
725237770,1-7,624.9035679845709,7958.786147843052,8931.42807277343,3042.168463934819,-60.0,-71.0,-57.0,-60.0
725237784,1-7,423.27582846003895,8020.963844988093,9012.458213256485,2791.1297029702973,-60.0,-71.0,-57.0,-59.0
725237797,1-7,576.5346975088968,7984.662068965517,9064.56563951034,2930.9769417475727,-60.0,-71.0,-57.0,-60.0
725237811,1-7,705.2392384105959,8087.318683674563,8967.563605728728,3029.102600811262,-59.0,-71.0,-57.0,-59.0
725237826,1-7,474.9012765957447,8153.987253641817,8988.38758708043,2825.437288135593,-54.0,-71.0,-57.0,-59.0
725237841,1-7,367.1600370027752,8100.343139360103,8914.235519591142,3001.9692880409493,-60.0,-72.0,-55.0,-59.0
725237855,1-7,496.8913624220837,7970.01638988386,8945.62146413815,3087.452500598229,-59.0,-71.0,-57.0,-59.0
725237869,1-7,494.688829787234,8032.9403738719375,8840.289776357828,2888.9449411764704,-61.0,-72.0,-57.0,-59.0
725237884,1-7,480.62790697674416,7905.356366797046,9077.42876554824,2982.84117506568,-60.0,-71.0,-55.0,-59.0
725237898,1-7,534.3176574977817,8076.324152084683,9143.908898976037,2821.338491295938,-59.0,-71.0,-57.0,-59.0
725237912,1-7,439.0946196660483,8109.049441100601,8803.724785237035,2863.495538943815,-60.0,-71.0,-57.0,-59.0
725237927,1-7,678.2874203821656,8003.636206524086,8799.058829764681,2982.84117506568,-60.0,-72.0,-57.0,-59.0
725237941,1-7,691.030329289428,7921.864386665228,8788.167004805126,2926.714735821619,-60.0,-71.0,-57.0,-59.0
725237954,1-7,394.8009090909091,8066.739561980796,8890.57024530105,989.6499473129612,-60.0,-71.0,-57.0,-54.0
725237969,1-7,570.4445422535211,8124.768037906526,8890.988838580606,2744.2599172548066,-60.0,-71.0,-57.0,-59.0
725237983,1-7,508.4063116370809,8040.715023120766,8907.596552824769,3017.582362728785,-60.0,-71.0,-57.0,-59.0
725237997,1-7,695.8542757417102,8111.664982259972,8717.422306959008,2773.281849483521,-60.0,-71.0,-55.0,-59.0
725238011,1-7,770.7365028203062,8052.838879913839,8775.984644913628,2836.425862907146,-55.0,-71.0,-57.0,-59.0
725238025,1-7,497.33422459893046,8015.7576806577235,9293.869207622867,2895.614728115094,-59.0,-71.0,-54.0,-57.0
725238040,1-7,365.8064516129032,8055.4416074121955,9084.2194092827,2826.015230842456,-60.0,-71.0,-55.0,-59.0
725238054,1-7,535.0038350910834,8047.63846733398,8724.88120188195,1040.890870687632,-59.0,-71.0,-57.0,-59.0
725238067,1-7,649.974924774323,7976.925826246097,8960.810888252148,2771.6281710558105,-60.0,-71.0,-57.0,-55.0
725238081,1-7,676.2609117361785,8147.580561555075,8932.37289749286,2924.5882780334223,-59.0,-71.0,-57.0,-59.0
725238096,1-7,510.063071297989,8058.046017889859,8939.938697723663,2866.27699976264,-60.0,-71.0,-57.0,-59.0
725238110,1-7,532.9598853868195,8044.175255513717,9015.985600847009,1935.8150024119636,-60.0,-71.0,-57.0,-57.0
725238124,1-7,671.352146263911,7972.612486427796,8907.596552824769,1983.7839670622427,-53.0,-71.0,-57.0,-59.0
725238138,1-7,461.06636771300447,8001.043515819027,8770.016722060656,2878.0698012603007,-60.0,-71.0,-57.0,-59.0
725238152,1-7,,,,2819.9748670855483,,,,-59.0
725238153,1-7,602.253717472119,8003.636206524086,9015.985600847009,,-60.0,-71.0,-57.0,
725238167,1-7,,,8879.255488386892,2773.06463878327,,,-57.0,-59.0
725238168,1-7,488.2136752136752,8076.064654249625,,,-60.0,-71.0,,
725238182,1-7,764.8135021097046,8041.57980210798,8621.536140791955,2834.785390307949,-61.0,-72.0,-57.0,-59.0
725238196,1-7,606.2826086956521,7976.943074416079,8949.41399046105,1621.525246041934,-59.0,-71.0,-57.0,-54.0
725238209,1-7,652.5314685314686,8111.664982259972,9202.903979328164,2898.613778204513,-60.0,-71.0,-54.0,-59.0
725238224,1-7,503.1641118124437,8085.585253456221,8894.348241793265,2843.610153256705,-60.0,-71.0,-57.0,-59.0
725238238,1-7,416.0377358490566,8168.862002360767,8954.159172852598,2853.175396444017,-60.0,-71.0,-57.0,-59.0
725238252,1-7,489.5764482431149,8123.018518518518,8999.786937222574,2448.183908045977,-60.0,-71.0,-57.0,-54.0
725238265,1-7,512.8759191176471,8010.558270270271,8992.184160506864,2801.408791208791,-60.0,-71.0,-57.0,-59.0
725238279,1-7,521.016806722689,7998.452504317789,8911.632823218999,2823.3864021292043,-60.0,-71.0,-57.0,-60.0
725238294,1-7,509.2867132867133,7861.419801548359,9304.395358143258,2809.789549723092,-60.0,-71.0,-53.0,-55.0
725238308,1-7,492.8527724665392,7988.966469002696,8996.93438985737,2879.465567410281,-60.0,-71.0,-57.0,-59.0
725238322,1-7,710.7388591800358,8003.636206524086,8883.023872679045,2875.1488095238096,-60.0,-71.0,-57.0,-59.0
725238336,1-7,367.8111455108359,8112.537204301075,8937.100021168502,2052.3684088806663,-55.0,-71.0,-57.0,-54.0
725238351,1-7,408.1588345864662,7979.502907602843,8814.007326396262,2886.8336122400187,-60.0,-71.0,-57.0,-59.0
725238366,1-7,474.263109475621,7919.301229508197,8966.201185938162,2900.7026183041075,-60.0,-71.0,-55.0,-59.0
725238380,1-7,622.4260416666666,8068.480522283371,9070.308764519536,2855.9201539201536,-53.0,-71.0,-57.0,-55.0
725238395,1-7,926.1255093724532,8004.500810197689,9298.355774210257,2870.3648680770148,-55.0,-71.0,-55.0,-59.0
725238409,1-7,659.9032586558045,8002.7717896101085,9054.05544429219,2651.8347476552035,-60.0,-71.0,-57.0,-59.0
725238424,1-7,557.054579093432,8002.7717896101085,8920.884389984016,2786.307545367717,-60.0,-71.0,-57.0,-59.0
725238439,1-7,743.0581613508442,7890.781910855655,8932.37289749286,2983.133614278632,-60.0,-71.0,-57.0,-56.0
725238453,1-7,545.4492753623189,7914.815620580876,9142.943740764196,2842.248922929631,-60.0,-71.0,-57.0,-59.0
725238468,1-7,726.9018771331059,8032.9403738719375,8962.103826245813,2836.425862907146,-60.0,-71.0,-54.0,-59.0
725238482,1-7,476.2012072434607,7848.582734596124,8923.876664552949,2937.933662667608,-55.0,-71.0,-57.0,-59.0
725238497,1-7,519.1172413793104,7993.685553633218,9114.083438552188,2782.3839437302936,-59.0,-72.0,-57.0,-59.0
725238511,1-7,,,9044.521849004948,2806.8923415708346,,,-57.0,-59.0
725238512,1-7,612.6757469244288,8120.395651705953,,,-60.0,-71.0,,
725238526,1-7,643.1964944649446,7893.34996745498,9129.452887858348,2871.7300832342453,-60.0,-71.0,-57.0,-59.0
725238540,1-7,578.0776092774308,7902.780493103073,9064.522799240023,2963.1534240038177,-60.0,-71.0,-57.0,-57.0
725238555,1-7,356.43564356435644,8010.558270270271,9016.940279542569,2838.8515419555342,-60.0,-71.0,-57.0,-59.0
725238569,1-7,657.7594339622641,7911.373273893661,9009.421439060206,499.4253308128544,-60.0,-71.0,-57.0,-54.0
725238584,1-7,524.5435540069686,8170.615541483311,8763.836013204133,2884.764691829909,-60.0,-72.0,-57.0,-59.0
725238598,1-7,512.404958677686,8046.77238484718,9054.05544429219,2806.4107744107746,-60.0,-71.0,-57.0,-59.0
725238613,1-7,598.4763948497854,7980.410933594175,8954.27807486631,2849.068138195777,-59.0,-71.0,-57.0,-57.0
725238628,1-7,619.7555555555555,8081.561716385647,8886.79545695786,2875.9786873334947,-60.0,-71.0,-57.0,-59.0
725238642,1-7,661.7834024896266,8071.964698261902,9014.681832576798,2847.500244021474,-60.0,-71.0,-55.0,-59.0
725238656,1-7,533.8439716312057,8007.961093699341,9054.05544429219,2834.785390307949,-55.0,-71.0,-57.0,-59.0
