timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
725509806,11-2,4789.153658960542,810.0767735665695,5217.936984596235,1870.419381107492,-68.0,-65.0,-62.0,-65.0
725509818,11-2,4799.169024045262,759.5043572984749,6040.145738550197,2920.2272180812697,-68.0,-67.0,-60.0,-65.0
725509831,11-2,4901.933265236636,1063.9909228441754,5576.13287250384,1626.0232061883169,-68.0,-67.0,-65.0,-61.0
725509843,11-2,4718.2513471232405,870.85346215781,5324.075814536341,1609.4822635135135,-68.0,-66.0,-63.0,-64.0
725509856,11-2,4743.801825068871,878.865864144454,5222.812801744276,1758.96644295302,-69.0,-68.0,-64.0,-63.0
725509869,11-2,4765.466994382023,707.5856255545697,4840.413903255248,1896.1543753439732,-69.0,-65.0,-62.0,-65.0
725509881,11-2,2877.61689059501,921.6600541027954,5364.45429060894,1650.6799350121853,-59.0,-67.0,-64.0,-62.0
725509893,11-2,4870.425575101489,891.1255448997384,5544.255996237655,1566.3087557603687,-68.0,-66.0,-64.0,-64.0
725509907,11-2,4754.794082639007,444.5046059365404,5382.897483981873,2371.19537601626,-68.0,-63.0,-63.0,-63.0
725509920,11-2,5005.814135174419,832.0554649265906,5529.5198561601,1911.8793103448277,-68.0,-63.0,-64.0,-65.0
725509930,11-2,5233.612504478681,755.9787902592302,5675.582034264548,1604.9637843907915,-68.0,-67.0,-63.0,-64.0
725509943,11-2,5073.663551401869,945.4545454545454,5699.06311728395,1635.2533924120742,-67.0,-67.0,-59.0,-64.0
725509957,11-2,4953.372785136762,988.5475778546712,5521.750039032008,1742.8827930174564,-68.0,-64.0,-64.0,-64.0
725509972,11-2,4995.058792466116,858.4843889384478,5822.627526616263,1752.595151852884,-68.0,-64.0,-63.0,-64.0
725509987,11-2,5112.0390920554855,873.6672051696285,5662.24068008111,1911.4077669902915,-69.0,-63.0,-62.0,-65.0
725510002,11-2,4993.395879323032,685.9331723027376,5732.011234225916,2007.7518549051936,-69.0,-63.0,-58.0,-65.0
725510017,11-2,4759.565859736562,751.2601410934744,5675.582034264548,1117.0370702541106,-69.0,-65.0,-62.0,-60.0
725510031,11-2,4901.933265236636,946.2817147856516,5358.612476664592,2204.1498248450557,-68.0,-65.0,-62.0,-64.0
725510044,11-2,4791.544571932921,1019.1073541842773,6004.073358512492,1654.4970579994394,-68.0,-68.0,-60.0,-65.0
