timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
493453295,1-11,718.0,8178.0,7432.0,4852.0,-60.0,-68.0,-61.0,-59.0,264.0,1502.0,325.0,934.0
493449532,1-11,639.0,8139.0,6930.0,4911.0,-62.0,-70.0,-59.0,-59.0,418.0,1466.0,799.0,485.0
493453815,1-11,678.0,8139.0,7471.0,4647.0,-61.0,-69.0,-62.0,-55.0,311.0,91.0,385.0,600.0
493452063,1-11,718.0,8022.0,7627.0,6219.0,-62.0,-69.0,-63.0,-55.0,324.0,1523.0,268.0,2649.0
493451194,1-11,561.0,8335.0,7471.0,4471.0,-61.0,-70.0,-62.0,-55.0,343.0,1195.0,312.0,1079.0
493451796,1-11,600.0,8139.0,7510.0,4881.0,-62.0,-69.0,-63.0,-60.0,440.0,1447.0,286.0,706.0
493451403,1-11,542.0,8022.0,7510.0,4735.0,-61.0,-70.0,-62.0,-61.0,367.0,1328.0,319.0,954.0
493450420,1-11,127.0,8178.0,7549.0,4793.0,-53.0,-70.0,-62.0,-59.0,808.0,1184.0,291.0,636.0
493454696,1-11,639.0,8257.0,7471.0,4617.0,-62.0,-70.0,-61.0,-59.0,348.0,1365.0,342.0,1008.0
493449405,1-11,561.0,8296.0,7588.0,4910.0,-61.0,-70.0,-63.0,-59.0,409.0,1385.0,234.0,826.0
493449996,1-11,678.0,8217.0,7392.0,4852.0,-60.0,-70.0,-62.0,-59.0,318.0,1384.0,312.0,759.0
493451361,1-11,,,7588.0,4705.0,,,-61.0,-61.0,,,278.0,949.0
493450977,1-11,678.0,8296.0,7588.0,4618.0,-61.0,-70.0,-64.0,-61.0,374.0,1431.0,329.0,1027.0
493454020,1-11,561.0,8139.0,7354.0,4911.0,-61.0,-70.0,-62.0,-60.0,335.0,1475.0,437.0,739.0
493454383,1-11,757.0,8100.0,7705.0,4442.0,-61.0,-70.0,-62.0,-61.0,342.0,1499.0,300.0,1195.0
493449761,1-11,678.0,8061.0,7627.0,5145.0,-61.0,-70.0,-62.0,-59.0,379.0,1502.0,280.0,771.0
