Starting Wi-Fi RTT Ranging...
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 5087 mm, StdDev: 87 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 5087 mm, StdDev: 87 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6367 mm, StdDev: 127 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 5087 mm, StdDev: 87 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6367 mm, StdDev: 127 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 2299 mm, StdDev: 103 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 5087 mm, StdDev: 87 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6367 mm, StdDev: 127 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 2299 mm, StdDev: 103 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.183, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -51, Distance: 399 mm, StdDev: 89 mm, timeStemp: 6660910575, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.298, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 5346 mm, StdDev: 69 mm, timeStemp: 6660910687, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.298, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 5346 mm, StdDev: 69 mm, timeStemp: 6660910687, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.298, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 6589 mm, StdDev: 120 mm, timeStemp: 6660910687, mcOn: true
Label: 6-5, Timestamp: 2025-01-03 16:22:00.298, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 5346 mm, StdDev: 69 mm, timeStemp: 6660910687, mcOn: true
