Starting Wi-Fi RTT Ranging...
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: 678 mm, StdDev: 140 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: 678 mm, StdDev: 140 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 7773 mm, StdDev: 259 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: 678 mm, StdDev: 140 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 7773 mm, StdDev: 259 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -73, Distance: 5600 mm, StdDev: 540 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: 678 mm, StdDev: 140 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 7773 mm, StdDev: 259 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -73, Distance: 5600 mm, StdDev: 540 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.075, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -64, Distance: 2625 mm, StdDev: 472 mm, timeStemp: 6658965467, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -63, Distance: 835 mm, StdDev: 98 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -63, Distance: 835 mm, StdDev: 98 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 8066 mm, StdDev: 484 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -63, Distance: 835 mm, StdDev: 98 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 8066 mm, StdDev: 484 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -71, Distance: 5522 mm, StdDev: 293 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -63, Distance: 835 mm, StdDev: 98 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 8066 mm, StdDev: 484 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -71, Distance: 5522 mm, StdDev: 293 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.243, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -61, Distance: 3250 mm, StdDev: 123 mm, timeStemp: 6658965636, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -58, Distance: 327 mm, StdDev: 354 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -58, Distance: 327 mm, StdDev: 354 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 7627 mm, StdDev: 1396 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -58, Distance: 327 mm, StdDev: 354 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 7627 mm, StdDev: 1396 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -71, Distance: 5366 mm, StdDev: 374 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -58, Distance: 327 mm, StdDev: 354 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 7627 mm, StdDev: 1396 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -71, Distance: 5366 mm, StdDev: 374 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.375, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -61, Distance: 2860 mm, StdDev: 175 mm, timeStemp: 6658965759, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -60, Distance: 805 mm, StdDev: 1731 mm, timeStemp: 6658965885, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -60, Distance: 805 mm, StdDev: 1731 mm, timeStemp: 6658965885, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 7949 mm, StdDev: 162 mm, timeStemp: 6658965884, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -60, Distance: 805 mm, StdDev: 1731 mm, timeStemp: 6658965885, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 7949 mm, StdDev: 162 mm, timeStemp: 6658965884, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 5288 mm, StdDev: 567 mm, timeStemp: 6658965884, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -60, Distance: 805 mm, StdDev: 1731 mm, timeStemp: 6658965885, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 7949 mm, StdDev: 162 mm, timeStemp: 6658965884, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 5288 mm, StdDev: 567 mm, timeStemp: 6658965884, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.492, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -57, Distance: 3055 mm, StdDev: 90 mm, timeStemp: 6658965884, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.615, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -64, Distance: 991 mm, StdDev: 123 mm, timeStemp: 6658966008, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.615, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -64, Distance: 991 mm, StdDev: 123 mm, timeStemp: 6658966008, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.615, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 7891 mm, StdDev: 1176 mm, timeStemp: 6658966008, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.615, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -64, Distance: 991 mm, StdDev: 123 mm, timeStemp: 6658966008, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.615, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 7891 mm, StdDev: 1176 mm, timeStemp: 6658966008, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.615, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5288 mm, StdDev: 452 mm, timeStemp: 6658966008, mcOn: true
Label: 10-1, Timestamp: 2025-01-03 15:49:35.615, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -64, Distance: 991 mm, StdDev: 123 mm, timeStemp: 6658966008, mcOn: true
