Starting Wi-Fi RTT Ranging...
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 4507 mm, StdDev: 201 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 4507 mm, StdDev: 201 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8983 mm, StdDev: 112 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 4507 mm, StdDev: 201 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8983 mm, StdDev: 112 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 3940 mm, StdDev: 102 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 4507 mm, StdDev: 201 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8983 mm, StdDev: 112 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 3940 mm, StdDev: 102 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:33.940, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -51, Distance: -487 mm, StdDev: 123 mm, timeStemp: 7255784332, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 4057 mm, StdDev: 212 mm, timeStemp: 7255784426, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 4057 mm, StdDev: 212 mm, timeStemp: 7255784426, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 9004 mm, StdDev: 57 mm, timeStemp: 7255784426, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 4057 mm, StdDev: 212 mm, timeStemp: 7255784426, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 9004 mm, StdDev: 57 mm, timeStemp: 7255784426, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 3915 mm, StdDev: 152 mm, timeStemp: 7255784426, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 4057 mm, StdDev: 212 mm, timeStemp: 7255784426, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 9004 mm, StdDev: 57 mm, timeStemp: 7255784426, mcOn: true
Label: 4-1, Timestamp: 2025-01-10 13:36:34.034, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 3915 mm, StdDev: 152 mm, timeStemp: 7255784426, mcOn: true
