timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
665998647,6-3,2970.9060084766893,3390.773898111048,7409.019617340759,-162.2246879334258,-62.0,-71.0,-62.0,-54.0
665998661,6-3,3137.458392434988,3355.2432738600965,7784.0831172039025,-160.5763274336283,-55.0,-71.0,-61.0,-54.0
665998672,6-3,2980.566283141571,3166.232400108725,7406.846577969554,-44.19018404907976,-61.0,-70.0,-63.0,-53.0
665998684,6-3,2586.6255936016,3399.455831331732,7447.013858761148,-124.12612612612612,-64.0,-72.0,-59.0,-46.0
665998696,6-3,2698.2784423517437,3423.324175824176,7644.356701030927,-10.421052631578949,-63.0,-71.0,-59.0,-48.0
665998709,6-3,2934.3275055405074,3272.810766273002,7377.088840110905,-153.49606299212596,-64.0,-71.0,-60.0,-51.0
665998721,6-3,2831.1056951007213,3178.6867676479,8148.062470643494,-125.08038147138966,-62.0,-72.0,-64.0,-53.0
665998733,6-3,2812.305408015452,3372.186220254566,7450.161155544944,-97.24870466321244,-63.0,-72.0,-62.0,-52.0
665998746,6-3,2812.91722263405,3226.750415512465,7584.1091065292085,-131.71621621621622,-62.0,-72.0,-64.0,-47.0
665998758,6-3,2667.053081761006,3204.55818431912,7470.535286935286,-60.16695652173913,-62.0,-69.0,-64.0,-53.0
665998772,6-3,3103.742933723197,3369.389272878075,7671.555144425878,-121.12005277044857,-64.0,-72.0,-64.0,-52.0
665998786,6-3,2994.79869313898,3294.2785633484164,7275.207570059446,-145.4776119402985,-63.0,-71.0,-64.0,-50.0
665998800,6-3,2766.0345685152947,3255.3262796682866,7474.251497005988,-158.70284938941654,-63.0,-71.0,-64.0,-53.0
665998813,6-3,2761.066213921901,3382.437567861021,7179.032005863669,-82.3170731707317,-63.0,-72.0,-64.0,-52.0
665998827,6-3,3020.3422552664188,3296.349654218534,7202.9877456927925,-160.88583218707015,-64.0,-72.0,-64.0,-52.0
665998842,6-3,2901.262515566625,3276.4102282100635,7206.485190580238,-105.2809667673716,-64.0,-72.0,-64.0,-52.0
665998857,6-3,2762.1703534197813,3430.8645374449343,6827.132969034607,-67.30739299610894,-64.0,-72.0,-60.0,-51.0
665998871,6-3,2812.9046535154275,3306.4106548279688,7361.771627962941,-64.18552875695732,-64.0,-72.0,-63.0,-48.0
665998884,6-3,2862.427960774453,3257.1891273247493,7493.06669091791,-125.08038147138966,-64.0,-72.0,-64.0,-52.0
665998898,6-3,2838.1640488656194,3388.1237142062832,7517.678953771289,-123.3991935483871,-65.0,-72.0,-63.0,-50.0
665998912,6-3,2827.205134722928,3205.822585187271,7404.536366936948,-148.24334600760457,-65.0,-71.0,-64.0,-53.0
665998926,6-3,2788.923019057172,3161.519329164298,7442.529326749366,-108.5607476635514,-64.0,-71.0,-64.0,-53.0
665998941,6-3,3053.640942119769,3374.9878150096924,7495.796300744655,-100.71676300578036,-64.0,-72.0,-64.0,-52.0
665998954,6-3,2997.0583501006035,3259.2526580861777,7123.340121212122,-110.45324881141046,-64.0,-72.0,-64.0,-51.0
665998968,6-3,2726.81124497992,3347.276404494381,7081.086914181377,-125.08038147138966,-58.0,-72.0,-64.0,-52.0
665998982,6-3,3006.928448063163,3345.3420258029096,7203.547867867867,-149.5703324808184,-64.0,-71.0,-64.0,-52.0
665998995,6-3,2929.278269419862,3375.1083423618634,7443.425801011804,-187.546511627907,-64.0,-71.0,-63.0,-51.0
665999009,6-3,2894.0544099378885,3453.839750542299,7440.555028578378,-89.44346289752652,-58.0,-71.0,-63.0,-51.0
665999023,6-3,2672.431560373078,3314.408757138972,7051.045939393939,,-64.0,-71.0,-63.0,
665999037,6-3,2871.0910466582595,3261.1669403393544,6995.230713157575,-52.06987951807229,-63.0,-71.0,-63.0,-51.0
665999050,6-3,2714.061737432894,3264.7408219178083,6848.569447852761,-72.52830188679245,-63.0,-71.0,-64.0,-51.0
665999063,6-3,2747.5852272727275,3180.062517062517,7063.031690140847,-65.89714285714287,-64.0,-71.0,-63.0,-50.0
665999077,6-3,2688.34842860678,,7271.678913544319,-44.73913043478261,-63.0,,-63.0,-50.0
665999078,6-3,,3240.768017405493,,,,-70.0,,
665999092,6-3,3027.42954324587,3228.5390798226163,7746.449198505484,-61.668449197860966,-64.0,-71.0,-63.0,-50.0
665999107,6-3,3343.8036346471563,3274.609508106623,7052.755698351116,-126.63310344827588,-63.0,-71.0,-63.0,-50.0
665999121,6-3,3567.242948134668,3254.6993573623918,7543.817236794392,-115.009900990099,-64.0,-71.0,-63.0,-50.0
665999137,6-3,3343.8036346471563,3081.002836074872,7360.278128797084,-82.3170731707317,-64.0,-71.0,-61.0,-50.0
665999152,6-3,2998.291626564004,3201.561600460564,7602.5422838031545,-117.33333333333331,-57.0,-70.0,-63.0,-50.0
