timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
665587392,1-1,3107.052846318243,5391.294202098287,8679.773420479301,-88.22349427575908,-61.0,-71.0,-62.0,-43.0
665588682,1-1,3303.487370838117,7413.862361937128,9639.972464273264,-68.200583090379,-61.0,-71.0,-64.0,-47.0
665585016,1-1,3081.4698369031244,7460.827603143419,9461.775108243484,-61.63924402445803,-61.0,-71.0,-64.0,-47.0
665588843,1-1,3043.1989311163898,5521.206176692133,9559.980185280494,-61.605,-61.0,-71.0,-63.0,-47.0
665584344,1-1,3226.329461055037,6857.39068206495,9463.067993795245,-71.75705521472392,-60.0,-70.0,-64.0,-43.0
665583775,1-1,3174.735981308412,5094.199136116956,9565.106150962683,-64.54966887417218,-61.0,-71.0,-64.0,-47.0
665586043,1-1,3285.2568981921977,8021.835951134381,9565.723886361686,-63.01939655172414,-61.0,-71.0,-64.0,-48.0
665584465,1-1,3151.3124999999995,5086.034535686877,9241.363865035995,-74.6712962962963,-55.0,-72.0,-65.0,-43.0
665588474,1-1,,,,-91.22027792074113,,,,-47.0
665588128,1-1,3409.504942818376,6866.383558897243,9699.760574412532,-52.31282051282052,-61.0,-71.0,-63.0,-47.0
665584128,1-1,3134.4572716581733,5366.993073878628,9714.979864016736,-67.25934445083382,-61.0,-72.0,-63.0,-47.0
665585446,1-1,3102.843767840152,6766.587000403714,9438.136237658064,-76.32018927444796,-61.0,-71.0,-62.0,-47.0
665588548,1-1,3251.551056338028,6815.613688746367,9628.226631853786,-96.69448990725589,-60.0,-72.0,-64.0,-47.0
665587778,1-1,3189.6408450704225,7611.459972862958,9354.331734347865,-62.26221224031443,-61.0,-71.0,-60.0,-42.0
665588915,1-1,3350.9365295031057,6735.9935697779565,9659.7449883851,-77.6677367576244,-61.0,-71.0,-64.0,-48.0
665589080,1-1,3360.7212380766987,5462.798755865983,9705.09910760254,-76.28008407777195,-61.0,-71.0,-64.0,-47.0
665584408,1-1,3172.265369649805,8351.804412470025,9446.799831720657,-29.36484918793504,-60.0,-71.0,-65.0,-47.0
665586822,1-1,3165.490972626674,5158.650903880071,9574.763659793814,-62.95156081808396,-61.0,-72.0,-64.0,-47.0
665588490,1-1,3331.537051331532,7601.882102410222,9614.837823744134,-51.95755517826825,-60.0,-71.0,-64.0,-47.0
665584436,1-1,3348.336889061288,5162.277765726681,9331.98274836407,-42.21441550575409,-60.0,-71.0,-64.0,-47.0
665585684,1-1,3234.3367697594504,7508.346435189701,9707.274090483088,-65.08848080133556,-61.0,-71.0,-63.0,-46.0
665583478,1-1,3236.190257879656,5102.407435673789,9428.818205062644,-61.98410174880764,-60.0,-71.0,-65.0,-46.0
665584627,1-1,3302.2236036725326,4999.401539663059,9370.291659660334,-51.86949152542373,-60.0,-71.0,-64.0,-43.0
665584670,1-1,3080.1234591679504,5223.755287009063,9677.590758515244,-52.31282051282052,-60.0,-71.0,-65.0,-46.0
665585001,1-1,3232.580513418903,8106.28121095627,9599.662620947209,-49.760975609756095,-60.0,-71.0,-64.0,-47.0
665587574,1-1,3320.6433929601844,7271.846400155249,9588.269328585962,-63.91475409836065,-60.0,-71.0,-64.0,-47.0
665584371,1-1,3221.304069767442,5302.62372077992,9370.20573427767,-117.56421152030217,-60.0,-71.0,-64.0,-48.0
665584508,1-1,3261.7600078492937,6401.768709610173,9689.302235929066,-75.25194401244168,-61.0,-72.0,-64.0,-47.0
665586314,1-1,3262.9922958397538,5174.625027179822,9455.73417721519,-94.3820224719101,-61.0,-71.0,-64.0,-45.0
665583902,1-1,2762.0353938185444,5123.410677850828,9363.307544701263,-62.850080601826974,-55.0,-71.0,-64.0,-47.0
665585568,1-1,3246.1115156160186,6310.099285640335,9538.5303214596,-76.32018927444796,-61.0,-71.0,-62.0,-47.0
665589570,1-1,3107.052846318243,8536.358802715884,9739.338849287167,-85.1301633045149,-61.0,-71.0,-63.0,-48.0
665584383,1-1,3057.43809709495,5270.233077836554,9515.089985486213,-74.5945529290853,-60.0,-71.0,-64.0,-48.0
665588069,1-1,3273.711304347826,6338.89519516443,9681.8374422188,-79.41870129870131,-61.0,-71.0,-63.0,-45.0
665585298,1-1,3285.2568981921977,7592.123934554717,9345.859433962263,-62.593137254901954,-61.0,-71.0,-64.0,-45.0
665589287,1-1,3133.229036050157,5579.716164135117,9746.077121930202,-22.14880952380952,-60.0,-71.0,-64.0,-42.0
665589199,1-1,3164.262371434116,5785.778970917227,9127.20586680761,-52.34264538198404,-61.0,-71.0,-62.0,-47.0
665584421,1-1,3192.840760660776,7447.173531989482,8708.957033957035,-49.38622915545992,-60.0,-71.0,-63.0,-47.0
665588638,1-1,3247.739155920281,7108.910721442885,9569.450196078433,-78.16962843295637,-61.0,-71.0,-64.0,-47.0
665586708,1-1,3151.419404715888,5980.9092028661,9558.288261641172,-160.64566929133858,-61.0,-71.0,-64.0,-43.0
665586722,1-1,3139.284559106662,5924.256651017214,9310.619043581482,-40.10126582278481,-61.0,-71.0,-64.0,-47.0
665589614,1-1,3337.5602836879434,6144.62451658268,,-75.87955993051534,-61.0,-71.0,,-48.0
665584958,1-1,3141.8469548133594,7949.87830589976,9708.101226993866,-69.0068457082675,-60.0,-71.0,-64.0,-47.0
665589525,1-1,3205.3162964419107,5515.864222747796,9418.321142459074,-78.1275565123789,-61.0,-70.0,-64.0,-47.0
665586586,1-1,3279.414634146341,5359.921936758894,9301.94332909784,-63.53286257468767,-61.0,-71.0,-62.0,-47.0
665589093,1-1,3294.080497763951,5322.268010291596,9714.133095092826,-63.94969928922909,-61.0,-71.0,-64.0,-47.0
665584785,1-1,3105.24291262136,7141.860425953443,9578.525152439024,-65.52605042016806,-61.0,-71.0,-64.0,-47.0
665589599,1-1,3277.8404653914417,7201.624264417418,9738.80468416104,-78.80618892508143,-62.0,-71.0,-63.0,-49.0
665584450,1-1,3252.967741935484,5262.155997788834,9653.93086844368,-53.6267523364486,-60.0,-71.0,-65.0,-43.0
665583818,1-1,3172.265369649805,5293.7605383160935,9786.55576706758,-91.39896373056996,-61.0,-71.0,-64.0,-47.0
665585140,1-1,3567.388682745825,8095.626871438231,9574.078280890251,-89.63414634146342,-56.0,-71.0,-64.0,-45.0
665589420,1-1,3230.06781966576,6972.633207777664,9690.59347488348,-368.4984520123839,-61.0,-71.0,-64.0,-43.0
665587292,1-1,3250.9151183258364,5902.732639626248,9334.01132686084,-61.70784641068447,-61.0,-71.0,-64.0,-45.0
665588113,1-1,3239.510621711168,7017.306259158468,9436.501645306547,-65.08848080133556,-61.0,-71.0,-61.0,-44.0
665583506,1-1,3271.182853832786,5119.145687256539,9605.369426751591,-41.04593639575972,-60.0,-71.0,-65.0,-47.0
665588886,1-1,3281.320162696107,5696.9149736644085,9587.118193548387,-89.11060834590246,-61.0,-71.0,-64.0,-47.0
665583561,1-1,3252.816007905138,5283.124270776004,8731.451824376778,-100.59612518628911,-61.0,-71.0,-61.0,-48.0
665587463,1-1,3085.107220145583,6746.839488779309,9014.81331581972,-51.4913067863152,-61.0,-72.0,-64.0,-48.0
665585224,1-1,3242.038033937976,7849.777198697068,9466.331120689656,-51.06173526140156,-60.0,-71.0,-64.0,-47.0
665583304,1-1,3931.594768133176,11933.91281255107,9884.324964993,0.0040983606557377,-62.0,-73.0,-67.0,-42.0
665583617,1-1,3182.7921139957057,6470.251176109634,9636.530426572826,-50.223741794310726,-61.0,-71.0,-60.0,-47.0
665587406,1-1,3184.035149384886,5222.193885322598,10866.086018326929,-63.46391752577319,-61.0,-71.0,-61.0,-47.0
665587529,1-1,3340.562113003096,7704.385880542465,9439.276791808874,-17.309691011235955,-61.0,-71.0,-64.0,-42.0
665584143,1-1,3045.6103407290016,5517.307969826173,9509.780982073264,-78.84899511135252,-61.0,-72.0,-63.0,-48.0
665585943,1-1,3235.572192513369,7834.751564945226,9432.033762469093,-40.973544973544975,-61.0,-71.0,-64.0,-48.0
665589495,1-1,3299.8550837553566,5302.288375814379,9234.13579600035,-60.228630278063854,-61.0,-71.0,-63.0,-43.0
665589360,1-1,3169.243162901308,5287.780544232676,9635.190542059308,-51.86949152542373,-61.0,-71.0,-64.0,-48.0
665586615,1-1,3125.268907563025,5191.03607567092,9656.421776898598,-51.4913067863152,-61.0,-71.0,-64.0,-47.0
