Starting Wi-Fi RTT Ranging...
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7514 mm, StdDev: 166 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7514 mm, StdDev: 166 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -73, Distance: 7686 mm, StdDev: 2293 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7514 mm, StdDev: 166 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -73, Distance: 7686 mm, StdDev: 2293 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -54, Distance: -1078 mm, StdDev: 673 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7514 mm, StdDev: 166 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -73, Distance: 7686 mm, StdDev: 2293 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -54, Distance: -1078 mm, StdDev: 673 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.021, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -61, Distance: 3094 mm, StdDev: 774 mm, timeStemp: 6048372658, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.146, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 7593 mm, StdDev: 186 mm, timeStemp: 6048372784, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.146, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 7593 mm, StdDev: 186 mm, timeStemp: 6048372784, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.146, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -72, Distance: 7803 mm, StdDev: 1794 mm, timeStemp: 6048372784, mcOn: true
Label: 2-11, Timestamp: 2024-12-27 14:13:12.146, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 7593 mm, StdDev: 186 mm, timeStemp: 6048372784, mcOn: true
