Starting Wi-Fi RTT Ranging...
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7339 mm, StdDev: 463 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7339 mm, StdDev: 463 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 10322 mm, StdDev: 396 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7339 mm, StdDev: 463 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 10322 mm, StdDev: 396 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 4057 mm, StdDev: 1001 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7339 mm, StdDev: 463 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 10322 mm, StdDev: 396 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 4057 mm, StdDev: 1001 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.504, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -52, Distance: -420 mm, StdDev: 202 mm, timeStemp: 337049740, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7251 mm, StdDev: 406 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7251 mm, StdDev: 406 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -70, Distance: 10635 mm, StdDev: 289 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7251 mm, StdDev: 406 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -70, Distance: 10635 mm, StdDev: 289 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 4038 mm, StdDev: 1103 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7251 mm, StdDev: 406 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -70, Distance: 10635 mm, StdDev: 289 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 4038 mm, StdDev: 1103 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.627, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -53, Distance: -616 mm, StdDev: 372 mm, timeStemp: 337049864, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -76, Distance: 7544 mm, StdDev: 176 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -76, Distance: 7544 mm, StdDev: 176 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -72, Distance: 10361 mm, StdDev: 524 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -76, Distance: 7544 mm, StdDev: 176 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -72, Distance: 10361 mm, StdDev: 524 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 4145 mm, StdDev: 1314 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -76, Distance: 7544 mm, StdDev: 176 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -72, Distance: 10361 mm, StdDev: 524 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 4145 mm, StdDev: 1314 mm, timeStemp: 337049985, mcOn: true
Label: 1-2, Timestamp: 2025-02-28 12:48:10.749, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -54, Distance: -733 mm, StdDev: 418 mm, timeStemp: 337049985, mcOn: true
