Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2436,1254,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2436,1254,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7568,127,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2436,1254,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7568,127,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3061,2088,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2436,1254,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7568,127,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3061,2088,6055617887,true
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-1579,1246,6055617887,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2554,1344,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2554,1344,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7656,268,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2554,1344,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7656,268,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3217,2246,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2554,1344,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7656,268,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3217,2246,6055618010,true
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-381,513,6055618010,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2397,1346,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2397,1346,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7773,325,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2397,1346,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7773,325,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3022,2263,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2397,1346,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7773,325,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3022,2263,6055618133,true
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-381,311,6055618133,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,2436,1331,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,2436,1331,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7627,169,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,2436,1331,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7627,169,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,8833,100,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,2436,1331,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7627,169,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,8833,100,6055618259,true
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-499,317,6055618259,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,2905,1108,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,2905,1108,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7832,174,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,2905,1108,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7832,174,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,10913,1294,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,2905,1108,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7832,174,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,10913,1294,6055618381,true
6-3,2024-12-27 16:13:57.743,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,-460,362,6055618381,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,2671,1225,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,2671,1225,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7803,279,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,2671,1225,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7803,279,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,1924,3304,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,2671,1225,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7803,279,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,1924,3304,6055618503,true
6-3,2024-12-27 16:13:57.863,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-460,365,6055618503,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,2554,1441,6055618631,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,2554,1441,6055618631,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7422,388,6055618630,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,2554,1441,6055618631,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7422,388,6055618630,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3139,1664,6055618630,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,2554,1441,6055618631,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7422,388,6055618630,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3139,1664,6055618630,true
6-3,2024-12-27 16:13:57.992,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-499,338,6055618630,true
6-3,2024-12-27 16:13:58.151,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,2905,1118,6055618780,true
6-3,2024-12-27 16:13:58.151,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,2905,1118,6055618780,true
6-3,2024-12-27 16:13:58.151,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7666,622,6055618780,true
6-3,2024-12-27 16:13:58.151,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,2905,1118,6055618780,true
