Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3325,198,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3325,198,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2039,431,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3325,198,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2039,431,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3530,353,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3325,198,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2039,431,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3530,353,6053675359,true
11-10,2024-12-27 15:41:34.720,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,4388,1217,6053675359,true
11-10,2024-12-27 15:41:34.845,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3413,224,6053675483,true
11-10,2024-12-27 15:41:34.845,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3413,224,6053675483,true
11-10,2024-12-27 15:41:34.845,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,2275,280,6053675483,true
11-10,2024-12-27 15:41:34.845,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3413,224,6053675483,true
11-10,2024-12-27 15:41:34.845,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,2275,280,6053675483,true
11-10,2024-12-27 15:41:34.845,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,3413,325,6053675483,true
