timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
665772384,7-11,301.75415282392026,6185.661101420384,3810.8903700298783,4877.337326052492,-55.0,-72.0,-52.0,-57.0
665772396,7-11,269.5192878338279,5797.095780051151,3634.299488847584,4102.785280216071,-55.0,-72.0,-53.0,-64.0
665772408,7-11,332.6860465116279,6024.639090909092,3899.474157821873,4104.01336262127,-55.0,-74.0,-52.0,-58.0
665772420,7-11,313.56041426927504,5832.107584935475,3444.4871121718375,5382.099174917491,-54.0,-74.0,-53.0,-62.0
665772433,7-11,308.0923535253227,5160.022570244127,3496.3788274388794,4620.97554539057,-48.0,-70.0,-52.0,-64.0
665772445,7-11,289.56854410201913,6284.7677336747765,3655.3703024747933,5068.010968294773,-55.0,-71.0,-50.0,-62.0
665772457,7-11,270.6368909512761,5819.420924261874,3739.1009195402307,5167.381847190215,-55.0,-72.0,-50.0,-61.0
665772470,7-11,189.75208913649024,5932.948075201432,3544.241688281066,4943.61011687363,-46.0,-71.0,-49.0,-58.0
665772482,7-11,225.29828571428573,6034.94827800572,3116.8328931572632,4727.510254816656,-54.0,-71.0,-50.0,-63.0
665772495,7-11,235.4076690211907,5906.508912655972,3529.0474365117393,4358.252427184466,-55.0,-70.0,-50.0,-63.0
665772507,7-11,214.2782608695652,6106.530499308264,3488.099455363485,5024.9185800358255,-55.0,-70.0,-49.0,-64.0
665772520,7-11,327.4932362122789,5788.940166624589,3391.868625146886,5380.416622458001,-55.0,-71.0,-48.0,-63.0
665772534,7-11,292.67883995703545,5566.207549459886,3181.0759827420898,5010.690717775273,-54.0,-70.0,-49.0,-62.0
665772548,7-11,289.56854410201913,6049.556843962692,3317.365221603294,4400.011228070175,-54.0,-72.0,-49.0,-64.0
665772562,7-11,170.40832724616507,5880.832837670385,3452.727511961723,5003.295743220047,-47.0,-70.0,-49.0,-63.0
665772575,7-11,407.9130869130869,5935.2253070624365,3607.478090405904,5023.02896851976,-54.0,-71.0,-50.0,-64.0
665772589,7-11,248.7089552238806,5489.583911898492,3533.423041474655,4786.010386297376,-54.0,-68.0,-50.0,-63.0
665772603,7-11,211.519313304721,5562.316666666667,3824.3208751139477,4653.9085514834205,-54.0,-69.0,-44.0,-62.0
665772617,7-11,159.85202863961814,5826.449498157795,3567.797056729172,4631.310727272728,-54.0,-70.0,-50.0,-62.0
665772632,7-11,283.8375,6264.494132492114,3302.9200858778627,5438.495770179768,-54.0,-71.0,-50.0,-62.0
665772645,7-11,356.43564356435644,5912.839608045384,3405.474516281265,5398.555003548616,-54.0,-71.0,-50.0,-63.0
665772659,7-11,336.6,5982.3926635572925,3305.2855096681783,5091.563493449782,-55.0,-71.0,-49.0,-63.0
665772674,7-11,145.921568627451,5830.648102893892,3194.8601348098223,4724.822111977321,-54.0,-71.0,-50.0,-62.0
665772688,7-11,297.79672131147544,6226.1530271934325,3235.59045346062,4976.379391494369,-54.0,-71.0,-49.0,-60.0
665772702,7-11,256.6435643564356,5904.253659157439,3519.346523062515,4419.189625260236,-54.0,-71.0,-49.0,-62.0
665772716,7-11,11.570301291248208,5881.747338720021,3317.9451786588347,4841.492504258944,-47.0,-71.0,-49.0,-57.0
665772730,7-11,248.7089552238806,5820.915382639959,3357.302303490857,4347.893560668764,-54.0,-71.0,-49.0,-62.0
665772744,7-11,327.4932362122789,5990.408186983471,3344.594274899456,5143.8239693859805,-54.0,-72.0,-49.0,-63.0
665772759,7-11,237.8073394495413,5787.863084474296,3425.682648943746,5269.284465488982,-54.0,-71.0,-49.0,-63.0
665772773,7-11,402.6834319526627,5614.60441251924,3553.458392434988,5379.12057736314,-54.0,-71.0,-50.0,-61.0
665772786,7-11,264.800227014756,5889.262536498667,3631.768052008359,5407.189621467923,-54.0,-71.0,-50.0,-63.0
665772798,7-11,385.0267379679144,5966.598063867236,3530.091357444809,5141.859410830835,-55.0,-71.0,-49.0,-63.0
665772812,7-11,263.30586907449214,5722.083514238284,3376.546453307857,5126.917104044459,-55.0,-72.0,-49.0,-58.0
665772826,7-11,294.2591792656588,5764.201106083459,3206.3233769439644,5148.216354645002,-54.0,-71.0,-49.0,-64.0
665772840,7-11,176.7510775862069,5504.886542176433,3311.6099019373355,4932.730551626592,-54.0,-71.0,-49.0,-63.0
665772855,7-11,279.1844262295082,5732.585862417805,3344.406038647343,4900.653330919623,-54.0,-71.0,-49.0,-63.0
665772869,7-11,286.8252631578947,5402.148867313916,3306.122632103689,5223.563636363636,-54.0,-71.0,-48.0,-63.0
665772884,7-11,336.6,6034.272119341564,3153.9380466472303,5410.355722729715,-55.0,-72.0,-49.0,-63.0
