Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
46,2024-12-21 16:39:11.618,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,952,109,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,952,109,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,12097,156,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,952,109,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,12097,156,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,5472,165,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,952,109,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,12097,156,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,5472,165,5538732256,true
46,2024-12-21 16:39:11.618,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,2127,97,5538732256,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,835,7,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,835,7,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,12180,141,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,835,7,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,12180,141,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,5522,0,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,835,7,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,12180,141,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,5522,0,5538732354,true
46,2024-12-21 16:39:11.715,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,2123,196,5538732354,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1052,117,5538732447,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1052,117,5538732447,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,12180,107,5538732447,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1052,117,5538732447,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,12180,107,5538732447,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5388,99,5538732447,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1052,117,5538732447,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,12180,107,5538732447,true
46,2024-12-21 16:39:11.815,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5388,99,5538732447,true
