Starting Wi-Fi RTT Ranging...
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 3901 mm, StdDev: 145 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 3901 mm, StdDev: 145 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -50, Distance: 1935 mm, StdDev: 124 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 3901 mm, StdDev: 145 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -50, Distance: 1935 mm, StdDev: 124 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 2639 mm, StdDev: 120 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 3901 mm, StdDev: 145 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -50, Distance: 1935 mm, StdDev: 124 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 2639 mm, StdDev: 120 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.538, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -69, Distance: 4705 mm, StdDev: 102 mm, timeStemp: 4938324178, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3999 mm, StdDev: 808 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3999 mm, StdDev: 808 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -50, Distance: 1968 mm, StdDev: 121 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3999 mm, StdDev: 808 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -50, Distance: 1968 mm, StdDev: 121 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 2592 mm, StdDev: 628 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3999 mm, StdDev: 808 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -50, Distance: 1968 mm, StdDev: 121 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 2592 mm, StdDev: 628 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.668, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -66, Distance: 4735 mm, StdDev: 0 mm, timeStemp: 4938324307, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 3960 mm, StdDev: 680 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 3960 mm, StdDev: 680 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -53, Distance: 2236 mm, StdDev: 123 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 3960 mm, StdDev: 680 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -53, Distance: 2236 mm, StdDev: 123 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 2592 mm, StdDev: 691 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 3960 mm, StdDev: 680 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -53, Distance: 2236 mm, StdDev: 123 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 2592 mm, StdDev: 691 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:23.762, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -62, Distance: 4657 mm, StdDev: 1401 mm, timeStemp: 4938324402, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3960 mm, StdDev: 504 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3960 mm, StdDev: 504 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 1885 mm, StdDev: 467 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3960 mm, StdDev: 504 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 1885 mm, StdDev: 467 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 2671 mm, StdDev: 705 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3960 mm, StdDev: 504 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 1885 mm, StdDev: 467 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 2671 mm, StdDev: 705 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.044, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -62, Distance: 4969 mm, StdDev: 748 mm, timeStemp: 4938324682, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.321, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 4038 mm, StdDev: 535 mm, timeStemp: 4938324959, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.321, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 4038 mm, StdDev: 535 mm, timeStemp: 4938324959, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.321, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -51, Distance: 1807 mm, StdDev: 61 mm, timeStemp: 4938324959, mcOn: true
Label: 35, Timestamp: 2024-12-14 17:52:24.321, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 4038 mm, StdDev: 535 mm, timeStemp: 4938324959, mcOn: true
