Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
30,2024-12-14 17:33:25.568,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7690,195,4937186208,True,7499.822447685479
30,2024-12-14 17:33:25.568,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7690,195,4937186208,True,7499.822447685479
30,2024-12-14 17:33:25.568,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7392,629,4937186208,True,6812.325645181399
30,2024-12-14 17:33:25.568,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7690,195,4937186208,True,7499.822447685479
30,2024-12-14 17:33:25.568,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7392,629,4937186208,True,6812.325645181399
30,2024-12-14 17:33:25.568,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-1078,847,4937186208,True,-603.6800000000001
30,2024-12-14 17:33:25.568,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7690,195,4937186208,True,7499.822447685479
30,2024-12-14 17:33:25.568,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7392,629,4937186208,True,6812.325645181399
30,2024-12-14 17:33:25.568,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-1078,847,4937186208,True,-603.6800000000001
30,2024-12-14 17:33:25.568,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,4930,231,4937186208,True,4709.339275334238
30,2024-12-14 17:33:25.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7807,87,4937186378,True,7720.958829490753
30,2024-12-14 17:33:25.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7807,87,4937186378,True,7720.958829490753
30,2024-12-14 17:33:25.739,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7891,697,4937186378,True,7250.568351187704
30,2024-12-14 17:33:25.739,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7807,87,4937186378,True,7720.958829490753
30,2024-12-14 17:33:25.739,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7891,697,4937186378,True,7250.568351187704
30,2024-12-14 17:33:25.739,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5125,259,4937186378,True,4878.459323922734
