Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
31,2024-12-14 17:40:10.287,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,10360,167,4937590927,True,10195.64928279662
31,2024-12-14 17:40:10.287,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,10360,167,4937590927,True,10195.64928279662
31,2024-12-14 17:40:10.287,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4379,107,4937590926,True,4274.552162282657
31,2024-12-14 17:40:10.287,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,10360,167,4937590927,True,10195.64928279662
31,2024-12-14 17:40:10.287,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4379,107,4937590926,True,4274.552162282657
31,2024-12-14 17:40:10.287,MCSLab RTT AP1,24:29:34:e2:4c:36,-50,-164,539,4937590927,True,-38.258890469416784
31,2024-12-14 17:40:10.287,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,10360,167,4937590927,True,10195.64928279662
31,2024-12-14 17:40:10.287,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4379,107,4937590926,True,4274.552162282657
31,2024-12-14 17:40:10.287,MCSLab RTT AP1,24:29:34:e2:4c:36,-50,-164,539,4937590927,True,-38.258890469416784
31,2024-12-14 17:40:10.287,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3416,192,4937590926,True,3234.2172949002215
31,2024-12-14 17:40:10.394,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,10327,95,4937591034,True,10232.865956630205
31,2024-12-14 17:40:10.394,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,10327,95,4937591034,True,10232.865956630205
31,2024-12-14 17:40:10.394,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6673,1911,4937591034,True,5187.433480894689
31,2024-12-14 17:40:10.394,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,10327,95,4937591034,True,10232.865956630205
31,2024-12-14 17:40:10.394,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6673,1911,4937591034,True,5187.433480894689
31,2024-12-14 17:40:10.394,MCSLab RTT AP1,24:29:34:e2:4c:36,-50,29,266,4937591034,True,2.8508474576271188
