Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
3,2024-12-14 16:51:36.203,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9233,493,4934676843,True,8764.989615463706
3,2024-12-14 16:51:36.203,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9233,493,4934676843,True,8764.989615463706
3,2024-12-14 16:51:36.203,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7705,429,4934676843,True,7298.626137201869
3,2024-12-14 16:51:36.203,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9233,493,4934676843,True,8764.989615463706
3,2024-12-14 16:51:36.203,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7705,429,4934676843,True,7298.626137201869
3,2024-12-14 16:51:36.203,MCSLab RTT AP1,24:29:34:e2:4c:36,-52,-141,229,4934676843,True,-53.73243243243243
3,2024-12-14 16:51:36.203,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9233,493,4934676843,True,8764.989615463706
3,2024-12-14 16:51:36.203,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7705,429,4934676843,True,7298.626137201869
3,2024-12-14 16:51:36.203,MCSLab RTT AP1,24:29:34:e2:4c:36,-52,-141,229,4934676843,True,-53.73243243243243
3,2024-12-14 16:51:36.203,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3289,117,4934676842,True,3176.0190839694656
3,2024-12-14 16:51:36.326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9233,431,4934676965,True,8821.221957781458
3,2024-12-14 16:51:36.326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9233,431,4934676965,True,8821.221957781458
3,2024-12-14 16:51:36.326,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7744,417,4934676965,True,7348.307315279991
3,2024-12-14 16:51:36.326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9233,431,4934676965,True,8821.221957781458
3,2024-12-14 16:51:36.326,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7744,417,4934676965,True,7348.307315279991
3,2024-12-14 16:51:36.326,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-24,240,4934676965,True,-2.1818181818181817
3,2024-12-14 16:51:36.326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9233,431,4934676965,True,8821.221957781458
3,2024-12-14 16:51:36.326,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7744,417,4934676965,True,7348.307315279991
3,2024-12-14 16:51:36.326,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-24,240,4934676965,True,-2.1818181818181817
3,2024-12-14 16:51:36.326,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3250,141,4934676965,True,3114.8628723090533
3,2024-12-14 16:51:36.455,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9389,314,4934677095,True,9085.16139338349
3,2024-12-14 16:51:36.455,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9389,314,4934677095,True,9085.16139338349
3,2024-12-14 16:51:36.455,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7360,718,4934677095,True,6705.818271849467
3,2024-12-14 16:51:36.455,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9389,314,4934677095,True,9085.16139338349
3,2024-12-14 16:51:36.455,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7360,718,4934677095,True,6705.818271849467
3,2024-12-14 16:51:36.455,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-24,291,4934677095,True,-1.8285714285714285
3,2024-12-14 16:51:36.455,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9389,314,4934677095,True,9085.16139338349
3,2024-12-14 16:51:36.455,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7360,718,4934677095,True,6705.818271849467
3,2024-12-14 16:51:36.455,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-24,291,4934677095,True,-1.8285714285714285
3,2024-12-14 16:51:36.455,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3478,898,4934677095,True,2764.278793418647
3,2024-12-14 16:51:36.580,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9858,532,4934677219,True,9353.240038498556
3,2024-12-14 16:51:36.580,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9858,532,4934677219,True,9353.240038498556
3,2024-12-14 16:51:36.580,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7432,616,4934677219,True,6863.149105367793
3,2024-12-14 16:51:36.580,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9858,532,4934677219,True,9353.240038498556
3,2024-12-14 16:51:36.580,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7432,616,4934677219,True,6863.149105367793
3,2024-12-14 16:51:36.580,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,14,125,4934677219,True,1.410071942446043
3,2024-12-14 16:51:36.580,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9858,532,4934677219,True,9353.240038498556
3,2024-12-14 16:51:36.580,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7432,616,4934677219,True,6863.149105367793
3,2024-12-14 16:51:36.580,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,14,125,4934677219,True,1.410071942446043
3,2024-12-14 16:51:36.580,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3504,1133,4934677219,True,2647.8361009273235
3,2024-12-14 16:51:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9311,115,4934677345,True,9197.403034160832
3,2024-12-14 16:51:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9311,115,4934677345,True,9197.403034160832
3,2024-12-14 16:51:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7627,463,4934677345,True,7190.4980222496915
3,2024-12-14 16:51:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9311,115,4934677345,True,9197.403034160832
3,2024-12-14 16:51:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7627,463,4934677345,True,7190.4980222496915
3,2024-12-14 16:51:36.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,307,214,4934677345,True,180.90019193857967
3,2024-12-14 16:51:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9311,115,4934677345,True,9197.403034160832
3,2024-12-14 16:51:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7627,463,4934677345,True,7190.4980222496915
3,2024-12-14 16:51:36.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,307,214,4934677345,True,180.90019193857967
3,2024-12-14 16:51:36.705,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3885,1219,4934677345,True,2957.1365595611287
3,2024-12-14 16:51:36.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8960,103,4934677448,True,8858.170583691935
3,2024-12-14 16:51:36.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8960,103,4934677448,True,8858.170583691935
3,2024-12-14 16:51:36.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,7393,632,4934677448,True,6810.7724610591895
3,2024-12-14 16:51:36.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8960,103,4934677448,True,8858.170583691935
3,2024-12-14 16:51:36.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,7393,632,4934677448,True,6810.7724610591895
3,2024-12-14 16:51:36.818,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-414,352,4934677448,True,-223.75456919060053
3,2024-12-14 16:51:36.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8960,103,4934677448,True,8858.170583691935
3,2024-12-14 16:51:36.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,7393,632,4934677448,True,6810.7724610591895
3,2024-12-14 16:51:36.818,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-414,352,4934677448,True,-223.75456919060053
3,2024-12-14 16:51:36.818,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3563,1200,4934677448,True,2665.3304639932812
3,2024-12-14 16:51:36.932,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8725,95,4934677571,True,8631.023242630385
3,2024-12-14 16:51:36.932,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8725,95,4934677571,True,8631.023242630385
3,2024-12-14 16:51:36.932,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6891,1157,4934677571,True,5900.3331262425445
3,2024-12-14 16:51:36.932,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8725,95,4934677571,True,8631.023242630385
3,2024-12-14 16:51:36.932,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6891,1157,4934677571,True,5900.3331262425445
3,2024-12-14 16:51:36.932,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-297,324,4934677571,True,-142.04347826086956
3,2024-12-14 16:51:36.932,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8725,95,4934677571,True,8631.023242630385
3,2024-12-14 16:51:36.932,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6891,1157,4934677571,True,5900.3331262425445
3,2024-12-14 16:51:36.932,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-297,324,4934677571,True,-142.04347826086956
3,2024-12-14 16:51:36.932,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3446,2514,4934677571,True,1992.435570469799
3,2024-12-14 16:51:37.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,177,4934677695,True,8825.414232781168
3,2024-12-14 16:51:37.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,177,4934677695,True,8825.414232781168
3,2024-12-14 16:51:37.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7822,387,4934677695,True,7453.244487757339
3,2024-12-14 16:51:37.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,177,4934677695,True,8825.414232781168
3,2024-12-14 16:51:37.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7822,387,4934677695,True,7453.244487757339
3,2024-12-14 16:51:37.056,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-297,283,4934677695,True,-152.08448275862068
3,2024-12-14 16:51:37.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,177,4934677695,True,8825.414232781168
3,2024-12-14 16:51:37.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7822,387,4934677695,True,7453.244487757339
3,2024-12-14 16:51:37.056,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-297,283,4934677695,True,-152.08448275862068
3,2024-12-14 16:51:37.056,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,2938,433,4934677695,True,2560.6182141797685
3,2024-12-14 16:51:37.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8979,89,4934677818,True,8890.873511248346
3,2024-12-14 16:51:37.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8979,89,4934677818,True,8890.873511248346
3,2024-12-14 16:51:37.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7705,356,4934677818,True,7364.722118843815
3,2024-12-14 16:51:37.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8979,89,4934677818,True,8890.873511248346
3,2024-12-14 16:51:37.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7705,356,4934677818,True,7364.722118843815
3,2024-12-14 16:51:37.180,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-297,329,4934677818,True,-140.90894568690095
3,2024-12-14 16:51:37.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8979,89,4934677818,True,8890.873511248346
3,2024-12-14 16:51:37.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7705,356,4934677818,True,7364.722118843815
3,2024-12-14 16:51:37.180,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-297,329,4934677818,True,-140.90894568690095
3,2024-12-14 16:51:37.180,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,4090,1384,4934677818,True,3055.918889294848
3,2024-12-14 16:51:37.332,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8921,327,4934677962,True,8605.56239186851
3,2024-12-14 16:51:37.332,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8921,327,4934677962,True,8605.56239186851
3,2024-12-14 16:51:37.332,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7549,350,4934677962,True,7214.508292188884
3,2024-12-14 16:51:37.332,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8921,327,4934677962,True,8605.56239186851
3,2024-12-14 16:51:37.332,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7549,350,4934677962,True,7214.508292188884
3,2024-12-14 16:51:37.332,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-219,345,4934677962,True,-85.0372340425532
3,2024-12-14 16:51:37.332,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8921,327,4934677962,True,8605.56239186851
