Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
13,2024-12-14 17:07:15.310,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9758,87,4935615949,true
13,2024-12-14 17:07:15.310,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9758,87,4935615949,true
13,2024-12-14 17:07:15.310,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3948,110,4935615949,true
13,2024-12-14 17:07:15.310,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9758,87,4935615949,true
13,2024-12-14 17:07:15.310,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3948,110,4935615949,true
13,2024-12-14 17:07:15.310,MCSLab RTT AP3,b0:e4:d5:88:16:86,-39,-1588,499,4935615949,true
13,2024-12-14 17:07:15.415,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,10093,126,4935616054,true
13,2024-12-14 17:07:15.415,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,10093,126,4935616054,true
13,2024-12-14 17:07:15.415,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,3999,0,4935616054,true
13,2024-12-14 17:07:15.415,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,10093,126,4935616054,true
13,2024-12-14 17:07:15.415,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,3999,0,4935616054,true
13,2024-12-14 17:07:15.415,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-1422,124,4935616054,true
13,2024-12-14 17:07:15.527,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8979,881,4935616167,true
13,2024-12-14 17:07:15.527,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8979,881,4935616167,true
13,2024-12-14 17:07:15.527,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3960,1516,4935616167,true
13,2024-12-14 17:07:15.527,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8979,881,4935616167,true
13,2024-12-14 17:07:15.527,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3960,1516,4935616167,true
13,2024-12-14 17:07:15.527,MCSLab RTT AP3,b0:e4:d5:88:16:86,-33,-1471,332,4935616167,true
13,2024-12-14 17:07:15.631,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7632,1721,4935616270,true
13,2024-12-14 17:07:15.631,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7632,1721,4935616270,true
13,2024-12-14 17:07:15.631,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,3960,1590,4935616270,true
13,2024-12-14 17:07:15.631,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7632,1721,4935616270,true
13,2024-12-14 17:07:15.631,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,3960,1590,4935616270,true
13,2024-12-14 17:07:15.631,MCSLab RTT AP3,b0:e4:d5:88:16:86,-41,-1319,523,4935616270,true
13,2024-12-14 17:07:15.799,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8686,950,4935616439,true
13,2024-12-14 17:07:15.799,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8686,950,4935616439,true
13,2024-12-14 17:07:15.799,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,4077,1169,4935616439,true
13,2024-12-14 17:07:15.799,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8686,950,4935616439,true
13,2024-12-14 17:07:15.799,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,4077,1169,4935616439,true
13,2024-12-14 17:07:15.799,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-1475,559,4935616439,true
13,2024-12-14 17:07:16.073,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7544,1412,4935616703,true
13,2024-12-14 17:07:16.073,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7544,1412,4935616703,true
13,2024-12-14 17:07:16.073,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3843,1658,4935616703,true
13,2024-12-14 17:07:16.073,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7544,1412,4935616703,true
13,2024-12-14 17:07:16.073,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3843,1658,4935616703,true
13,2024-12-14 17:07:16.073,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-1475,515,4935616703,true
13,2024-12-14 17:07:16.335,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,5962,1314,4935616972,true
13,2024-12-14 17:07:16.335,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,5962,1314,4935616972,true
13,2024-12-14 17:07:16.335,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3960,1459,4935616972,true
13,2024-12-14 17:07:16.335,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,5962,1314,4935616972,true
13,2024-12-14 17:07:16.335,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3960,1459,4935616972,true
13,2024-12-14 17:07:16.335,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-1397,530,4935616972,true
13,2024-12-14 17:07:16.598,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6430,965,4935617235,true
