Starting Wi-Fi RTT Ranging...
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1811 mm, StdDev: 100 mm, timeStemp: 3545745365, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1811 mm, StdDev: 100 mm, timeStemp: 3545745365, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 7661 mm, StdDev: 719 mm, timeStemp: 3545745364, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1811 mm, StdDev: 100 mm, timeStemp: 3545745365, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 7661 mm, StdDev: 719 mm, timeStemp: 3545745364, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5639 mm, StdDev: 1843 mm, timeStemp: 3545745365, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1811 mm, StdDev: 100 mm, timeStemp: 3545745365, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 7661 mm, StdDev: 719 mm, timeStemp: 3545745364, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5639 mm, StdDev: 1843 mm, timeStemp: 3545745365, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.727, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -61, Distance: 3519 mm, StdDev: 225 mm, timeStemp: 3545745364, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1655 mm, StdDev: 175 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1655 mm, StdDev: 175 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 16167 mm, StdDev: 97 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1655 mm, StdDev: 175 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 16167 mm, StdDev: 97 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -65, Distance: 5561 mm, StdDev: 1795 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1655 mm, StdDev: 175 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 16167 mm, StdDev: 97 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -65, Distance: 5561 mm, StdDev: 1795 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.824, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -62, Distance: 3636 mm, StdDev: 126 mm, timeStemp: 3545745461, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -66, Distance: 1577 mm, StdDev: 98 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -66, Distance: 1577 mm, StdDev: 98 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 7974 mm, StdDev: 783 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -66, Distance: 1577 mm, StdDev: 98 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 7974 mm, StdDev: 783 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 5210 mm, StdDev: 1954 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -66, Distance: 1577 mm, StdDev: 98 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 7974 mm, StdDev: 783 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 5210 mm, StdDev: 1954 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:44.923, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -61, Distance: 2542 mm, StdDev: 871 mm, timeStemp: 3545745559, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:45.047, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1479 mm, StdDev: 54 mm, timeStemp: 3545745684, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:45.047, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1479 mm, StdDev: 54 mm, timeStemp: 3545745684, mcOn: true
Label: 47, Timestamp: 2024-11-28 15:02:45.047, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 7973 mm, StdDev: 540 mm, timeStemp: 3545745684, mcOn: true
