timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
665806295,11-11,3178.0,8862.0,1338.0,6588.0,-58.0,-70.0,-55.0,-56.0,250.0,881.0,609.0,366.0
665806307,11-11,2905.0,7280.0,2500.0,5878.0,-59.0,-69.0,-56.0,-55.0,471.0,1335.0,1047.0,1219.0
665806320,11-11,2788.0,7456.0,2412.0,6463.0,-59.0,-67.0,-54.0,-60.0,580.0,262.0,257.0,1126.0
665806332,11-11,2827.0,7485.0,2383.0,5907.0,-58.0,-70.0,-50.0,-61.0,522.0,106.0,637.0,249.0
665806344,11-11,2827.0,5551.0,869.0,6375.0,-57.0,-68.0,-50.0,-59.0,580.0,2311.0,823.0,209.0
665806356,11-11,3100.0,6899.0,830.0,6434.0,-57.0,-74.0,-52.0,-59.0,304.0,1999.0,803.0,581.0
665806369,11-11,2905.0,7016.0,947.0,6580.0,-58.0,-74.0,-50.0,-60.0,374.0,1623.0,700.0,1045.0
665806381,11-11,2671.0,6225.0,947.0,6434.0,-59.0,-74.0,-52.0,-59.0,512.0,2277.0,725.0,820.0
665806394,11-11,2944.0,7749.0,908.0,6434.0,-57.0,-72.0,-51.0,-59.0,399.0,1281.0,724.0,688.0
665806406,11-11,2788.0,7661.0,1143.0,6463.0,-58.0,-71.0,-53.0,-59.0,577.0,1518.0,619.0,162.0
665806420,11-11,2710.0,7573.0,1025.0,6346.0,-59.0,-70.0,-52.0,-60.0,517.0,1308.0,768.0,323.0
665806434,11-11,2983.0,7632.0,1025.0,6463.0,-58.0,-67.0,-51.0,-59.0,305.0,1606.0,711.0,80.0
665806448,11-11,3022.0,7456.0,830.0,6551.0,-59.0,-68.0,-51.0,-59.0,375.0,1444.0,741.0,265.0
665806462,11-11,2866.0,7514.0,1143.0,6522.0,-58.0,-72.0,-52.0,-59.0,481.0,1569.0,664.0,691.0
665806476,11-11,3061.0,7632.0,1025.0,6434.0,-58.0,-72.0,-52.0,-59.0,348.0,1355.0,737.0,466.0
665806491,11-11,3022.0,7632.0,1260.0,6492.0,-58.0,-71.0,-52.0,-57.0,270.0,1396.0,573.0,231.0
665806504,11-11,3022.0,7426.0,1104.0,6852.0,-58.0,-70.0,-51.0,-54.0,385.0,1533.0,763.0,548.0
665806517,11-11,2866.0,7544.0,947.0,6375.0,-58.0,-69.0,-51.0,-59.0,504.0,1516.0,764.0,386.0
665806532,11-11,2866.0,7397.0,986.0,6414.0,-58.0,-69.0,-51.0,-57.0,368.0,1548.0,784.0,422.0
665806546,11-11,2983.0,7309.0,1064.0,6522.0,-58.0,-69.0,-51.0,-59.0,331.0,1632.0,719.0,452.0
665806561,11-11,3061.0,7456.0,1025.0,6151.0,-58.0,-69.0,-52.0,-53.0,348.0,1423.0,759.0,1521.0
665806575,11-11,2119.0,7485.0,947.0,6434.0,-52.0,-71.0,-50.0,-59.0,1162.0,1600.0,786.0,447.0
665806590,11-11,3061.0,7690.0,869.0,6639.0,-53.0,-71.0,-51.0,-59.0,439.0,1461.0,842.0,362.0
665806604,11-11,3061.0,7456.0,1143.0,6346.0,-58.0,-71.0,-51.0,-59.0,289.0,1559.0,716.0,462.0
665806618,11-11,2827.0,7573.0,1103.0,6463.0,-58.0,-70.0,-52.0,-59.0,547.0,1370.0,733.0,659.0
665806632,11-11,2671.0,7632.0,986.0,6522.0,-58.0,-70.0,-51.0,-55.0,546.0,1588.0,759.0,743.0
665806646,11-11,2827.0,7514.0,1143.0,6405.0,-58.0,-70.0,-51.0,-59.0,529.0,1608.0,713.0,476.0
665806660,11-11,2749.0,7456.0,1221.0,6580.0,-58.0,-70.0,-51.0,-59.0,520.0,1654.0,641.0,409.0
665806674,11-11,3022.0,7544.0,947.0,6463.0,-58.0,-69.0,-51.0,-57.0,343.0,1688.0,777.0,326.0
665806688,11-11,2710.0,7426.0,986.0,6612.0,-59.0,-69.0,-52.0,-59.0,499.0,1746.0,781.0,273.0
665806701,11-11,3100.0,7632.0,791.0,6551.0,-59.0,-69.0,-52.0,-59.0,224.0,1393.0,849.0,411.0
665806713,11-11,2827.0,7456.0,1104.0,6405.0,-59.0,-70.0,-52.0,-59.0,522.0,1499.0,701.0,560.0
665806727,11-11,3022.0,7426.0,791.0,6463.0,-59.0,-70.0,-52.0,-59.0,224.0,1650.0,820.0,516.0
665806742,11-11,2905.0,7368.0,830.0,6522.0,-58.0,-70.0,-52.0,-59.0,400.0,1581.0,832.0,388.0
665806757,11-11,2866.0,7368.0,1064.0,6580.0,-59.0,-69.0,-52.0,-59.0,337.0,1582.0,701.0,420.0
665806771,11-11,2671.0,7485.0,1064.0,6463.0,-59.0,-70.0,-52.0,-59.0,587.0,1486.0,722.0,351.0
665806786,11-11,2788.0,7397.0,1143.0,6463.0,-59.0,-71.0,-51.0,-59.0,386.0,1568.0,702.0,333.0
665806800,11-11,3022.0,7602.0,1143.0,6492.0,-59.0,-70.0,-50.0,-59.0,311.0,1372.0,667.0,233.0
665806815,11-11,2788.0,7456.0,1104.0,6463.0,-55.0,-70.0,-49.0,-59.0,369.0,1518.0,689.0,241.0
665806829,11-11,2944.0,7397.0,986.0,6492.0,-58.0,-69.0,-52.0,-59.0,353.0,1645.0,766.0,318.0
665806843,11-11,2710.0,7573.0,1064.0,6405.0,-58.0,-69.0,-52.0,-59.0,526.0,1615.0,717.0,379.0
665806858,11-11,3022.0,7573.0,1768.0,6354.0,-58.0,-68.0,-52.0,-59.0,343.0,1577.0,443.0,439.0
665806873,11-11,3061.0,7485.0,908.0,6375.0,-59.0,-68.0,-52.0,-59.0,289.0,1601.0,789.0,374.0
665806888,11-11,2866.0,7368.0,569.0,6434.0,-59.0,-68.0,-50.0,-59.0,549.0,1658.0,1012.0,355.0
665806902,11-11,3022.0,7661.0,947.0,6522.0,-59.0,-69.0,-53.0,-59.0,385.0,1494.0,779.0,319.0
665806917,11-11,2749.0,7368.0,908.0,6463.0,-58.0,-69.0,-52.0,-59.0,561.0,1680.0,792.0,412.0
