timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
493689137,27,-201.6804431188752,8198.500440528634,6514.378254649499,4545.782547830145,-55.0,-72.0,-57.0,-53.0
493689150,27,-200.95467557251908,8350.481018262313,5750.323558484349,3332.4986484337733,-54.0,-72.0,-56.0,-57.0
493689162,27,-720.1248210707129,7893.352501168771,4630.721396641296,3783.609385903698,-54.0,-72.0,-58.0,-61.0
493689174,27,-306.0032894736842,8222.538170197657,5574.932595744681,3331.439198855508,-46.0,-73.0,-59.0,-60.0
493689184,27,-170.2974828375286,7818.802090674183,6012.626466753584,3092.547342700061,-54.0,-73.0,-58.0,-62.0
493689197,27,-255.38778311599177,8141.535190779904,5307.337310437109,4056.902019696211,-54.0,-72.0,-55.0,-56.0
493689209,27,-265.23992443324937,8456.478927638305,5507.474273756769,3460.8998230088496,-54.0,-71.0,-56.0,-60.0
493689221,27,-209.94269156471347,8130.780222247166,5572.034874156933,3290.639660857277,-54.0,-70.0,-55.0,-59.0
493689233,27,-220.87100157315152,9119.81013978719,4790.206398488121,3905.962543554008,-54.0,-70.0,-53.0,-62.0
493689246,27,-258.25528169014086,7969.637944316057,4599.411612903226,3211.736716891356,-45.0,-67.0,-55.0,-60.0
493689257,27,-370.2370062370063,8103.013388483728,,3961.949511948839,-52.0,-67.0,,-56.0
493689269,27,-309.44320843091333,7774.246661516389,4437.433476394849,3196.128556375132,-53.0,-68.0,-54.0,-62.0
493689283,27,-222.72608512431523,8371.79272081669,4604.968048128342,3640.478661659269,-53.0,-68.0,-54.0,-59.0
493689297,27,-211.0297734627832,8100.840297330779,4877.613895709952,4517.908651855941,-46.0,-68.0,-53.0,-54.0
493689311,27,-319.33358605003787,8165.203761755485,5728.182734296272,3106.063772048847,-54.0,-68.0,-54.0,-58.0
493689325,27,-237.3086734693877,8608.174808644753,4641.927942794279,3255.975294502618,-52.0,-69.0,-54.0,-54.0
493689339,27,-342.0899676375405,8549.189348441927,5242.215527230591,3179.651707171612,-52.0,-69.0,-55.0,-58.0
493689353,27,-306.4,8493.368906900821,5746.235294117647,3806.078011736279,-52.0,-69.0,-55.0,-57.0
493689368,27,-391.79318013343214,8682.667675070028,4546.61224489796,3825.289694528365,-53.0,-70.0,-54.0,-58.0
493689381,27,-296.82945736434107,7860.661164844407,4762.651150054765,3307.778409090909,-53.0,-70.0,-54.0,-58.0
493689395,27,-311.6155365371956,8732.90826198154,4994.961921499707,3228.791249422277,-54.0,-70.0,-55.0,-58.0
493689410,27,-286.1419836956522,8471.080479258506,4891.90088227185,3437.0669138987423,-52.0,-69.0,-56.0,-58.0
493689424,27,-390.3765060240964,8760.115923009624,4884.111744266852,3594.868610634648,-52.0,-71.0,-54.0,-59.0
493689439,27,-413.6678281068525,8393.662665752172,4971.86013597891,3762.76638599967,-53.0,-70.0,-55.0,-58.0
493689453,27,-379.62800234329234,8601.823737316156,4901.564604762576,3905.282180804738,-53.0,-70.0,-55.0,-57.0
493689468,27,-421.0688758934373,8586.939753588787,4678.408779149519,3707.386456692913,-53.0,-70.0,-54.0,-53.0
493689483,27,-421.06417359187446,8883.501645458535,5034.393656975935,3845.664665523156,-53.0,-70.0,-55.0,-58.0
493689497,27,-280.42676431424763,8909.161872837369,4728.351587411617,3697.604336513443,-53.0,-70.0,-54.0,-58.0
493689511,27,-318.1075268817204,8642.68954108858,4826.036855705154,3655.427102646216,-52.0,-70.0,-55.0,-59.0
493689524,27,-382.5413223140495,8844.692114460462,4728.340899823297,3539.590980597798,-53.0,-70.0,-55.0,-58.0
493689536,27,-369.08449720670393,8714.973220953803,4791.041048268485,3809.305699481865,-53.0,-70.0,-55.0,-58.0
493689549,27,-320.0432724814064,8418.556110809342,4608.320049986115,3634.1397607074737,-52.0,-70.0,-52.0,-59.0
493689561,27,-300.4286733238231,8416.321171918187,4653.294486215538,3770.932968536252,-52.0,-70.0,-54.0,-59.0
493689573,27,-277.6539222148978,8805.514605001106,4690.953307392996,3544.802458140364,-45.0,-70.0,-54.0,-54.0
493689586,27,-233.65250965250968,8832.83089448784,4843.051819184123,3529.719365522049,-53.0,-70.0,-54.0,-58.0
493689599,27,-411.99305957200687,9011.455961913009,4740.594687586017,3684.506565307533,-53.0,-71.0,-54.0,-58.0
493689613,27,-389.6122177954847,8936.58676502973,4608.040529475982,3700.332537109708,-53.0,-70.0,-54.0,-58.0
493689627,27,-206.11184210526315,8503.598365182812,4779.403496600527,4267.1711135964215,-53.0,-70.0,-54.0,-56.0
493689642,27,-214.41901140684408,8421.580964153276,4741.498679271514,3859.6233700254015,-53.0,-70.0,-54.0,-57.0
493689657,27,-472.3200000000001,8713.921055512976,4790.703894297635,3857.57484514797,-53.0,-70.0,-55.0,-59.0
493689672,27,-305.77777777777777,8522.398025577742,4831.067363211439,3653.7803347280337,-52.0,-70.0,-55.0,-59.0
493689687,27,-328.39133425034385,8495.15555799167,4741.325610783488,3879.992509363296,-44.0,-70.0,-54.0,-59.0
493689702,27,-399.03017241379314,8817.006053935058,4942.946735864518,3834.483495809817,-52.0,-70.0,-55.0,-59.0
493689715,27,-447.8397472716829,,4756.045181982988,3779.9821734658894,-53.0,,-54.0,-59.0
493689730,27,-253.7284046692607,8792.902808738298,4572.4809470439895,3516.98890406282,-53.0,-70.0,-54.0,-59.0
493689745,27,-254.71953125,8792.810098792535,4572.805027932961,3782.0892375168687,-54.0,-70.0,-54.0,-59.0
493689760,27,-331.0097902097902,8846.21755935947,4730.319001386963,3742.772572980312,-53.0,-70.0,-54.0,-59.0
493689775,27,-420.75369167158897,8755.10920367704,4855.723618090453,3743.407910371753,-54.0,-70.0,-54.0,-59.0
493689790,27,-260.83859397417507,8868.313015377757,4775.072614962251,3668.334021683015,-45.0,-70.0,-54.0,-59.0
493689804,27,-320.4766418415708,8663.254220234767,4766.17697523177,3653.7803347280337,-54.0,-70.0,-54.0,-59.0
493689819,27,-211.36506746626688,8944.949408316143,4841.717277486911,3530.9654009936125,-53.0,-70.0,-55.0,-59.0
493689832,27,-371.3610315186247,8878.852608695652,4980.357231319664,3438.3829787234044,-54.0,-70.0,-54.0,-60.0
493689846,27,-282.49564050972504,9025.899424351035,4804.64643150123,3589.9147935180345,-53.0,-70.0,-54.0,-60.0
493689861,27,-283.4461641991925,8896.424531404144,4827.085714285714,3463.3517534537723,-45.0,-70.0,-54.0,-55.0
493689875,27,-213.60681818181817,8870.851243290612,4678.408779149519,3677.193203381059,-53.0,-70.0,-54.0,-59.0
493689890,27,-344.0,8836.802242949145,4804.751933701657,4009.246066287245,-52.0,-70.0,-54.0,-57.0
493689905,27,-313.8606557377049,8825.043357728988,4613.792218658486,3529.719365522049,-52.0,-71.0,-49.0,-59.0
493689919,27,-328.02772002772,8806.669591926284,4766.415949747371,3509.799148211244,-53.0,-70.0,-52.0,-59.0
