timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
493784611,34,2302.2959183673465,6246.015055562194,10339.948856627763,7108.087302676733,-61.0,-77.0,-60.0,-67.0
493784622,34,2292.735086342229,3695.6189987163034,11087.422310405644,6921.634529147982,-63.0,-78.0,-60.0,-65.0
493784633,34,1468.9322589456433,3477.771778945692,7150.277820936103,7000.425457102673,-63.0,-70.0,-59.0,-71.0
493784643,34,1241.8597922848664,3610.4274077623386,2055.191091314031,4800.2525052579485,-64.0,-72.0,-57.0,-68.0
493784671,34,1540.2116343490304,4154.365164906229,2266.03711093376,5571.645389107701,-63.0,-70.0,-58.0,-65.0
493784698,34,8127.451084979997,4240.389321227843,1919.742614326184,5662.502249718785,-63.0,-75.0,-55.0,-63.0
493784726,34,7936.404957663517,4123.52362990903,2306.806426635695,5272.791886892178,-63.0,-72.0,-55.0,-68.0
493784754,34,7954.571569839307,4248.655187351093,2368.321333838575,5864.674479525714,-63.0,-73.0,-55.0,-67.0
493784767,34,1447.959375,4203.859478476821,2191.4236851783744,5424.753806416531,-63.0,-70.0,-54.0,-67.0
493784782,34,1322.9424354243542,4163.366336633663,2427.5984052192825,5526.883311081442,-63.0,-76.0,-55.0,-67.0
493784796,34,1372.5781010719757,3334.320103259116,2252.056690140845,5761.409183258837,-63.0,-77.0,-55.0,-67.0
493784809,34,7840.586737204724,4146.868300789365,2005.5831180017224,5639.830517711172,-63.0,-72.0,-56.0,-68.0
493784824,34,8021.307843861594,3869.2051392787735,1643.7002280873248,5614.587820425879,-63.0,-75.0,-53.0,-68.0
493784838,34,8141.230952097943,3976.03137254902,2184.994866153282,5823.724534501643,-64.0,-73.0,-55.0,-68.0
493784853,34,1292.731009615385,3223.239844577888,2142.8091944670464,5644.472344523941,-64.0,-74.0,-55.0,-68.0
493784868,34,1112.9231385108087,2880.698314700484,2299.5035573122527,5721.702959543851,-62.0,-75.0,-55.0,-67.0
493784882,34,8136.810120481928,3278.894472361809,2269.0331302361005,5628.982574094402,-64.0,-76.0,-56.0,-67.0
493784897,34,1311.0502240037729,3825.3988477731,2256.0285714285715,5731.2464654703645,-64.0,-76.0,-54.0,-67.0
493784911,34,1435.6219984508134,2921.649179218142,2236.503073770492,5555.066559312936,-64.0,-74.0,-54.0,-68.0
493784925,34,8011.967273171327,3029.3077732935603,2251.416297935103,5711.796663476001,-63.0,-74.0,-54.0,-65.0
493784940,34,7804.850234394276,4012.931641424478,2311.942824687618,5653.695165255395,-63.0,-75.0,-55.0,-67.0
493784954,34,7963.310058290958,4172.546857772877,2315.737068965517,5216.34694436832,-64.0,-74.0,-56.0,-67.0
493784968,34,7969.297895767067,4183.247169811321,2276.599925428785,4966.854876213924,-63.0,-74.0,-55.0,-65.0
493784983,34,8031.215066828675,4560.170622844391,2276.83645395491,5606.760939597315,-64.0,-74.0,-55.0,-67.0
493784997,34,7984.415308641976,4217.942415730337,2346.7825915714848,5558.05785123967,-63.0,-73.0,-56.0,-65.0
493785010,34,181.2008791208791,3106.1227839789885,2359.794455445545,5614.587820425879,-53.0,-73.0,-55.0,-67.0
493785022,34,1037.6047904191616,3300.2516653127536,2281.365231259968,5763.36965140123,-56.0,-70.0,-56.0,-67.0
493785035,34,8151.12763662512,3211.558044806517,2290.497998398719,5742.420813857575,-62.0,-71.0,-57.0,-66.0
493785047,34,7969.297895767067,3083.0658593231587,2082.339025406081,5577.906258578096,-62.0,-74.0,-57.0,-66.0
493785059,34,7984.415308641976,2708.3937823834194,2098.067981535879,5137.675176911336,-62.0,-76.0,-56.0,-66.0
493785074,34,8015.38587424634,3460.0185262281434,2170.983640939597,5396.056179775281,-63.0,-74.0,-56.0,-62.0
493785089,34,1206.9408795962509,4087.342441209406,2282.3630928656835,5690.667915106117,-64.0,-74.0,-56.0,-67.0
493785103,34,1021.3709579011594,3018.57968328841,2328.2857728577287,5656.785460508336,-56.0,-73.0,-56.0,-67.0
493785118,34,8031.215066828675,3197.4484623183507,2067.155888650964,5353.1458194869065,-63.0,-74.0,-56.0,-67.0
493785132,34,7970.638895735765,3564.825714285714,2313.6686167989974,4942.800223838836,-63.0,-73.0,-56.0,-62.0
493785147,34,7901.833725976441,3211.558044806517,2310.915657788539,5901.945157368634,-63.0,-72.0,-55.0,-67.0
493785161,34,7855.241619071268,3861.613203554804,2314.872183372184,5182.418451400329,-62.0,-72.0,-56.0,-66.0
493785176,34,8003.01489284417,4057.1442712721146,2016.2109440267334,4768.678094209745,-63.0,-74.0,-56.0,-62.0
493785191,34,7984.415308641976,4369.3372768337285,2271.895363151416,5717.821733821735,-63.0,-76.0,-55.0,-68.0
493785206,34,2148.94351732991,4171.626984126984,2376.7384196185285,5559.564304106248,-62.0,-77.0,-55.0,-67.0
493785220,34,,,,5687.456077015643,,,,-67.0
493785221,34,7793.326456614154,3989.484236788388,2446.763963274675,,-62.0,-77.0,-55.0,
493785235,34,7913.232741617357,4032.470426409904,2473.2563805104405,5755.0759018372,-63.0,-76.0,-55.0,-67.0
493785250,34,7855.241619071268,4310.270490002197,1921.7329027355624,5567.7681237390725,-63.0,-76.0,-52.0,-67.0
493785266,34,7984.415308641976,4306.349162603349,1978.241568627451,5418.691603875134,-57.0,-75.0,-52.0,-67.0
493785285,34,7969.297895767067,4080.966403162056,1970.7845958527296,5369.700991713083,-63.0,-76.0,-54.0,-67.0
493785299,34,8021.307843861594,4240.307958477509,2122.897867104184,5265.497533570841,-63.0,-76.0,-55.0,-67.0
493785313,34,8101.409395156384,4221.226812997633,2368.6920304365235,5491.098445595854,-63.0,-75.0,-55.0,-67.0
493785327,34,8021.307843861594,3937.429126213592,2258.9184006527944,5063.528372221455,-63.0,-75.0,-55.0,-67.0
493785342,34,8011.967273171327,3829.512502671512,1794.4421401907923,5583.779093507554,-63.0,-75.0,-55.0,-67.0
493785356,34,8011.967273171327,3950.068666935159,1637.9587155963302,5668.404217444886,-63.0,-76.0,-55.0,-66.0
493785371,34,8096.482729262953,3913.396715097915,2038.3483952702707,5627.563349646547,-63.0,-75.0,-55.0,-62.0
493785386,34,7780.930080482897,3785.159457714655,2133.8864703371746,5691.784663156474,-63.0,-75.0,-56.0,-66.0
493785401,34,7914.068037200195,3888.717632552404,2163.7228260869565,5450.963183540877,-62.0,-74.0,-56.0,-67.0
493785415,34,8011.967273171327,2961.854775481112,2154.20245398773,5428.700590578217,-62.0,-74.0,-56.0,-67.0
493785430,34,8125.040794223827,3429.548071599926,2201.7253289473683,5693.321944632005,-63.0,-74.0,-56.0,-66.0
493785441,34,8064.531478770133,4113.239882574963,2179.210526315789,5719.308648798011,-61.0,-75.0,-56.0,-67.0
493785456,34,7959.480771563752,3697.048265124555,2071.4104448742746,5768.890120415982,-62.0,-76.0,-56.0,-67.0
493785471,34,8003.01489284417,3948.315487571702,2330.427107959023,5686.312637362638,-62.0,-76.0,-55.0,-66.0
493785485,34,7969.297895767067,4216.946345585129,2370.279891304348,5636.7024965325945,-62.0,-76.0,-55.0,-66.0
493785500,34,8125.040794223827,4141.779467680609,1967.4399375975038,5637.484394506866,-62.0,-75.0,-55.0,-67.0
493785515,34,8253.798859451112,3936.579810181191,2073.7021982579845,5585.572429906542,-62.0,-76.0,-56.0,-67.0
493785530,34,8143.166805373915,4204.512215669756,2228.908615136876,5509.880421398277,-62.0,-76.0,-56.0,-67.0
493785545,34,8151.12763662512,4061.4212523719166,2413.3758893280637,5484.399257833975,-62.0,-76.0,-55.0,-67.0
493785560,34,8191.377694809105,4159.351718285957,2266.903328050713,5593.293888888889,-62.0,-76.0,-55.0,-67.0
493785575,34,8208.554170661555,3780.879678739203,2338.7204428627915,5848.405696375034,-62.0,-71.0,-55.0,-67.0
493785590,34,8127.451084979997,4041.914093083949,2408.2951070336394,5523.48319846386,-62.0,-77.0,-55.0,-67.0
493785604,34,8102.642351529694,3892.741472952422,2360.1851556264965,5615.882956878851,-62.0,-77.0,-55.0,-67.0
493785618,34,,,,5520.05657767326,,,,-67.0
493785619,34,7919.883404255319,4316.231411862991,2249.966181675187,,-62.0,-76.0,-55.0,
493785632,34,8031.038846664253,4193.44529314616,2210.815854665566,5684.359844810863,-62.0,-75.0,-54.0,-65.0
493785649,34,8208.554170661555,3526.796296296296,2159.2094284522323,5622.665329275042,-63.0,-75.0,-55.0,-68.0
493785664,34,8117.07948442535,3391.991421792298,2160.1106010016697,5723.536448342012,-62.0,-75.0,-55.0,-63.0
493785679,34,8151.12763662512,3917.521290050591,1988.7964565306968,5666.852292950034,-62.0,-76.0,-56.0,-68.0
493785694,34,8089.206563706564,3302.910414746544,1364.0461084470676,5099.466326952211,-62.0,-76.0,-53.0,-65.0
493785708,34,8127.451084979997,3836.647605284889,2201.7253289473683,5405.006282051282,-62.0,-75.0,-56.0,-62.0
493785723,34,8050.463296650139,4057.092244053775,2171.6831523924407,5545.180106426525,-62.0,-76.0,-56.0,-68.0
493785738,34,8155.731938039494,3729.052717613404,2071.983423124741,5770.552776657254,-56.0,-76.0,-55.0,-67.0
493785752,34,8050.463296650139,3280.4244684819096,2237.917946645109,5684.590228633642,-62.0,-75.0,-56.0,-67.0
493785766,34,7978.862868179624,3893.745252826968,2177.5502236681577,4385.3063718758585,-62.0,-75.0,-55.0,-62.0
493785781,34,8070.653717427684,3945.784719377305,2272.8279967159274,5783.927699272877,-63.0,-75.0,-55.0,-67.0
493785796,34,8086.279580267761,3991.735708367854,2240.634965600971,5585.299523485364,-63.0,-75.0,-55.0,-67.0
493785810,34,8064.531478770133,3983.009215602229,2253.620228256592,5696.218328105823,-62.0,-75.0,-55.0,-62.0
493785825,34,7907.384084749939,4370.081624021992,2301.410116731517,5583.538710547612,-63.0,-75.0,-55.0,-67.0
493785840,34,8122.527744124061,3990.8121583205775,2395.386818360141,5569.2662451231,-63.0,-76.0,-55.0,-67.0
493785855,34,8127.451084979997,4222.955847512384,2376.7384196185285,5466.501425274874,-63.0,-75.0,-55.0,-67.0
493785869,34,8026.197371593924,4069.349901467046,2417.79497098646,4788.299643444871,-63.0,-75.0,-55.0,-65.0
493785883,34,8101.409395156384,3982.727050455656,2397.2677659992146,5552.086373390558,-63.0,-75.0,-55.0,-67.0
493785897,34,8058.216654384672,4405.32795473596,2286.9205271565497,5555.066559312936,-63.0,-74.0,-55.0,-67.0
493785911,34,8056.157654409998,4195.944598930481,2228.908615136876,5512.164580559254,-62.0,-75.0,-55.0,-67.0
493785926,34,8031.215066828675,4377.486973098919,2267.9005940594056,5544.536423841059,-63.0,-75.0,-55.0,-67.0
493785940,34,8127.451084979997,4159.646080760094,1778.7166232800298,5544.536423841059,-63.0,-75.0,-54.0,-67.0
493785954,34,8083.354714251266,3981.2356020942407,2326.7600314712827,5609.262330623306,-63.0,-75.0,-55.0,-67.0
493785968,34,8148.198035222235,3873.515965646333,2437.134658664666,5597.127636560304,-63.0,-75.0,-55.0,-67.0
493785983,34,8101.409395156384,4129.746835443038,2405.536464299351,5544.536423841059,-63.0,-75.0,-55.0,-67.0
493785997,34,8136.810120481928,4082.759446397188,2449.059561128526,5588.342868818962,-63.0,-75.0,-55.0,-67.0
493786012,34,8141.230952097943,4132.693128752501,1895.8333333333333,5647.3353879137085,-63.0,-75.0,-53.0,-67.0
493786026,34,8208.554170661555,4173.163128249566,2397.2677659992146,5579.79815655891,-63.0,-75.0,-55.0,-67.0
493786040,34,1077.8353721749947,4124.290169491525,2441.160687022901,5484.495320855615,-57.0,-75.0,-55.0,-67.0
493786054,34,1088.9471210340776,4049.841141860972,2213.9138401559458,5180.195982627579,-62.0,-75.0,-55.0,-62.0
493786068,34,8127.451084979997,4106.213212549713,2507.579183826282,5515.464506587792,-63.0,-75.0,-55.0,-67.0
493786082,34,1260.554848617815,4183.131596091205,2390.075112107624,5400.747508305648,-63.0,-76.0,-55.0,-65.0
493786096,34,11.742106733724505,4119.85630306989,2452.393021472393,5527.3544866612765,-54.0,-75.0,-55.0,-67.0
493786111,34,1275.680981595092,4219.063545150502,2172.923469387755,5197.835925875828,-63.0,-74.0,-55.0,-67.0
493786126,34,8096.482729262953,4045.862732520847,2160.1106010016697,5452.190099275557,-62.0,-72.0,-55.0,-67.0
493786141,34,1271.3132795304475,3444.3269961977185,2267.9005940594056,5598.64160129835,-63.0,-78.0,-57.0,-67.0
493786155,34,1276.7713675213674,4152.472731192068,2525.0267983074755,5591.385809018568,-62.0,-73.0,-55.0,-67.0
493786172,34,8031.215066828675,3027.476075731497,1980.8438962143766,5112.820794003332,-63.0,-72.0,-57.0,-62.0
493786187,34,8215.820970375553,4255.206759443339,2247.912708079578,5543.667303232846,-63.0,-76.0,-55.0,-66.0
493786202,34,8011.967273171327,4183.944181256436,1413.53651796289,5556.552214546932,-63.0,-73.0,-53.0,-66.0
493786216,34,8143.166805373915,4145.146179401993,2237.917946645109,5488.898180358577,-63.0,-73.0,-55.0,-65.0
493786230,34,1167.823699421965,3283.8937947494032,2302.793592862936,5222.371516202161,-62.0,-71.0,-56.0,-66.0
493786244,34,1190.35838150289,4271.073750507923,2184.6576907384742,5513.98185483871,-63.0,-71.0,-57.0,-67.0
493786259,34,1230.0993847610032,4189.569230769231,1912.3343270868827,5588.342868818962,-63.0,-71.0,-57.0,-67.0
493786273,34,8143.166805373915,4076.3679448513576,1911.520221370796,5535.361618087714,-63.0,-72.0,-56.0,-68.0
493786288,34,1214.630260521042,4077.297587131368,1979.011480114801,5179.574094401756,-63.0,-73.0,-56.0,-64.0
493786303,34,1377.1475032010244,4037.52357158375,2184.928571428572,5618.001797069394,-63.0,-72.0,-56.0,-67.0
493786318,34,1157.2573463935885,4155.138339920948,2211.9892129444665,5655.239890710383,-63.0,-72.0,-56.0,-68.0
493786332,34,1454.4352941176471,4067.5686145764935,2495.161674347158,5667.621302578019,-63.0,-74.0,-56.0,-66.0
493786346,34,1131.034174125305,4359.959004078128,2451.4007782101166,5653.028110789583,-63.0,-74.0,-55.0,-66.0
493786361,34,1031.8380309646684,4335.762860192103,2367.5226832105463,5440.583076923077,-62.0,-73.0,-55.0,-61.0
493786376,34,8054.326058437687,4048.0768895665433,2199.9902240325864,5562.636873802355,-62.0,-72.0,-55.0,-66.0
493786390,34,952.6137524557956,4051.0597302504816,1918.559566787004,5141.614467965793,-63.0,-72.0,-52.0,-64.0
493786405,34,1248.7148690847948,4310.918718166384,2302.793592862936,5356.663110381617,-62.0,-72.0,-55.0,-66.0
493786419,34,1273.4456547478096,4029.6446227233305,1896.3035107587768,5562.391712707182,-62.0,-73.0,-52.0,-66.0
493786434,34,1208.8765893792072,3996.050178412132,2169.9381277621533,5630.527724402964,-57.0,-74.0,-55.0,-66.0
493786449,34,1158.0307418133216,4166.422439439014,2344.935458480913,5653.807194046306,-62.0,-75.0,-56.0,-66.0
493786463,34,8239.520367936924,4184.309087030717,2323.900546021841,5732.815120178871,-63.0,-75.0,-56.0,-67.0
493786478,34,8200.335869694447,4127.044711014177,2360.201391573251,5708.0875191317655,-63.0,-75.0,-56.0,-67.0
493786493,34,8099.831598864712,4026.581797752809,2216.2834285714284,5725.105400219299,-63.0,-75.0,-53.0,-67.0
493786508,34,8136.810120481928,3870.106930693069,2428.478607686729,5895.810001373815,-62.0,-74.0,-56.0,-67.0
493786522,34,8034.143673270937,4158.469565217391,2476.060628465804,4544.935522210667,-62.0,-73.0,-55.0,-62.0
493786537,34,1128.1227186910007,4076.3679448513576,2331.1741001564947,5647.697268793942,-56.0,-73.0,-56.0,-67.0
493786552,34,8014.903493769851,4112.573799513167,2262.5242986961675,5649.224912090884,-62.0,-72.0,-55.0,-67.0
493786567,34,8011.967273171327,3983.6124944419744,2079.690562980964,5515.464506587792,-57.0,-72.0,-55.0,-67.0
493786582,34,7816.479024025893,4033.788104881689,2233.87400917814,5492.596290234588,-62.0,-73.0,-55.0,-67.0
493786593,34,7834.467697335344,3940.830058302742,2225.160714285714,5503.876625135428,-62.0,-74.0,-55.0,-68.0
493786608,34,7914.068037200195,4223.08711018711,1664.05176967776,5651.517927208767,-62.0,-74.0,-55.0,-68.0
493786622,34,7984.665936473165,3983.009215602229,2282.363279717536,5547.8324838131975,-62.0,-74.0,-55.0,-67.0
493786637,34,8101.409395156384,3882.064886338557,2414.7566117286315,5563.928709588284,-62.0,-74.0,-56.0,-67.0
493786651,34,1311.483451266834,3888.071618037136,2298.7966820987654,5632.796257796257,-62.0,-74.0,-56.0,-66.0
493786666,34,1073.162675474814,4135.534778875053,2287.027386226339,5457.935515051091,-62.0,-75.0,-56.0,-67.0
493786680,34,1023.9117589127438,4210.720101244463,2398.2093479968576,5574.081058839665,-62.0,-75.0,-56.0,-67.0
493786695,34,1122.279792746114,4073.809951775537,2296.139113680154,5598.737105519255,-62.0,-75.0,-56.0,-67.0
493786709,34,1055.946383515559,3991.563788659793,2413.524905660377,4613.626344758569,-62.0,-76.0,-56.0,-62.0
493786722,34,1207.9435150988486,4136.422804380503,2008.0156309569195,5719.308648798011,-62.0,-76.0,-56.0,-67.0
493786737,34,1168.5704041720992,3914.026702269693,2326.8801191362622,5594.848013337038,-62.0,-77.0,-56.0,-67.0
493786752,34,226.144684810421,4127.559674308977,2456.160138248848,5628.982574094402,-56.0,-76.0,-56.0,-67.0
493786766,34,1025.7300710339384,3870.857623318386,2395.4460674157303,5646.026011560693,-62.0,-77.0,-56.0,-67.0
493786780,34,945.3702476116204,4020.056456846204,2370.1175578308685,5601.314172583288,-63.0,-77.0,-56.0,-67.0
493786794,34,979.9182439024388,3903.603195739014,2282.363279717536,5607.923968538706,-62.0,-77.0,-56.0,-67.0
493786809,34,1167.302148903842,4129.329260450161,2239.316397228637,5582.439146104796,-62.0,-77.0,-56.0,-67.0
493786824,34,1175.4668852459015,3971.251994680852,2418.087334593573,5607.150248344371,-62.0,-77.0,-56.0,-67.0
493786838,34,1257.5200262639528,4174.405790930381,2395.4460674157303,5635.920815420885,-62.0,-76.0,-56.0,-67.0
493786851,34,1214.823657474601,4086.933045356371,2269.89621537261,5671.510617892862,-62.0,-76.0,-56.0,-65.0
493786866,34,1346.5219123505976,4255.600937966318,2201.895696006204,5649.135912971633,-62.0,-75.0,-56.0,-67.0
493786880,34,1270.0285145888593,3981.302699228792,2314.572024260804,5667.621302578019,-62.0,-74.0,-56.0,-67.0
493786895,34,1260.5237633365664,4174.405790930381,2406.444814814815,5545.180106426525,-56.0,-74.0,-56.0,-67.0
493786910,34,1266.9753838654642,4063.1222125054655,2382.9511922503725,5618.190221857025,-62.0,-75.0,-56.0,-67.0
493786924,34,1215.117590128236,3898.412234042553,2419.0018910741305,5591.720555861311,-62.0,-76.0,-56.0,-67.0
493786939,34,1201.7422828427852,3901.871339840284,2230.435585231736,5658.331875341716,-62.0,-76.0,-56.0,-67.0
493786953,34,1243.3971280019807,3986.453473132373,2339.411464468001,4955.705411103302,-62.0,-77.0,-55.0,-65.0
493786968,34,1372.5774008600097,4280.937618545838,2329.5845097291112,5314.526634723788,-62.0,-76.0,-56.0,-67.0
493786981,34,1360.118395303327,4064.983888292159,2330.2624168947987,5542.290138888889,-62.0,-77.0,-56.0,-67.0
493786996,34,1426.1225666906994,4210.354367890105,2222.2093200916734,5058.940638627092,-56.0,-76.0,-56.0,-67.0
493787010,34,1252.077038145101,3979.597644539615,2382.9511922503725,5520.656799776599,-62.0,-76.0,-56.0,-67.0
493787024,34,1309.4134404674944,3865.854065934066,2470.580597565474,5636.7024965325945,-63.0,-76.0,-56.0,-67.0
493787039,34,1334.3326133909286,3612.194062915374,2484.3264094955493,5591.720555861311,-62.0,-75.0,-56.0,-67.0
493787054,34,1389.506408706167,3935.490665495278,2098.7903714935555,5639.506511693041,-63.0,-75.0,-56.0,-67.0
493787068,34,1385.5380014951409,4006.1912050010783,2367.4242424242425,5572.474375087279,-62.0,-75.0,-56.0,-66.0
493787083,34,1404.4509899780005,3940.683747525841,2297.0242868157284,5471.760863548298,-62.0,-75.0,-56.0,-67.0
493787098,34,1274.963442498096,3970.245887630848,2513.224765478424,4966.8141123971545,-62.0,-76.0,-56.0,-66.0
493787112,34,1389.1704545454545,4098.629544504806,2457.1037264694583,5509.546894539391,-63.0,-75.0,-56.0,-67.0
493787126,34,1375.9376391982182,3976.03137254902,2395.4460674157303,5703.548635987876,-63.0,-75.0,-56.0,-68.0
493787140,34,330.9302199294054,3971.9429365248975,2340.330322073841,5386.531616244208,-54.0,-74.0,-56.0,-68.0
493787153,34,1374.5476076555024,3976.03137254902,2273.209605361132,5493.345519028782,-63.0,-74.0,-56.0,-68.0
493787167,34,1415.174630541872,4025.2807017543855,2389.1437308868503,5519.57422246367,-63.0,-74.0,-56.0,-68.0
