timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
605449908,11-2,5288.0,923.0,6748.0,2899.0,-70.0,-65.0,-60.0,-66.0,495.0,145.0,831.0,953.0
605449920,11-2,5600.0,893.0,5602.0,2664.0,-70.0,-63.0,-62.0,-60.0,458.0,121.0,478.0,1313.0
605449933,11-2,5171.0,1245.0,7129.0,2586.0,-69.0,-65.0,-64.0,-63.0,1459.0,192.0,520.0,1109.0
605449945,11-2,5288.0,805.0,6728.0,2821.0,-63.0,-62.0,-62.0,-62.0,1150.0,116.0,747.0,1132.0
605449957,11-2,5327.0,102.0,6894.0,2469.0,-69.0,-65.0,-61.0,-64.0,503.0,205.0,462.0,1252.0
605449970,11-2,5444.0,835.0,6611.0,2586.0,-69.0,-63.0,-62.0,-64.0,454.0,313.0,789.0,1181.0
605449982,11-2,5171.0,747.0,7012.0,2430.0,-69.0,-64.0,-61.0,-64.0,499.0,250.0,609.0,1252.0
605449994,11-2,5366.0,600.0,6748.0,2703.0,-70.0,-64.0,-63.0,-65.0,604.0,286.0,637.0,1155.0
605450007,11-2,5561.0,835.0,6858.0,2313.0,-69.0,-65.0,-60.0,-65.0,511.0,471.0,528.0,1288.0
605450019,11-2,5366.0,718.0,5596.0,2508.0,-70.0,-65.0,-64.0,-65.0,489.0,174.0,561.0,1176.0
605450032,11-2,5249.0,288.0,6376.0,2743.0,-69.0,-65.0,-61.0,-65.0,512.0,224.0,843.0,974.0
605450045,11-2,5522.0,366.0,6836.0,2316.0,-69.0,-64.0,-61.0,-62.0,328.0,309.0,520.0,1228.0
605450060,11-2,5405.0,542.0,6689.0,2313.0,-69.0,-66.0,-62.0,-64.0,503.0,217.0,724.0,1276.0
605450074,11-2,5366.0,659.0,6699.0,2121.0,-69.0,-67.0,-59.0,-63.0,314.0,136.0,602.0,1375.0
605450089,11-2,5366.0,688.0,6748.0,2430.0,-69.0,-65.0,-61.0,-66.0,580.0,98.0,665.0,1204.0
605450103,11-2,5327.0,805.0,6650.0,2508.0,-69.0,-63.0,-62.0,-64.0,270.0,138.0,577.0,1168.0
605450117,11-2,5171.0,600.0,6103.0,2512.0,-69.0,-64.0,-63.0,-62.0,590.0,132.0,326.0,1216.0
605450131,11-2,5405.0,249.0,5986.0,2430.0,-69.0,-65.0,-62.0,-65.0,380.0,224.0,403.0,1142.0
605450143,11-2,5366.0,366.0,6299.0,3573.0,-70.0,-66.0,-61.0,-60.0,340.0,206.0,433.0,1180.0
605450155,11-2,5327.0,425.0,6719.0,2586.0,-69.0,-65.0,-63.0,-63.0,535.0,151.0,532.0,1178.0
605450169,11-2,5600.0,454.0,5947.0,2547.0,-69.0,-65.0,-61.0,-64.0,273.0,257.0,442.0,1161.0
605450183,11-2,5444.0,542.0,5596.0,2625.0,-69.0,-66.0,-61.0,-64.0,394.0,152.0,456.0,1161.0
605450197,11-2,5249.0,395.0,6865.0,2512.0,-70.0,-65.0,-62.0,-62.0,573.0,175.0,650.0,1247.0
605450211,11-2,5522.0,249.0,6748.0,2782.0,-63.0,-63.0,-57.0,-65.0,1078.0,336.0,636.0,973.0
605450226,11-2,5327.0,190.0,6689.0,2742.0,-69.0,-66.0,-62.0,-65.0,462.0,457.0,834.0,1009.0
605450240,11-2,5327.0,219.0,6601.0,2547.0,-69.0,-65.0,-63.0,-63.0,442.0,325.0,783.0,1182.0
605450255,11-2,5327.0,571.0,6227.0,2508.0,-69.0,-66.0,-60.0,-64.0,526.0,188.0,325.0,1181.0
605450269,11-2,5366.0,630.0,5713.0,2909.0,-70.0,-65.0,-63.0,-59.0,458.0,132.0,484.0,1061.0
605450283,11-2,5327.0,483.0,6660.0,2547.0,-63.0,-65.0,-61.0,-63.0,471.0,132.0,656.0,1123.0
605450296,11-2,5405.0,542.0,5596.0,2625.0,-69.0,-66.0,-61.0,-64.0,408.0,158.0,547.0,1123.0
605450309,11-2,5171.0,747.0,6777.0,2547.0,-69.0,-65.0,-61.0,-58.0,441.0,238.0,496.0,1390.0
605450322,11-2,5171.0,132.0,6182.0,2508.0,-69.0,-65.0,-61.0,-65.0,525.0,323.0,304.0,1149.0
605450337,11-2,5366.0,425.0,5986.0,2352.0,-69.0,-65.0,-62.0,-65.0,546.0,121.0,405.0,1289.0
605450351,11-2,5522.0,425.0,6338.0,2352.0,-69.0,-65.0,-62.0,-57.0,509.0,151.0,259.0,1532.0
605450366,11-2,5044.0,425.0,6719.0,2703.0,-59.0,-65.0,-62.0,-65.0,1456.0,164.0,1818.0,1140.0
605450380,11-2,5600.0,249.0,6768.0,2743.0,-69.0,-64.0,-62.0,-64.0,428.0,261.0,837.0,1091.0
605450395,11-2,5405.0,337.0,6777.0,2586.0,-69.0,-63.0,-61.0,-59.0,427.0,285.0,655.0,1587.0
605450409,11-2,5522.0,425.0,6895.0,2469.0,-68.0,-63.0,-62.0,-64.0,406.0,263.0,627.0,1140.0
605450423,11-2,5288.0,278.0,6982.0,2508.0,-69.0,-63.0,-61.0,-59.0,523.0,408.0,638.0,1209.0
605450437,11-2,5361.0,454.0,6836.0,2508.0,-63.0,-64.0,-60.0,-64.0,1018.0,304.0,607.0,1147.0
605450452,11-2,5522.0,278.0,6894.0,2586.0,-69.0,-63.0,-61.0,-64.0,422.0,261.0,628.0,1110.0
605450466,11-2,,,6807.0,2547.0,,,-61.0,-63.0,,,639.0,1120.0
605450467,11-2,5327.0,395.0,,,-69.0,-63.0,,,539.0,229.0,,
605450481,11-2,5444.0,454.0,6372.0,2508.0,-69.0,-63.0,-58.0,-64.0,552.0,249.0,979.0,1234.0
605450495,11-2,5444.0,454.0,6836.0,2391.0,-69.0,-63.0,-61.0,-62.0,419.0,158.0,648.0,1330.0
605450509,11-2,5327.0,542.0,6836.0,2508.0,-69.0,-63.0,-61.0,-64.0,548.0,286.0,484.0,1175.0
605450524,11-2,5600.0,424.0,6640.0,2391.0,-69.0,-63.0,-59.0,-65.0,448.0,234.0,685.0,1207.0
605450538,11-2,5444.0,337.0,6894.0,2547.0,-69.0,-63.0,-61.0,-64.0,591.0,375.0,519.0,1159.0
