timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
604887083,7-11,718.0,7397.0,4189.0,4774.0,-59.0,-78.0,-59.0,-71.0,364.0,176.0,133.0,263.0
604887096,7-11,522.0,7485.0,4170.0,3183.0,-58.0,-76.0,-57.0,-62.0,445.0,482.0,619.0,1437.0
604887108,7-11,444.0,6958.0,4452.0,1630.0,-59.0,-74.0,-56.0,-63.0,265.0,738.0,673.0,2290.0
604887121,7-11,600.0,7251.0,5000.0,4618.0,-59.0,-74.0,-56.0,-68.0,220.0,969.0,562.0,258.0
604887133,7-11,561.0,7397.0,4520.0,4518.0,-57.0,-77.0,-52.0,-59.0,311.0,311.0,2424.0,1039.0
604887145,7-11,405.0,7163.0,3857.0,4474.0,-53.0,-76.0,-51.0,-61.0,495.0,610.0,336.0,739.0
604887158,7-11,327.0,6987.0,1919.0,3203.0,-59.0,-73.0,-50.0,-55.0,475.0,1039.0,2247.0,4229.0
604887175,7-11,327.0,5522.0,,4274.0,-60.0,-81.0,,-67.0,348.0,1770.0,,946.0
604887191,7-11,483.0,7221.0,2930.0,703.0,-59.0,-75.0,-44.0,-56.0,345.0,980.0,664.0,1781.0
604887205,7-11,366.0,7397.0,2649.0,-1412.0,-58.0,-74.0,-44.0,-59.0,463.0,1105.0,760.0,4539.0
604887222,7-11,483.0,7456.0,3077.0,-858.0,-58.0,-74.0,-43.0,-58.0,285.0,1049.0,276.0,3073.0
604887239,7-11,366.0,7280.0,3485.0,-6.0,-59.0,-75.0,-42.0,-60.0,272.0,916.0,391.0,3159.0
604887255,7-11,405.0,7339.0,2938.0,3520.0,-59.0,-75.0,-44.0,-61.0,419.0,1038.0,658.0,2163.0
604887270,7-11,444.0,7397.0,2938.0,-3671.0,-58.0,-75.0,-43.0,-59.0,395.0,895.0,512.0,4099.0
604887285,7-11,600.0,7134.0,3072.0,2799.0,-58.0,-75.0,-44.0,-60.0,347.0,1083.0,779.0,3069.0
604887300,7-11,522.0,7339.0,3328.0,-4608.0,-58.0,-77.0,-42.0,-57.0,436.0,885.0,355.0,5228.0
604887314,7-11,561.0,7456.0,3408.0,5019.0,-58.0,-73.0,-50.0,-65.0,329.0,945.0,576.0,346.0
604887329,7-11,522.0,7427.0,3447.0,4881.0,-58.0,-75.0,-50.0,-71.0,381.0,856.0,516.0,189.0
604887343,7-11,483.0,7368.0,3291.0,5028.0,-58.0,-76.0,-49.0,-71.0,370.0,867.0,647.0,153.0
