timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
493486436,5,2442.0,10009.0,8963.0,1705.0,-56.0,-69.0,-58.0,-52.0,292.0,190.0,102.0,75.0
493486446,5,2534.0,10092.0,9003.0,1735.0,-56.0,-70.0,-56.0,-53.0,131.0,172.0,365.0,58.0
493486459,5,2514.0,12397.0,8882.0,1604.0,-56.0,-73.0,-56.0,-51.0,249.0,900.0,71.0,104.0
493486475,5,2553.0,11538.0,9782.0,1766.0,-57.0,-71.0,-56.0,-55.0,285.0,1363.0,694.0,484.0
493486505,5,2202.0,8540.0,8760.0,1531.0,-58.0,-69.0,-56.0,-56.0,476.0,130.0,501.0,292.0
493486536,5,1299.0,10678.0,9033.0,1492.0,-53.0,-70.0,-58.0,-50.0,990.0,2002.0,468.0,2114.0
493486563,5,991.0,9936.0,8994.0,1610.0,-58.0,-70.0,-58.0,-54.0,988.0,1343.0,376.0,1456.0
493486590,5,1069.0,7749.0,8955.0,1357.0,-58.0,-69.0,-58.0,-47.0,896.0,1173.0,459.0,654.0
493486606,5,1342.0,10288.0,8838.0,1492.0,-58.0,-70.0,-58.0,-57.0,902.0,724.0,463.0,508.0
493486624,5,1186.0,10093.0,9280.0,,-58.0,-69.0,-55.0,,978.0,962.0,497.0,
493486642,5,1225.0,8657.0,8838.0,1492.0,-59.0,-71.0,-58.0,-56.0,1027.0,1539.0,502.0,759.0
493486660,5,1421.0,9975.0,8799.0,1649.0,-59.0,-70.0,-58.0,-55.0,902.0,963.0,532.0,606.0
493486678,5,1382.0,9770.0,8857.0,1703.0,-58.0,-69.0,-58.0,-47.0,900.0,1541.0,463.0,755.0
493486695,5,1069.0,8511.0,8877.0,1571.0,-58.0,-71.0,-54.0,-58.0,1068.0,1639.0,479.0,264.0
493486712,5,1030.0,9829.0,8955.0,1649.0,-59.0,-70.0,-58.0,-57.0,1088.0,1622.0,395.0,330.0
493486730,5,1572.0,9800.0,8955.0,1414.0,-50.0,-71.0,-58.0,-58.0,2079.0,1527.0,428.0,415.0
493486748,5,1147.0,10093.0,8799.0,1531.0,-59.0,-70.0,-54.0,-57.0,1021.0,888.0,455.0,440.0
493486765,5,,,,1649.0,,,,-56.0,,,,1917.0
493486766,5,1108.0,10327.0,8838.0,,-59.0,-71.0,-59.0,,1040.0,843.0,568.0,
493486784,5,1303.0,10210.0,8916.0,1336.0,-59.0,-71.0,-58.0,-56.0,860.0,760.0,454.0,857.0
493486804,5,1030.0,10053.0,8760.0,1512.0,-59.0,-71.0,-58.0,-59.0,1019.0,966.0,509.0,367.0
493486820,5,1460.0,10288.0,8877.0,1983.0,-59.0,-71.0,-58.0,-51.0,825.0,735.0,476.0,933.0
493486837,5,1733.0,10014.0,8760.0,1571.0,-59.0,-70.0,-58.0,-56.0,772.0,961.0,545.0,549.0
493486853,5,1225.0,10327.0,8916.0,1414.0,-59.0,-71.0,-59.0,-58.0,1015.0,714.0,460.0,353.0
493486871,5,1577.0,10053.0,8838.0,1532.0,-58.0,-69.0,-58.0,-56.0,719.0,941.0,434.0,334.0
493486890,5,1108.0,10366.0,8916.0,1610.0,-58.0,-69.0,-59.0,-57.0,977.0,839.0,442.0,280.0
493486908,5,1108.0,10171.0,8838.0,1649.0,-59.0,-71.0,-57.0,-56.0,977.0,845.0,486.0,478.0
493486928,5,1538.0,10210.0,8838.0,1492.0,-58.0,-69.0,-58.0,-55.0,734.0,822.0,423.0,419.0
493486946,5,1494.0,10249.0,8799.0,2039.0,-52.0,-70.0,-58.0,-50.0,1086.0,780.0,527.0,651.0
493486963,5,1147.0,10053.0,8682.0,1608.0,-59.0,-70.0,-58.0,-54.0,918.0,867.0,556.0,883.0
493486982,5,1108.0,10171.0,8760.0,1492.0,-59.0,-70.0,-54.0,-55.0,1031.0,877.0,394.0,348.0
493487000,5,1030.0,10093.0,9352.0,1805.0,-58.0,-70.0,-55.0,-55.0,1007.0,849.0,525.0,390.0
493487018,5,1186.0,10053.0,8877.0,1649.0,-57.0,-69.0,-58.0,-58.0,1005.0,893.0,480.0,306.0
