timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
493949903,48,5405.0,2046.0,7666.0,1922.0,-66.0,-63.0,-61.0,-58.0,2419.0,1822.0,338.0,795.0
493949915,48,5366.0,2007.0,7666.0,2127.0,-66.0,-64.0,-63.0,-58.0,2275.0,1871.0,163.0,777.0
493949926,48,5366.0,2163.0,7705.0,2157.0,-66.0,-63.0,-62.0,-59.0,243.0,1551.0,141.0,1031.0
493949938,48,5444.0,2085.0,7978.0,1022.0,-66.0,-63.0,-63.0,-52.0,876.0,1762.0,501.0,1462.0
493949951,48,5288.0,2007.0,7432.0,2010.0,-67.0,-63.0,-64.0,-58.0,2322.0,1728.0,452.0,558.0
493949963,48,5171.0,1968.0,7549.0,1893.0,-69.0,-64.0,-60.0,-56.0,2408.0,546.0,865.0,1088.0
493949975,48,5210.0,1928.0,8174.0,2039.0,-68.0,-63.0,-62.0,-58.0,496.0,605.0,663.0,924.0
493949987,48,5366.0,2046.0,7588.0,2274.0,-67.0,-63.0,-63.0,-58.0,2226.0,545.0,752.0,831.0
493950003,48,5288.0,1850.0,8174.0,1725.0,-67.0,-64.0,-61.0,-53.0,1616.0,1832.0,166.0,1012.0
493950016,48,5327.0,1850.0,8271.0,1805.0,-66.0,-63.0,-61.0,-57.0,406.0,1891.0,249.0,1139.0
493950030,48,5405.0,1850.0,8096.0,2127.0,-68.0,-64.0,-62.0,-58.0,774.0,737.0,506.0,816.0
493950045,48,5288.0,2007.0,8213.0,2039.0,-66.0,-61.0,-61.0,-59.0,847.0,808.0,477.0,872.0
493950060,48,5522.0,1968.0,8975.0,2010.0,-68.0,-63.0,-61.0,-58.0,1507.0,820.0,757.0,742.0
493950073,48,5522.0,1733.0,7939.0,2157.0,-66.0,-62.0,-61.0,-59.0,408.0,1818.0,577.0,712.0
493950087,48,5405.0,1733.0,8974.0,1834.0,-67.0,-62.0,-61.0,-57.0,2133.0,1037.0,888.0,1013.0
493950102,48,5288.0,2085.0,7939.0,1776.0,-68.0,-61.0,-62.0,-59.0,775.0,576.0,459.0,1024.0
493950116,48,5092.0,1655.0,7744.0,2010.0,-69.0,-63.0,-62.0,-58.0,2086.0,1846.0,359.0,834.0
493950130,48,3486.0,1655.0,8242.0,1720.0,-63.0,-62.0,-60.0,-57.0,2645.0,1945.0,1189.0,1092.0
493950143,48,5444.0,1811.0,8037.0,1834.0,-69.0,-63.0,-61.0,-59.0,2189.0,1797.0,867.0,1011.0
493950158,48,5522.0,1968.0,8271.0,1717.0,-65.0,-62.0,-62.0,-58.0,541.0,727.0,871.0,1132.0
493950172,48,5405.0,1811.0,7900.0,2098.0,-68.0,-63.0,-60.0,-58.0,2074.0,1811.0,337.0,894.0
493950186,48,5483.0,2007.0,7978.0,2010.0,-68.0,-63.0,-61.0,-59.0,2036.0,1724.0,297.0,898.0
493950200,48,5288.0,1850.0,8691.0,1717.0,-67.0,-63.0,-61.0,-57.0,672.0,1330.0,972.0,1107.0
493950214,48,5366.0,1889.0,7744.0,2010.0,-66.0,-62.0,-63.0,-58.0,401.0,1506.0,343.0,988.0
493950228,48,5366.0,2007.0,8242.0,2010.0,-66.0,-62.0,-62.0,-59.0,617.0,774.0,1116.0,777.0
493950243,48,4658.0,1850.0,8301.0,1983.0,-58.0,-61.0,-57.0,-51.0,1434.0,1934.0,1163.0,648.0
493950256,48,5522.0,1968.0,8506.0,2069.0,-67.0,-62.0,-62.0,-57.0,702.0,1718.0,1103.0,753.0
493950270,48,5561.0,1929.0,8799.0,1981.0,-67.0,-62.0,-61.0,-57.0,705.0,1451.0,1027.0,837.0
493950284,48,5366.0,1694.0,8476.0,1893.0,-66.0,-62.0,-62.0,-58.0,1020.0,1695.0,1094.0,924.0
493950298,48,5483.0,1733.0,8418.0,1951.0,-66.0,-62.0,-62.0,-59.0,2166.0,969.0,871.0,938.0
493950310,48,5249.0,2007.0,8389.0,1864.0,-66.0,-62.0,-61.0,-58.0,2325.0,847.0,104.0,1001.0
493950323,48,5483.0,1733.0,8339.0,1690.0,-67.0,-62.0,-56.0,-59.0,1933.0,1093.0,1103.0,1057.0
493950335,48,5405.0,1850.0,8301.0,1834.0,-67.0,-62.0,-61.0,-60.0,1183.0,1750.0,1186.0,996.0
493950348,48,5444.0,1811.0,8184.0,1717.0,-67.0,-62.0,-61.0,-58.0,2088.0,1793.0,1314.0,1053.0
493950361,48,5405.0,1967.0,8213.0,1717.0,-67.0,-62.0,-61.0,-58.0,2281.0,1723.0,845.0,1035.0
493950376,48,4502.0,2046.0,8154.0,1544.0,-61.0,-62.0,-61.0,-58.0,2666.0,1001.0,1126.0,1169.0
493950391,48,5288.0,2046.0,8213.0,1893.0,-66.0,-62.0,-61.0,-60.0,2014.0,1034.0,879.0,1026.0
493950406,48,5288.0,1889.0,8125.0,1571.0,-66.0,-63.0,-61.0,-54.0,1393.0,1027.0,1190.0,1243.0
493950421,48,,,8301.0,1549.0,,,-61.0,-55.0,,,1143.0,1234.0
493950422,48,5327.0,2046.0,,,-67.0,-63.0,,,1297.0,766.0,,
493950434,48,5366.0,1850.0,8271.0,1629.0,-67.0,-63.0,-59.0,-58.0,1198.0,889.0,1157.0,1176.0
493950448,48,5010.0,1655.0,8359.0,1746.0,-60.0,-63.0,-61.0,-57.0,1446.0,1001.0,1164.0,958.0
493950462,48,5366.0,1889.0,8301.0,1746.0,-66.0,-62.0,-61.0,-59.0,1356.0,858.0,1213.0,1043.0
493950477,48,3677.0,1772.0,8301.0,1776.0,-55.0,-62.0,-61.0,-59.0,2025.0,2029.0,1350.0,1006.0
493950496,48,5366.0,1733.0,8418.0,1688.0,-67.0,-62.0,-60.0,-59.0,1153.0,1670.0,1138.0,994.0
493950511,48,5205.0,1772.0,8330.0,1659.0,-56.0,-62.0,-60.0,-59.0,1214.0,1935.0,929.0,984.0
493950526,48,5405.0,2124.0,8389.0,1688.0,-66.0,-62.0,-60.0,-59.0,1279.0,1230.0,941.0,1051.0
493950540,48,,,8359.0,1805.0,,,-61.0,-59.0,,,1192.0,1009.0
493950541,48,5288.0,2124.0,,,-65.0,-62.0,,,1257.0,900.0,,
493950555,48,5249.0,2007.0,8389.0,1571.0,-66.0,-62.0,-61.0,-59.0,1149.0,1341.0,1153.0,1083.0
493950569,48,5366.0,1733.0,8271.0,1571.0,-65.0,-62.0,-61.0,-57.0,1162.0,1899.0,1158.0,1092.0
493950584,48,5327.0,1772.0,8359.0,1776.0,-65.0,-62.0,-61.0,-59.0,1059.0,1901.0,1199.0,1005.0
493950599,48,5327.0,1850.0,8389.0,1717.0,-65.0,-62.0,-61.0,-58.0,1158.0,1669.0,1187.0,1053.0
493950613,48,5249.0,1928.0,8389.0,1776.0,-65.0,-62.0,-61.0,-58.0,1152.0,1394.0,917.0,1042.0
493950627,48,5444.0,1919.0,8359.0,1776.0,-66.0,-62.0,-61.0,-59.0,1142.0,1807.0,924.0,945.0
493950641,48,5327.0,1772.0,8310.0,1746.0,-66.0,-62.0,-57.0,-58.0,1274.0,2015.0,1141.0,960.0
