Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,1186,850,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,1186,850,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2744,1319,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,1186,850,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2744,1319,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3921,1418,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,1186,850,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2744,1319,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3921,1418,6054165287,true
11-6,2024-12-27 15:49:44.648,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3879,409,6054165287,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2436,804,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2436,804,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,3232,1025,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2436,804,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,3232,1025,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,4038,928,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2436,804,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,3232,1025,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,4038,928,6054165411,true
11-6,2024-12-27 15:49:44.773,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3836,373,6054165411,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,2358,685,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,2358,685,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3018,1144,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,2358,685,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3018,1144,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3921,1550,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,2358,685,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3018,1144,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3921,1550,6054165540,true
11-6,2024-12-27 15:49:44.903,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3993,133,6054165540,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2358,287,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2358,287,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,3135,1037,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2358,287,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,3135,1037,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3921,1048,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2358,287,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,3135,1037,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3921,1048,6054165669,true
11-6,2024-12-27 15:49:45.031,MCSLab RTT AP3,b0:e4:d5:88:16:86,-69,3680,334,6054165669,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,2046,1038,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,2046,1038,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-48,2790,1230,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,2046,1038,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-48,2790,1230,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3882,1437,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,2046,1038,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-48,2790,1230,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3882,1437,6054165794,true
11-6,2024-12-27 15:49:45.155,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3758,247,6054165794,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2632,689,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2632,689,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,2783,1372,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2632,689,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,2783,1372,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3921,1752,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2632,689,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,2783,1372,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3921,1752,6054165921,true
11-6,2024-12-27 15:49:45.282,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3954,273,6054165921,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,1479,503,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,1479,503,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3135,979,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,1479,503,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3135,979,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3843,1503,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,1479,503,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3135,979,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3843,1503,6054166047,true
11-6,2024-12-27 15:49:45.409,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3797,313,6054166047,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2983,250,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2983,250,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,2561,1351,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2983,250,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,2561,1351,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3764,1307,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2983,250,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,2561,1351,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3764,1307,6054166174,true
11-6,2024-12-27 15:49:45.536,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3219,1607,6054166174,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,2944,395,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,2944,395,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,2634,1302,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,2944,395,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,2634,1302,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3804,1347,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,2944,395,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,2634,1302,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3804,1347,6054166312,true
11-6,2024-12-27 15:49:45.677,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3840,329,6054166311,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3257,276,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3257,276,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,3018,1113,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3257,276,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,3018,1113,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,5478,1664,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3257,276,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,3018,1113,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,5478,1664,6054166457,true
11-6,2024-12-27 15:49:45.823,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3758,262,6054166456,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3061,140,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3061,140,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3057,1216,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3061,140,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3057,1216,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3764,1379,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3061,140,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3057,1216,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3764,1379,6054166602,true
11-6,2024-12-27 15:49:45.968,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3641,368,6054166601,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3139,331,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3139,331,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3213,1088,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3139,331,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3213,1088,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3843,1455,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3139,331,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3213,1088,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3843,1455,6054166748,true
11-6,2024-12-27 15:49:46.114,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3758,300,6054166748,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2905,444,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2905,444,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2600,1464,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2905,444,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2600,1464,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3882,1292,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,2905,444,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2600,1464,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3882,1292,6054166897,true
11-6,2024-12-27 15:49:46.261,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3836,225,6054166896,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2788,373,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2788,373,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3096,1088,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2788,373,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3096,1088,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3804,1179,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2788,373,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,3096,1088,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3804,1179,6054167043,true
11-6,2024-12-27 15:49:46.409,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3605,375,6054167043,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3091,259,6054167193,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3091,259,6054167193,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,2939,1133,6054167192,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3091,259,6054167193,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,2939,1133,6054167192,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3804,1332,6054167193,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3091,259,6054167193,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,2939,1133,6054167192,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3804,1332,6054167193,true
11-6,2024-12-27 15:49:46.559,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3797,313,6054167192,true
11-6,2024-12-27 15:49:46.709,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2827,242,6054167342,true
11-6,2024-12-27 15:49:46.709,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2827,242,6054167342,true
11-6,2024-12-27 15:49:46.709,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3213,1042,6054167341,true
11-6,2024-12-27 15:49:46.709,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,2827,242,6054167342,true
11-6,2024-12-27 15:49:46.709,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3213,1042,6054167341,true
11-6,2024-12-27 15:49:46.709,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3921,1331,6054167342,true
