Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
41,2024-12-14 18:02:03.649,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1069,103,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1069,103,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5322,1057,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1069,103,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5322,1057,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,4389,281,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1069,103,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5322,1057,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,4389,281,4938904289,true
41,2024-12-14 18:02:03.649,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4230,1633,4938904289,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,1010,123,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,1010,123,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5517,863,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,1010,123,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5517,863,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,4171,682,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,1010,123,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5517,863,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,4171,682,4938904411,true
41,2024-12-14 18:02:03.772,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,4120,352,4938904411,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,981,170,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,981,170,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5518,930,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,981,170,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5518,930,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4702,175,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,981,170,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5518,930,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4702,175,4938904534,true
41,2024-12-14 18:02:03.894,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3719,296,4938904534,true
41,2024-12-14 18:02:04.019,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,747,214,4938904658,true
