Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
16,2024-12-14 18:26:03.169,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3530,385,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3530,385,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7666,443,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3530,385,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7666,443,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4389,1044,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3530,385,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7666,443,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4389,1044,4940343809,true
16,2024-12-14 18:26:03.169,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,946,1179,4940343809,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,3266,405,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,3266,405,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8096,264,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,3266,405,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8096,264,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4507,858,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,3266,405,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8096,264,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4507,858,4940343931,true
16,2024-12-14 18:26:03.292,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,828,1241,4940343931,true
