timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
553937313,35,2695.004975124378,4380.194206159471,1851.0896021397527,4060.8992936062314,-60.0,-71.0,-55.0,-62.0
553937323,35,1494.5327342747114,4438.442105263158,1884.1038487060384,4103.542671948146,-55.0,-72.0,-55.0,-62.0
553937336,35,2766.8809079601992,5225.379441457978,2079.6435414601915,3943.925986543008,-60.0,-72.0,-56.0,-63.0
553937348,35,2830.7314199395773,5768.086906584992,2413.2096546863986,4123.588927085218,-59.0,-67.0,-54.0,-61.0
553937361,35,2313.221505376344,5523.661491117638,1632.915900735294,3474.5078740157483,-55.0,-70.0,-52.0,-61.0
553937376,35,2556.47556800498,6461.656435110393,648.6514103246408,4875.834323663055,-60.0,-68.0,-51.0,-62.0
553937388,35,2816.26720769462,3760.469045440683,629.6418242491658,5943.0768884892095,-59.0,-70.0,-50.0,-61.0
553937401,35,2842.354333037563,4816.5733103533175,879.2946954813359,5396.639294790343,-60.0,-72.0,-52.0,-57.0
553937413,35,2641.225586227368,5107.145935878675,1428.7193405709688,5377.17149635655,-59.0,-69.0,-52.0,-62.0
553937428,35,2684.154846701765,4272.617431441759,1440.6523522975929,3995.51381724392,-60.0,-71.0,-54.0,-62.0
553937442,35,2649.088716880024,4266.789178082192,911.529531568228,3953.391876854599,-60.0,-70.0,-52.0,-61.0
553937456,35,1680.6641556811048,6340.021948051948,631.0060060060059,5840.57993249463,-52.0,-68.0,-50.0,-62.0
553937469,35,2468.1358173076924,7700.177818220748,849.4820512820512,5823.604099739941,-59.0,-70.0,-51.0,-63.0
553937482,35,2981.337670196672,4809.608493696085,533.8148809523809,4257.895460300235,-58.0,-70.0,-51.0,-62.0
553937496,35,2438.05033557047,5641.144111825829,236.81066666666666,4245.542799780982,-59.0,-69.0,-51.0,-62.0
553937511,35,2428.4196292920087,5095.621980355721,546.501523461304,5907.394465795542,-59.0,-69.0,-51.0,-62.0
553937525,35,2449.2580447441005,6768.645023642026,414.5006016847172,5734.545510549823,-60.0,-67.0,-49.0,-61.0
553937539,35,2041.324026639344,5953.508310592905,360.6530612244899,5729.54740200547,-59.0,-67.0,-51.0,-62.0
553937553,35,2725.301104148016,2978.7226988512434,437.9529561347743,4323.491957346828,-58.0,-70.0,-51.0,-62.0
553937567,35,2681.015064778548,2899.0055931704446,745.2646891043927,5277.808958214082,-59.0,-70.0,-51.0,-56.0
553937580,35,2489.8320703243403,5455.000508905852,524.4681933842239,5702.052679938744,-59.0,-69.0,-52.0,-61.0
553937594,35,2507.665202384688,3932.350442975672,589.9247572815534,4541.310215724729,-59.0,-69.0,-49.0,-61.0
553937608,35,2830.7314199395773,2341.140904147895,426.299504950495,6050.851275003817,-59.0,-69.0,-52.0,-57.0
553937622,35,2866.234628326705,5333.876208411802,491.9236276849642,4644.991464901585,-59.0,-69.0,-51.0,-61.0
553937636,35,2538.0526315789475,5069.417189952904,505.1862745098039,5508.498545398867,-59.0,-69.0,-51.0,-55.0
553937654,35,2434.3701847792045,4300.861571069016,593.221570926143,6040.176202452059,-59.0,-69.0,-51.0,-62.0
553937668,35,2685.060048280024,3204.244900953778,492.80573819485954,5338.043310727497,-59.0,-69.0,-51.0,-61.0
553937682,35,1353.2686893963091,4306.964783963159,579.0327575938059,6146.117693648027,-54.0,-69.0,-51.0,-61.0
553937696,35,2499.6822884966527,4080.1928976095055,706.1506373117032,5390.329367564183,-59.0,-69.0,-51.0,-62.0
553937707,35,2659.381052002391,3841.62100828917,574.2445363260484,5405.2901889294,-59.0,-69.0,-50.0,-61.0
553937719,35,2546.4770669885334,4529.487533156499,388.38050900062063,5686.020091194072,-58.0,-69.0,-51.0,-56.0
553937732,35,2410.52663476874,4698.080640854472,445.0258397932817,5432.5501150180735,-59.0,-69.0,-51.0,-62.0
553937745,35,2742.1537750385205,4421.316030334728,557.3704164077067,5312.729742033383,-59.0,-68.0,-51.0,-54.0
553937759,35,2847.939513677812,5073.265689834026,541.5513285024155,4878.045007259236,-60.0,-69.0,-51.0,-58.0
553937773,35,2918.311569996963,4166.89779264214,430.83176985616007,4850.832976117576,-59.0,-69.0,-51.0,-53.0
553937787,35,2800.2752540346683,3879.517604152055,433.5431088735054,6017.532874139011,-59.0,-69.0,-51.0,-62.0
553937801,35,2456.0322679778733,3641.3019110096975,535.0889021479713,5433.750359827283,-59.0,-69.0,-51.0,-62.0
553937815,35,1325.0842266462482,4176.395950657013,589.209696969697,5901.702816901409,-52.0,-69.0,-52.0,-62.0
553937829,35,2396.098643649815,4958.889927583937,395.25015792798484,5617.977572145546,-59.0,-69.0,-52.0,-62.0
553937843,35,3012.133611691023,5159.179579271421,368.4065146579804,5981.261137659935,-59.0,-69.0,-50.0,-61.0
553937856,35,2378.2421137772985,3637.461495142897,532.5469121140143,4309.472347324806,-54.0,-69.0,-52.0,-62.0
553937870,35,2665.990772070132,3556.1609179019383,568.5356725146199,4937.205705447671,-58.0,-69.0,-52.0,-61.0
553937884,35,2560.383798543689,3294.639680232558,615.480374926772,4255.13758265981,-59.0,-70.0,-52.0,-62.0
553937898,35,,,,4949.955887070902,,,,-62.0
553937899,35,2781.983669833729,3642.589736359792,359.0501587301587,,-59.0,-70.0,-51.0,
553937913,35,2438.05033557047,5192.345837029528,627.2388059701492,5070.331737673528,-59.0,-70.0,-52.0,-59.0
553937927,35,2637.594643944005,3919.380146956883,506.1166359729896,5662.486984976945,-59.0,-69.0,-49.0,-62.0
553937941,35,2480.4248913718184,5378.476607810285,532.5469121140143,5730.620980886057,-59.0,-69.0,-51.0,-63.0
553937955,35,2653.7464788732395,5984.819051121735,387.65861214374235,5938.05958508813,-59.0,-70.0,-51.0,-62.0
553937969,35,1250.5472698907956,5828.586631486368,329.68158236057064,5962.877055478715,-52.0,-70.0,-51.0,-62.0
553937983,35,2775.8310030395137,6087.270460902347,344.42344173441734,5971.655167055167,-59.0,-69.0,-51.0,-57.0
553937997,35,2817.961203007518,5570.009612952189,674.2680166765932,5848.759571209801,-59.0,-69.0,-51.0,-62.0
553938012,35,2449.714465805232,5738.792407313356,581.4569377990431,5973.7232489517,-59.0,-70.0,-51.0,-60.0
553938026,35,2529.683752997602,5916.301619691366,385.0344615384616,5757.790382244143,-59.0,-70.0,-51.0,-62.0
553938041,35,2627.3427770859275,5337.580686806094,566.5249526216045,5818.2637933669575,-59.0,-69.0,-51.0,-62.0
553938055,35,2593.3979652902453,5569.781238034461,120.11901408450704,5904.901504575772,-59.0,-70.0,-49.0,-62.0
553938069,35,2766.020826857321,5854.300850637979,469.91972619788413,6080.620749098887,-59.0,-70.0,-51.0,-62.0
553938082,35,2776.21362962963,5568.60091047041,359.0501587301587,5790.777727546715,-59.0,-70.0,-51.0,-62.0
553938097,35,2549.5543806646524,5369.480185280494,426.299504950495,5702.015147143681,-59.0,-70.0,-51.0,-57.0
553938111,35,2690.743574236468,5431.074551786405,418.52976913730254,5906.486474023978,-59.0,-70.0,-51.0,-62.0
553938125,35,3046.230341340076,5324.600519818064,351.24472049689444,5645.391412570007,-59.0,-70.0,-51.0,-62.0
553938140,35,2788.5447328244272,5544.338502947962,366.0220064724919,5817.849053700569,-59.0,-70.0,-51.0,-57.0
553938153,35,2515.759877488515,5123.759167103195,497.8647342995169,5796.387919259372,-54.0,-70.0,-51.0,-62.0
553938166,35,2499.6822884966527,5197.178446827756,468.462158808933,5769.562586818953,-59.0,-69.0,-51.0,-60.0
553938179,35,2680.207530120482,5036.002251059323,543.191399152029,5964.313421256788,-59.0,-70.0,-52.0,-62.0
553938193,35,2563.482993197279,5462.816510222451,557.3704164077067,5898.497056089247,-59.0,-70.0,-49.0,-62.0
553938207,35,3047.581170790585,5286.130950845052,294.6750156543519,5804.773564954683,-59.0,-70.0,-49.0,-62.0
553938220,35,2791.0994935954723,5472.097280202403,542.2061668681984,6090.164966253336,-59.0,-70.0,-51.0,-62.0
553938233,35,2680.004947433519,5160.566649242028,408.1431297709924,6043.682398753894,-59.0,-70.0,-51.0,-62.0
553938247,35,2891.095066185319,5084.473684210527,599.7507711289328,5742.781716699352,-59.0,-70.0,-52.0,-62.0
