timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
553577071,16,3844.0607613469983,3404.7225000000003,7524.934459545282,249.24023154848044,-63.0,-71.0,-63.0,-55.0
553577079,16,3907.1588077204983,3233.1976450798998,7681.96359007002,333.06134969325154,-63.0,-71.0,-62.0,-55.0
553577092,16,3450.469670710572,3861.799825327511,7391.449301840011,475.5087719298246,-63.0,-73.0,-61.0,-54.0
553577111,16,3726.421033278176,3700.935140018067,7123.57690423708,46.864864864864856,-57.0,-72.0,-64.0,-59.0
553577139,16,2933.455638236978,3534.029880478088,7447.781420765027,240.59024807527803,-61.0,-74.0,-62.0,-56.0
553577167,16,3133.229036050157,2694.611732391603,8280.936509813195,464.86956521739137,-61.0,-77.0,-61.0,-57.0
553577195,16,3047.5073811931243,3223.959289415248,7007.964711729623,2.7440993788819874,-61.0,-74.0,-61.0,-59.0
553577214,16,3469.3003163305657,4095.823529411765,7527.66111594383,138.54355400696863,-53.0,-75.0,-62.0,-58.0
553577229,16,3350.9365295031057,3101.7526881720432,7970.921605129796,121.65407319952774,-60.0,-74.0,-62.0,-60.0
553577244,16,3244.218861918026,2710.677300613497,7765.798438262568,273.80144404332134,-62.0,-74.0,-61.0,-58.0
553577257,16,3266.246610336019,3507.5445675105484,7428.524567901234,170.7509881422925,-62.0,-79.0,-61.0,-58.0
553577272,16,3323.721055788842,3837.725587144623,7755.389789204338,370.6678700361011,-62.0,-79.0,-62.0,-57.0
553577286,16,3053.266280752533,2658.5768050395736,7357.9010892700635,262.08196721311475,-62.0,-75.0,-62.0,-58.0
553577301,16,3192.2275782600345,3920.621890547264,7775.212480536592,135.04718217562254,-61.0,-75.0,-61.0,-58.0
553577315,16,3317.950646298472,2655.4882693479585,7467.757065544197,134.51827676240208,-62.0,-75.0,-61.0,-57.0
553577329,16,3082.6813446038923,2416.799020382367,7655.789990186456,126.42925278219394,-61.0,-76.0,-62.0,-58.0
553577340,16,3005.289382905328,3695.6189987163034,7455.395569230769,154.71621621621622,-62.0,-76.0,-63.0,-58.0
553577354,16,3017.5154072620217,3913.7791304347834,7595.496584532814,3.1156558533145278,-62.0,-78.0,-63.0,-61.0
553577369,16,3459.9223300970875,2531.023988928187,7819.013260340634,288.37642585551333,-53.0,-77.0,-63.0,-58.0
553577383,16,3057.399878271455,2758.35729679803,6544.542040918163,52.629629629629626,-61.0,-76.0,-59.0,-59.0
553577394,16,3106.4493006993007,2752.730553724456,7448.706496087442,174.1935483870968,-61.0,-74.0,-63.0,-59.0
553577410,16,3491.482966309053,3768.423105776444,7442.235790518739,496.24615384615385,-54.0,-77.0,-63.0,-57.0
553577424,16,3256.009598432909,3815.395609877775,7222.496738585047,177.53424657534248,-62.0,-76.0,-63.0,-52.0
553577439,16,3115.7560103318106,3823.6050460941287,7177.993719635028,271.41284403669727,-62.0,-76.0,-61.0,-54.0
553577453,16,3244.8680329438807,3876.05493133583,7615.336186577348,158.8235294117647,-62.0,-77.0,-61.0,-58.0
553577467,16,3052.867553613979,3801.696266397578,7294.880337636544,322.5392670157068,-56.0,-77.0,-63.0,-58.0
553577480,16,3323.523736009263,4117.794708244744,7310.686062586402,227.5729537366548,-56.0,-76.0,-62.0,-52.0
553577494,16,2941.6209252391177,3902.0644540644544,7177.993719635028,212.29602888086643,-60.0,-75.0,-60.0,-56.0
553577511,16,3014.557058823529,3916.728141072741,7177.7324386410355,600.3095467695275,-60.0,-75.0,-61.0,-58.0
553577525,16,3088.437324226597,3930.4224806201546,7743.308990062399,355.8934337997848,-61.0,-74.0,-58.0,-58.0
553577539,16,3169.243162901308,3931.03630284213,7116.604966968436,120.2345390898483,-62.0,-75.0,-60.0,-58.0
553577554,16,2981.4106241163404,3842.185609756097,7597.078514911746,127.05425400739828,-62.0,-75.0,-60.0,-58.0
553577569,16,3279.414634146341,2373.276257452989,7372.953924490811,343.39464882943145,-62.0,-75.0,-61.0,-58.0
553577586,16,3182.7921139957057,2395.8876045627376,7329.2623456790125,413.0814432989691,-61.0,-73.0,-62.0,-58.0
553577601,16,3140.6129222309505,2493.825606060606,7318.420241617357,251.41325966850823,-62.0,-75.0,-61.0,-58.0
553577614,16,3089.67865755627,2477.444495342801,7304.1362904225,578.6185101580136,-56.0,-73.0,-60.0,-52.0
553577628,16,3232.580513418903,2054.206936416185,7247.8356591079,127.8424317617866,-62.0,-68.0,-61.0,-58.0
553577644,16,2973.9526782118405,2538.440623072178,7201.179623669225,357.7526132404181,-56.0,-73.0,-62.0,-58.0
553577658,16,3133.229036050157,2547.440750343145,7322.933884297522,463.1630769230769,-62.0,-74.0,-62.0,-58.0
553577673,16,2981.758328285888,2455.0201105311635,7523.170318967616,367.9207507820646,-61.0,-73.0,-62.0,-58.0
553577687,16,3182.7921139957057,2455.3970520497464,7661.049672885873,384.53838771593087,-62.0,-74.0,-60.0,-58.0
553577702,16,3290.241988735677,2477.2701682654506,7438.543289506325,280.55363748458694,-61.0,-73.0,-62.0,-58.0
553577717,16,3610.727585547696,2466.796273097401,7164.975609756097,421.3343848580441,-53.0,-74.0,-62.0,-58.0
553577731,16,3049.839515969053,2563.0039334341905,7495.989234005693,377.7687366167024,-61.0,-73.0,-62.0,-58.0
553577745,16,3061.987851025692,2608.719252960826,7092.567907444668,310.3709508881923,-61.0,-73.0,-62.0,-58.0
553577760,16,3158.6018171044834,2499.9219946850085,7416.147037218413,707.8125426039536,-62.0,-73.0,-62.0,-53.0
553577773,16,3191.5137991779216,2438.51712221175,7370.207945375543,138.6768292682927,-61.0,-73.0,-62.0,-56.0
553577788,16,3133.229036050157,2516.319981654181,7305.762804574839,287.53347732181425,-60.0,-73.0,-62.0,-58.0
553577803,16,3011.575539568345,2577.8234936092517,7208.743358576753,134.34289439374186,-62.0,-74.0,-60.0,-58.0
553577818,16,2987.10089197225,2471.03015534572,7436.6984126984125,133.64591439688715,-60.0,-73.0,-62.0,-58.0
553577833,16,3250.279429018381,2539.6942374942987,7269.917171717173,389.4437086092715,-60.0,-73.0,-62.0,-58.0
553577847,16,2946.070017953321,2585.29772623226,7354.904880478088,59.80986937590711,-61.0,-73.0,-62.0,-58.0
553577863,16,3263.620882296282,2592.9708723211597,7491.354068760821,159.40959409594095,-62.0,-74.0,-62.0,-58.0
553577877,16,3205.1540686463554,2569.2229299363057,7560.545307039441,318.2076446280992,-61.0,-72.0,-62.0,-58.0
553577891,16,3264.878782038929,2734.452151670177,7687.608225905463,219.0,-61.0,-72.0,-60.0,-58.0
553577905,16,3165.490972626674,2694.47954887218,7345.761564080424,289.0944625407166,-60.0,-72.0,-60.0,-58.0
553577919,16,3098.02421542038,2710.794898568019,7109.711878685764,187.71428571428572,-60.0,-73.0,-63.0,-56.0
553577934,16,3078.937427801309,2624.698840536064,7240.618496390341,459.0080168776372,-61.0,-73.0,-62.0,-53.0
553577949,16,3236.190257879656,2532.3785627653124,7399.60426274461,326.643690349947,-61.0,-73.0,-63.0,-59.0
553577963,16,3293.4042350248,2710.794898568019,7301.722396335584,269.5841232227488,-61.0,-73.0,-60.0,-58.0
553577978,16,3149.27156360772,2570.3923532089216,7372.038370793493,432.3424498108816,-61.0,-73.0,-62.0,-52.0
553577993,16,3164.854119850187,2517.4934438583277,7365.635856079404,324.3069427527405,-53.0,-73.0,-60.0,-58.0
553578007,16,3121.854106835152,2600.427576812472,7507.769029184037,392.04,-61.0,-73.0,-60.0,-58.0
553578022,16,2963.020841525757,2585.556809631302,7696.515257192677,311.04672897196264,-61.0,-73.0,-62.0,-58.0
553578034,16,3595.404824233358,2486.6670191871885,7555.406767102988,372.7452085682074,-56.0,-72.0,-62.0,-58.0
553578048,16,3162.421256788208,2524.723246674728,7521.118574621306,234.24175824175825,-61.0,-73.0,-62.0,-58.0
553578062,16,3201.333333333333,2501.405623100304,7839.996218589901,652.7482219061167,-61.0,-73.0,-62.0,-53.0
553578077,16,3212.58774642443,2563.0039334341905,7559.140597973807,470.8593903638151,-61.0,-72.0,-62.0,-58.0
553578092,16,3145.3402777777783,2456.8116293155667,7360.665831663327,188.04049586776856,-61.0,-72.0,-62.0,-57.0
553578106,16,3606.870193209529,2554.887045694465,7306.12579905922,298.82828282828285,-56.0,-72.0,-60.0,-58.0
553578121,16,2996.9280701754387,2577.4313099041533,7645.368620268619,672.2708333333334,-61.0,-72.0,-60.0,-51.0
553578136,16,3246.1115156160186,2540.7102579484103,7377.535106250776,286.29677419354834,-61.0,-72.0,-62.0,-58.0
553578152,16,3173.50019462826,2463.9003796507213,7426.44796097073,316.5945303210464,-61.0,-73.0,-62.0,-58.0
553578167,16,3061.987851025692,2479.1759301099564,7499.941970985493,372.1166774402069,-61.0,-73.0,-63.0,-53.0
553578182,16,3192.2275782600345,2445.3525302701028,7434.854450781056,229.13597246127367,-61.0,-73.0,-59.0,-53.0
553578196,16,3116.1342556508184,2539.308148373366,7482.162944479101,304.25018615040955,-61.0,-74.0,-62.0,-51.0
553578210,16,3085.107220145583,2426.3207252266334,7226.122489959839,495.3730620155039,-61.0,-73.0,-62.0,-56.0
553578225,16,2977.657379964434,2570.47052663076,7186.438342486271,180.8247011952191,-61.0,-74.0,-62.0,-58.0
553578239,16,3141.191386635767,2457.2653570314933,7638.482200247218,272.1638755980861,-55.0,-74.0,-62.0,-58.0
553578254,16,2987.10089197225,2501.405623100304,7532.34133300174,319.2517985611511,-61.0,-74.0,-62.0,-52.0
553578271,16,3130.244576694183,2585.94596628537,7735.742347525891,227.5692307692308,-61.0,-73.0,-58.0,-51.0
553578284,16,3117.349122807017,2577.8234936092517,7026.753983189061,465.5505154639175,-61.0,-73.0,-57.0,-53.0
553578299,16,3322.560623556582,2356.4821333333334,7577.865246470152,284.7657754010695,-61.0,-67.0,-62.0,-58.0
553578317,16,2956.686486486487,2541.0913454327283,7388.960376666259,435.0628853267571,-60.0,-73.0,-60.0,-53.0
553578333,16,3120.095503382412,2640.6119826684594,7485.823463548146,282.9500531349628,-61.0,-73.0,-61.0,-53.0
553578347,16,3254.217441413753,2596.1053188274404,7652.973635806255,363.6658795749705,-60.0,-74.0,-58.0,-58.0
553578362,16,3518.524818936584,3975.688311688312,7539.579051139864,207.29296875,-52.0,-74.0,-62.0,-58.0
553578377,16,3225.101085094232,2570.855154870567,7632.821269762845,412.08143875127246,-61.0,-74.0,-62.0,-52.0
553578391,16,3142.464334839851,2535.8386215272503,7259.445485939813,526.0364203954215,-60.0,-74.0,-59.0,-58.0
553578408,16,3267.2265329295988,2596.1053188274404,7390.392754886093,611.6644859813084,-61.0,-75.0,-60.0,-58.0
553578423,16,3227.558773099638,2526.362087490407,7630.517178139137,379.3935483870968,-61.0,-74.0,-62.0,-58.0
553578439,16,3032.018561484919,2721.0819145518794,7617.490537848605,512.1793313069909,-61.0,-74.0,-62.0,-58.0
553578454,16,3182.7921139957057,2495.304601135345,7555.406767102988,377.36470588235295,-61.0,-74.0,-62.0,-58.0
553578470,16,3067.605633802817,3877.9915063702224,7037.486852085967,428.6680576631259,-61.0,-74.0,-59.0,-52.0
553578485,16,3634.7388686131385,1974.2281105990785,7379.106955780241,637.1598513011153,-53.0,-74.0,-58.0,-58.0
553578499,16,2982.3939864209506,2557.1906001224743,7693.363844393592,281.94423791821566,-61.0,-74.0,-60.0,-51.0
553578514,16,3226.329461055037,2627.864465551033,7577.865246470152,401.8946840521565,-61.0,-74.0,-63.0,-58.0
553578529,16,3293.4042350248,2658.486161251504,7499.050207671634,244.38726114649683,-61.0,-74.0,-60.0,-58.0
553578540,16,3148.092613636364,2463.9003796507213,7503.695695695696,450.2123595505618,-61.0,-74.0,-62.0,-58.0
553578553,16,3227.558773099638,2638.6050560096883,7617.76639546351,268.629279811098,-60.0,-74.0,-62.0,-58.0
553578568,16,3294.6612595419847,2395.8876045627376,7821.961534185658,353.2396788990826,-61.0,-74.0,-58.0,-58.0
553578585,16,3024.044256490952,2625.314319667261,7314.813331690489,461.24763903462747,-61.0,-74.0,-62.0,-58.0
553578599,16,3032.6049120092825,2689.222422332283,7530.2995692307695,617.1419797687862,-60.0,-74.0,-63.0,-53.0
553578613,16,2956.3316643300623,2609.589648798521,7467.256381521604,469.7948150490041,-61.0,-74.0,-63.0,-53.0
553578629,16,3227.558773099638,2648.511916421809,7329.453230231978,399.4905284147557,-61.0,-74.0,-62.0,-59.0
553578645,16,3159.4618893746438,2546.275762195122,7552.6088137267,524.2153110047847,-61.0,-74.0,-62.0,-58.0
553578659,16,3129.643761996161,2587.297758646282,7505.262533959004,663.0406189555126,-61.0,-73.0,-61.0,-57.0
553578674,16,3026.4253937007875,2587.6818586698337,7555.406767102988,411.8078108941418,-61.0,-73.0,-62.0,-58.0
553578689,16,3168.4958063286317,2588.062328139322,7652.671331269349,317.72792362768496,-61.0,-73.0,-62.0,-58.0
553578703,16,2972.815165876777,2772.922046481601,7502.48810998266,353.2396788990826,-60.0,-74.0,-62.0,-58.0
553578718,16,3061.842044801838,2679.3503174344783,7380.286548980606,486.0968783638321,-61.0,-74.0,-62.0,-58.0
553578733,16,3227.558773099638,2434.094520547945,7526.725770377733,793.3611111111112,-61.0,-74.0,-62.0,-56.0
553578748,16,3169.704233409611,2547.587368421053,7435.749624248497,509.68848758465015,-61.0,-74.0,-62.0,-58.0
553578763,16,3168.4958063286317,2570.47052663076,7465.502711363076,424.00952380952384,-61.0,-74.0,-62.0,-58.0
553578781,16,3078.937427801309,2624.3036735922915,7488.575720113735,494.61560418648907,-61.0,-73.0,-58.0,-58.0
553578795,16,3124.0478609103343,2192.362213267204,7313.945986309894,546.5091891891892,-61.0,-67.0,-63.0,-57.0
553578811,16,3030.846540394279,2578.9052030260923,7427.487738419618,581.6959669079628,-61.0,-73.0,-63.0,-58.0
553578827,16,2956.0946757405923,2526.362087490407,7236.115064062695,479.3885350318471,-61.0,-75.0,-62.0,-57.0
553578843,16,3134.4572716581733,2449.393719806764,7338.605894105895,594.6088794926004,-61.0,-75.0,-62.0,-58.0
553578858,16,3237.4270972673417,2648.511916421809,7761.05584682015,416.0841121495327,-61.0,-75.0,-62.0,-52.0
553578873,16,3187.3305848513905,3816.3475548902193,7340.136622156281,326.02847843775425,-61.0,-74.0,-62.0,-57.0
553578888,16,2968.2733897971243,4031.7569394158822,7357.653007846556,377.4816176470588,-61.0,-74.0,-62.0,-57.0
553578903,16,3147.769111969112,3999.0,7584.1091065292085,427.1622276029056,-61.0,-74.0,-62.0,-57.0
