timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
553602939,19,3574.963583966466,3832.764441110277,6554.569610889185,211.4223107569721,-55.0,-71.0,-55.0,-54.0
553602948,19,3648.646922482616,3877.9915063702224,6694.366197183099,10.987676056338028,-59.0,-72.0,-56.0,-44.0
553602958,19,3615.64664691624,3629.820338983051,6432.412421083541,134.9121212121212,-60.0,-73.0,-55.0,-49.0
553602969,19,3353.310010764262,3156.521739130435,7194.051769488284,35.95898778359511,-59.0,-69.0,-53.0,-49.0
553602997,19,3347.6586606385986,3592.1123831775703,6159.515556167401,13.28656462585034,-60.0,-71.0,-54.0,-49.0
553603026,19,3502.003422854133,2961.7930069930067,6086.694475760993,67.07266721717588,-58.0,-70.0,-58.0,-42.0
553603053,19,3447.5476661951907,3414.308117378049,5960.711802120141,29.278202676864247,-59.0,-70.0,-56.0,-43.0
553603081,19,3438.792607223476,3325.072967863894,6156.550187943755,35.463855421686745,-59.0,-70.0,-58.0,-49.0
553603095,19,3400.9436736958933,3283.382464815519,6135.197003329634,81.26261829652996,-59.0,-70.0,-55.0,-49.0
553603109,19,3454.180801745296,3350.9365295031057,6184.204699378024,6.482033304119194,-59.0,-70.0,-58.0,-50.0
553603122,19,3045.0676023391816,3347.335886418831,6007.9543747391845,15.11111111111111,-54.0,-70.0,-58.0,-44.0
553603136,19,3400.900655021834,3244.7216380741565,6686.935028624684,128.07803700724054,-58.0,-70.0,-53.0,-48.0
553603151,19,3556.940528069726,3420.8264604811,6298.433857281959,102.28887134964484,-59.0,-70.0,-58.0,-49.0
553603166,19,3174.6393921683225,3293.803125,6147.991102460725,13.469827586206897,-59.0,-69.0,-59.0,-50.0
553603180,19,2839.4140020898644,3315.671253534402,6196.1945713890045,150.82075471698113,-55.0,-69.0,-58.0,-49.0
553603194,19,,,,83.63717532467533,,,,-50.0
553603195,19,3584.6235436893203,3358.6296157450797,6261.850504771125,,-58.0,-69.0,-57.0,
553603209,19,3805.536363636364,3246.1115156160186,6406.97580199115,65.07692307692307,-58.0,-69.0,-58.0,-43.0
553603224,19,3666.111280101394,3244.1232017705643,6194.161460446248,1.988298829882988,-55.0,-69.0,-56.0,-46.0
553603239,19,3483.2155401809478,3311.7254939574145,5993.552731357956,123.7954898911353,-58.0,-70.0,-57.0,-49.0
553603253,19,3341.9808599167823,3290.8811188811187,6227.240222686152,47.16373801916933,-59.0,-70.0,-58.0,-50.0
553603268,19,3436.137307796062,3257.9779203623325,6012.973936320091,123.17378048780488,-58.0,-70.0,-58.0,-46.0
553603282,19,3346.260571114772,3161.2645492582733,6216.857162706682,128.59531502423263,-58.0,-70.0,-58.0,-49.0
553603297,19,3527.822222222222,3228.173780487805,6321.18195782712,24.05724508050089,-58.0,-70.0,-57.0,-49.0
553603312,19,3310.584032398033,3419.5208015267176,6171.155456321518,65.94029850746269,-58.0,-70.0,-58.0,-49.0
553603326,19,3214.8164284093486,3224.42851600388,5895.883128043541,35.34219554030875,-53.0,-70.0,-58.0,-49.0
553603339,19,3360.001134429949,3196.524807692308,6123.303793962891,6.321367521367522,-58.0,-70.0,-58.0,-50.0
553603351,19,3328.132872928177,3174.7359813084117,6141.160949868075,13.864241348713398,-58.0,-70.0,-58.0,-49.0
553603365,19,3505.807085524495,3203.9184656900543,6002.825457102673,63.01426307448494,-58.0,-71.0,-58.0,-50.0
553603379,19,3413.953244545197,3335.1604095563143,6252.463533677311,23.676056338028168,-58.0,-70.0,-56.0,-49.0
553603394,19,3382.437567861021,3283.227906976744,6177.1895516133545,22.658803706823925,-58.0,-70.0,-58.0,-49.0
553603409,19,2905.513073296185,3290.8811188811187,6220.314333379675,6.603571428571429,-51.0,-70.0,-58.0,-48.0
553603424,19,3309.2525568181813,3328.3803536345777,5991.028775968557,67.88535031847134,-59.0,-70.0,-58.0,-44.0
553603438,19,3613.0951871657753,3532.545333586771,5967.5739653243845,48.08550488599349,-59.0,-70.0,-58.0,-50.0
553603453,19,3415.6617152466365,3444.043026986224,6570.543163118714,101.09204368174728,-59.0,-70.0,-57.0,-47.0
553603468,19,,,6267.790639711991,22.988034188034188,,,-58.0,-49.0
553603469,19,3644.8922047851815,3321.921300750433,,,-58.0,-70.0,,
553603483,19,3531.650569723277,3410.82722513089,6171.155456321518,80.00077639751554,-58.0,-70.0,-59.0,-47.0
553603497,19,3541.1632055378063,3439.8711844883856,6086.244394931068,126.85338645418328,-59.0,-70.0,-58.0,-50.0
553603511,19,3453.6862527716185,3399.099232132309,6274.741336290546,13.528138528138529,-54.0,-70.0,-58.0,-50.0
553603525,19,3544.938432835821,3479.95513691979,6157.407407407406,13.718173836698858,-59.0,-70.0,-58.0,-50.0
553603540,19,3356.879632209529,3460.465237543453,6161.697087919744,23.36750651607298,-59.0,-70.0,-59.0,-50.0
553603555,19,3300.083333333333,3341.8554006968643,6023.875034867503,65.50576606260296,-59.0,-70.0,-58.0,-48.0
553603569,19,3393.9914554258044,3528.61252900232,6142.01388888889,14.16591115140526,-59.0,-70.0,-58.0,-50.0
553603584,19,3586.03639795093,3379.8012920908377,6267.790639711991,119.61006761833208,-59.0,-70.0,-58.0,-50.0
553603599,19,3564.164742917104,3389.090106007067,6278.222468793344,47.01353503184714,-59.0,-70.0,-58.0,-50.0
553603614,19,2471.9891364902505,3441.192433262915,6233.266868631232,62.56805664830842,-55.0,-70.0,-58.0,-50.0
553603627,19,3484.0702954048143,3399.099232132309,6689.6371796539615,33.0995983935743,-59.0,-70.0,-56.0,-50.0
553603641,19,3392.471907002491,3481.3073635127257,6122.050847457627,13.446643717728056,-59.0,-70.0,-58.0,-50.0
553603656,19,3486.2517407605783,3446.9206349206347,6247.030637593154,22.432026688907424,-59.0,-70.0,-58.0,-50.0
553603671,19,3366.259010896899,3428.778947368421,6274.741336290546,14.090601185436071,-59.0,-70.0,-58.0,-47.0
553603685,19,3068.431420832307,,6079.4715537626935,13.803003533568909,-55.0,,-58.0,-50.0
553603699,19,3644.8922047851815,3223.1780104712043,6156.972753543417,46.13203125,-60.0,-70.0,-58.0,-51.0
553603712,19,3742.962991718426,3214.3036678458398,6025.7078921361,2.0453703703703705,-59.0,-70.0,-58.0,-49.0
553603726,19,3504.081830417228,3054.080452920143,6242.880005581136,-17.31490384615385,-59.0,-70.0,-56.0,-49.0
553603741,19,3377.514742353265,3219.238696939783,6151.347079521464,0.0565870910698496,-59.0,-71.0,-57.0,-50.0
553603756,19,3393.9914554258044,3143.699823078435,6166.30664277839,-4.13640312771503,-60.0,-70.0,-58.0,-50.0
553603771,19,3745.536139994928,3227.558773099638,6094.731697113374,2.191468253968254,-59.0,-70.0,-58.0,-50.0
553603785,19,3454.643748267258,3233.209297801984,6342.081713660005,-19.494021397105097,-59.0,-70.0,-58.0,-45.0
553603800,19,3504.081830417228,3094.238358326756,6151.893441495944,91.91328125,-58.0,-70.0,-57.0,-47.0
553603815,19,3670.146014206788,3168.6152169605707,6161.697087919744,0.0594243268337975,-58.0,-71.0,-58.0,-49.0
553603829,19,3561.073360107095,3260.480384464496,6421.556485355649,49.95685279187817,-59.0,-70.0,-55.0,-49.0
553603843,19,3378.594839807202,3192.763657724692,6035.660145332588,13.264006791171475,-59.0,-70.0,-58.0,-49.0
553603857,19,3601.058206607237,,6184.204699378024,33.806661251015434,-59.0,,-58.0,-49.0
553603858,19,,3300.4979544126245,,,,-70.0,,
553603871,19,3572.954214360041,3311.090333716916,6195.336610357243,6.465034965034965,-60.0,-71.0,-58.0,-50.0
553603883,19,3357.651169343477,3259.823451661631,6268.785961511837,-0.7874015748031495,-59.0,-71.0,-57.0,-50.0
553603897,19,3330.06546598056,3209.21689713961,6082.408674834532,47.505229283990346,-59.0,-71.0,-58.0,-50.0
553603912,19,3527.077433041634,3235.572192513369,6337.155964572378,1.8454469507101088,-59.0,-70.0,-58.0,-44.0
553603927,19,3384.2250000000004,3232.485403548941,6188.481466113418,64.02898550724639,-58.0,-70.0,-58.0,-50.0
553603941,19,3318.0518984497867,3204.7568219788377,6153.979961035347,82.63111467522053,-54.0,-70.0,-58.0,-50.0
553603955,19,3454.776512069433,3313.632437619962,6139.425471314254,13.446643717728056,-59.0,-70.0,-56.0,-50.0
553603969,19,3716.318319073981,3371.5997699827485,6275.611257451823,13.598781549173196,-59.0,-70.0,-58.0,-50.0
553603984,19,3575.270548827621,3192.2849067269644,7160.878849855631,-0.8159564823209429,-59.0,-70.0,-55.0,-50.0
553603999,19,3424.264907941742,3488.6615044247787,6301.530334296326,-0.7964601769911505,-58.0,-70.0,-58.0,-50.0
553604011,19,3585.432816537468,3365.5689331329822,6916.128841035566,22.48829431438127,-59.0,-70.0,-56.0,-50.0
