Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,9350,530,7256497602,True,8848.43117408907
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,9350,530,7256497602,True,8848.43117408907
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6309,1067,7256497602,True,5396.350460954446
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,9350,530,7256497602,True,8848.43117408907
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6309,1067,7256497602,True,5396.350460954446
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP1,24:29:34:e2:4c:36,-49,-135,2107,7256497602,True,-8.128902765388046
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,9350,530,7256497602,True,8848.43117408907
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6309,1067,7256497602,True,5396.350460954446
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP1,24:29:34:e2:4c:36,-49,-135,2107,7256497602,True,-8.128902765388046
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2512,511,7256497602,True,2087.3781012239497
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7133,780,7256497726,True,6429.8861367370155
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7133,780,7256497726,True,6429.8861367370155
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,5693,1443,7256497726,True,4541.794983183857
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7133,780,7256497726,True,6429.8861367370155
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,5693,1443,7256497726,True,4541.794983183857
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,893,1133,7256497726,True,393.6076011846002
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7133,780,7256497726,True,6429.8861367370155
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,5693,1443,7256497726,True,4541.794983183857
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,893,1133,7256497726,True,393.6076011846002
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,2274,737,7256497726,True,1717.3948854201262
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5874,309,7256497849,True,5580.442503639009
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5874,309,7256497849,True,5580.442503639009
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5898,1479,7256497849,True,4715.521756811712
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5874,309,7256497849,True,5580.442503639009
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5898,1479,7256497849,True,4715.521756811712
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,659,1249,7256497849,True,227.61058700209645
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5874,309,7256497849,True,5580.442503639009
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5898,1479,7256497849,True,4715.521756811712
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,659,1249,7256497849,True,227.61058700209645
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,2281,1037,7256497849,True,1568.101567209162
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5132,505,7256497974,True,4672.2412630832
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5132,505,7256497974,True,4672.2412630832
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5723,1456,7256497974,True,4562.296837999722
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5132,505,7256497974,True,4672.2412630832
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5723,1456,7256497974,True,4562.296837999722
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,1128,997,7256497974,True,598.7689411764707
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5132,505,7256497974,True,4672.2412630832
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5723,1456,7256497974,True,4562.296837999722
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,1128,997,7256497974,True,598.7689411764707
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,2469,488,7256497974,True,2061.5356780520797
6-8,2025-01-10 13:48:27.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5366,1181,7256498097,True,4398.038185428441
6-8,2025-01-10 13:48:27.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5366,1181,7256498097,True,4398.038185428441
6-8,2025-01-10 13:48:27.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,5723,1624,7256498097,True,4457.973186334559
6-8,2025-01-10 13:48:27.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5366,1181,7256498097,True,4398.038185428441
6-8,2025-01-10 13:48:27.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,5723,1624,7256498097,True,4457.973186334559
6-8,2025-01-10 13:48:27.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1098,957,7256498097,True,586.6686131386862
6-8,2025-01-10 13:48:27.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5366,1181,7256498097,True,4398.038185428441
