timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
725353138,10-11,2077.013074336945,4047.5120188266937,1998.4694250076057,6030.601329907813,-59.0,-72.0,-52.0,-64.0
725353150,10-11,2179.87880016214,5178.605827038692,2494.0782448603863,5951.191960987143,-59.0,-68.0,-55.0,-63.0
725353162,10-11,1398.5613952392175,4596.747257769653,2595.703619264748,5790.900873757157,-59.0,-72.0,-57.0,-63.0
725353175,10-11,2334.194592380172,6029.845621780721,2179.1641791044776,5103.069705093834,-60.0,-72.0,-57.0,-58.0
725353187,10-11,2191.6368515205727,6954.225713104589,4056.5875527426165,5303.139758134896,-59.0,-67.0,-55.0,-64.0
725353199,10-11,2121.7167651403247,6809.07703220315,1873.4156414762745,5535.054074872901,-58.0,-65.0,-57.0,-62.0
725353212,10-11,1862.4581939799327,6159.690972728598,2369.205518217191,4863.922810191467,-60.0,-70.0,-47.0,-57.0
725353224,10-11,1442.6813471502592,6790.726351833357,2236.448376861118,5844.103323175156,-60.0,-68.0,-53.0,-59.0
725353236,10-11,1462.142740619902,4032.895502861816,2369.095172792101,5980.888639088729,-59.0,-74.0,-52.0,-62.0
725353249,10-11,2294.0820326678763,6180.627962085308,1777.6771923150088,5778.586616541353,-60.0,-69.0,-52.0,-63.0
725353260,10-11,2126.953125,5264.605625374027,2429.7386779184244,5581.097905087644,-58.0,-69.0,-52.0,-64.0
725353273,10-11,1463.0105087174588,5485.614468460521,2046.7568455640746,4850.456375015339,-59.0,-70.0,-53.0,-62.0
725353287,10-11,1613.4029363784666,3952.385339366516,2342.692915608241,5124.800124921923,-58.0,-73.0,-54.0,-62.0
725353301,10-11,1648.002421307506,6431.300773119238,2712.3959000640616,4698.683202287348,-58.0,-69.0,-52.0,-60.0
725353315,10-11,1338.055193292967,5396.932241250931,2501.5318675201784,4851.051669121257,-58.0,-71.0,-53.0,-62.0
725353329,10-11,2378.368942341705,5344.264592019059,2685.4912384912386,4827.353321934538,-58.0,-67.0,-51.0,-61.0
725353343,10-11,1395.9947584320876,6470.744801795065,2294.824920297556,5680.67362924282,-58.0,-71.0,-52.0,-62.0
