Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8921,1410,7252609411,True,7703.44022843868
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8921,1410,7252609411,True,7703.44022843868
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7978,260,7252609411,True,7726.20587521243
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8921,1410,7252609411,True,7703.44022843868
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7978,260,7252609411,True,7726.20587521243
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,835,1741,7252609411,True,270.6618788819876
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8921,1410,7252609411,True,7703.44022843868
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7978,260,7252609411,True,7726.20587521243
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,835,1741,7252609411,True,270.6618788819876
1-10,2025-01-10 12:43:39.020,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,2355,2091,7252609411,True,1247.419028340081
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9038,1021,7252609534,True,8120.6326672631485
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9038,1021,7252609534,True,8120.6326672631485
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7939,216,7252609534,True,7728.721152667076
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9038,1021,7252609534,True,8120.6326672631485
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7939,216,7252609534,True,7728.721152667076
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-1469,1405,7252609534,True,-750.8562978427279
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9038,1021,7252609534,True,8120.6326672631485
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7939,216,7252609534,True,7728.721152667076
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-1469,1405,7252609534,True,-750.8562978427279
1-10,2025-01-10 12:43:39.142,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3006,1461,7252609534,True,2022.842175957018
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,781,7252609657,True,8280.368200408999
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,781,7252609657,True,8280.368200408999
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8174,183,7252609657,True,7995.007299270073
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,781,7252609657,True,8280.368200408999
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8174,183,7252609657,True,7995.007299270073
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-1508,900,7252609657,True,-944.3787375415283
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,781,7252609657,True,8280.368200408999
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8174,183,7252609657,True,7995.007299270073
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-1508,900,7252609657,True,-944.3787375415283
1-10,2025-01-10 12:43:39.265,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,5057,477,7252609657,True,4621.11474521142
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9624,144,7252609780,True,9482.12285012285
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9624,144,7252609780,True,9482.12285012285
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,8096,301,7252609780,True,7805.789686792902
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9624,144,7252609780,True,9482.12285012285
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,8096,301,7252609780,True,7805.789686792902
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-1274,834,7252609780,True,-769.9601518026566
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9624,144,7252609780,True,9482.12285012285
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,8096,301,7252609780,True,7805.789686792902
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-1274,834,7252609780,True,-769.9601518026566
1-10,2025-01-10 12:43:39.387,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5203,212,7252609780,True,4999.299907663897
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,9448,1212,7252609906,True,8373.79962476548
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,9448,1212,7252609906,True,8373.79962476548
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8096,207,7252609906,True,7894.160664819944
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,9448,1212,7252609906,True,8373.79962476548
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8096,207,7252609906,True,7894.160664819944
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-1391,1021,7252609906,True,-802.1894693200663
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,9448,1212,7252609906,True,8373.79962476548
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8096,207,7252609906,True,7894.160664819944
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-1391,1021,7252609906,True,-802.1894693200663
1-10,2025-01-10 12:43:39.513,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5182,606,7252609906,True,4639.447823082239
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,10913,121,7252610027,True,10793.326898676818
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,10913,121,7252610027,True,10793.326898676818
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8330,318,7252610027,True,8023.6933395004635
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,10913,121,7252610027,True,10793.326898676818
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8330,318,7252610027,True,8023.6933395004635
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-610,688,7252610027,True,-286.6718027734977
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,10913,121,7252610027,True,10793.326898676818
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8330,318,7252610027,True,8023.6933395004635
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-610,688,7252610027,True,-286.6718027734977
1-10,2025-01-10 12:43:39.635,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,4911,61,7252610027,True,4850.748390989541
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8569,1200,7252610149,True,7516.405056812367
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8569,1200,7252610149,True,7516.405056812367
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,7399,874,7252610149,True,6617.333615375317
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8569,1200,7252610149,True,7516.405056812367
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,7399,874,7252610149,True,6617.333615375317
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-1117,1883,7252610149,True,-415.89633333333336
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8569,1200,7252610149,True,7516.405056812367
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,7399,874,7252610149,True,6617.333615375317
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-1117,1883,7252610149,True,-415.89633333333336
1-10,2025-01-10 12:43:39.759,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,5321,298,7252610149,True,5038.804235629116
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,9975,201,7252610273,True,9777.970224056604
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,9975,201,7252610273,True,9777.970224056604
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8096,375,7252610273,True,7737.600755518829
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,9975,201,7252610273,True,9777.970224056604
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8096,375,7252610273,True,7737.600755518829
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,522,941,7252610273,True,186.25017088174982
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,9975,201,7252610273,True,9777.970224056604
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8096,375,7252610273,True,7737.600755518829
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,522,941,7252610273,True,186.25017088174982
1-10,2025-01-10 12:43:39.881,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,6141,314,7252610273,True,5842.274360960496
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9350,309,7252610401,True,9050.88518480174
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9350,309,7252610401,True,9050.88518480174
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8174,286,7252610401,True,7897.668557919622
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9350,309,7252610401,True,9050.88518480174
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8174,286,7252610401,True,7897.668557919622
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-766,1127,7252610401,True,-309.9609086106709
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9350,309,7252610401,True,9050.88518480174
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8174,286,7252610401,True,7897.668557919622
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-766,1127,7252610401,True,-309.9609086106709
1-10,2025-01-10 12:43:40.011,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,5643,460,7252610401,True,5217.671473046043
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8569,1087,7252610536,True,7604.36630074565
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8569,1087,7252610536,True,7604.36630074565
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8174,240,7252610536,True,7940.84573330164
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8569,1087,7252610536,True,7604.36630074565
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8174,240,7252610536,True,7940.84573330164
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-649,969,7252610536,True,-260.3220024721879
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8569,1087,7252610536,True,7604.36630074565
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8174,240,7252610536,True,7940.84573330164
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-649,969,7252610536,True,-260.3220024721879
1-10,2025-01-10 12:43:40.149,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,5760,374,7252610535,True,5408.803390935768
1-10,2025-01-10 12:43:40.299,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9077,315,7252610686,True,8772.564842419079
1-10,2025-01-10 12:43:40.299,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9077,315,7252610686,True,8772.564842419079
1-10,2025-01-10 12:43:40.299,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-51,8135,253,7252610686,True,7889.631020505483
