Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,5932,134,7256262428,True,5800.960105506099
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,5932,134,7256262428,True,5800.960105506099
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,6572,178,7256262428,True,6398.693925925926
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,5932,134,7256262428,True,5800.960105506099
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,6572,178,7256262428,True,6398.693925925926
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4546,892,7256262428,True,3800.3155571901434
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,5932,134,7256262428,True,5800.960105506099
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,6572,178,7256262428,True,6398.693925925926
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4546,892,7256262428,True,3800.3155571901434
6-5,2025-01-10 13:44:32.036,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,243,1273,7256262428,True,38.95052770448549
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5171,243,7256262580,True,4938.906723309938
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5171,243,7256262580,True,4938.906723309938
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6455,418,7256262580,True,6062.421795431398
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5171,243,7256262580,True,4938.906723309938
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6455,418,7256262580,True,6062.421795431398
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,1850,1560,7256262580,True,1003.6656891495601
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5171,243,7256262580,True,4938.906723309938
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6455,418,7256262580,True,6062.421795431398
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,1850,1560,7256262580,True,1003.6656891495601
6-5,2025-01-10 13:44:32.188,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,86,1240,7256262580,True,5.577677224736048
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5171,1155,7256262710,True,4226.879702813784
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5171,1155,7256262710,True,4226.879702813784
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,6494,223,7256262710,True,6278.403453922882
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5171,1155,7256262710,True,4226.879702813784
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,6494,223,7256262710,True,6278.403453922882
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,1889,1599,7256262710,True,1023.0278096330276
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5171,1155,7256262710,True,4226.879702813784
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,6494,223,7256262710,True,6278.403453922882
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,1889,1599,7256262710,True,1023.0278096330276
6-5,2025-01-10 13:44:32.319,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,516,959,7256262710,True,180.51254237288134
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5991,84,7256262839,True,5908.161481481481
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5991,84,7256262839,True,5908.161481481481
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6650,219,7256262839,True,6437.982239044984
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5991,84,7256262839,True,5908.161481481481
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6650,219,7256262839,True,6437.982239044984
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2475,1922,7256262839,True,1393.1373663861723
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5991,84,7256262839,True,5908.161481481481
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6650,219,7256262839,True,6437.982239044984
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,2475,1922,7256262839,True,1393.1373663861723
6-5,2025-01-10 13:44:32.447,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,555,1008,7256262839,True,197.0729366602687
6-5,2025-01-10 13:44:32.575,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5669,468,7256262967,True,5236.689098908261
6-5,2025-01-10 13:44:32.575,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5669,468,7256262967,True,5236.689098908261
6-5,2025-01-10 13:44:32.575,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,6533,301,7256262967,True,6245.257389522973
6-5,2025-01-10 13:44:32.575,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5669,468,7256262967,True,5236.689098908261
