timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
604856066,4-11,-1067.2261445118588,5084.578981469483,4655.606691703653,5201.085924860687,-54.0,-72.0,-57.0,-68.0
604856081,4-11,-837.115806805708,5976.477866904338,4677.431511548137,4970.84263679765,-54.0,-72.0,-57.0,-67.0
604856094,4-11,-946.1200828157348,5971.040206038059,5113.602,2693.344410876133,-54.0,-72.0,-56.0,-66.0
604856107,4-11,-862.1961560203505,5299.925048796356,4806.090447374108,4261.775379696243,-53.0,-69.0,-60.0,-70.0
604856120,4-11,-1027.8982485404504,5558.129000248077,7040.709361040979,3488.6334060036893,-44.0,-68.0,-66.0,-63.0
604856131,4-11,-827.2404030710173,5262.859458769466,5806.286852085967,4812.913636363636,-51.0,-68.0,-66.0,-68.0
604856144,4-11,-940.2798353909463,5223.519701000887,5420.580321285141,5089.470712401056,-54.0,-67.0,-62.0,-69.0
604856156,4-11,-831.920041004613,5203.107307102709,5901.805041599404,2924.6107784431138,-54.0,-68.0,-61.0,-56.0
604856170,4-11,-852.9038360483447,5004.808163265307,5300.164054966248,4897.60266389898,-46.0,-68.0,-54.0,-65.0
604856184,4-11,-932.37912385073,5352.9502308876345,5018.255152109911,5015.365054602184,-54.0,-69.0,-55.0,-67.0
604856199,4-11,-838.5349383440986,4869.143147983204,6192.203018046049,4528.832335329342,-54.0,-68.0,-54.0,-66.0
604856213,4-11,-919.9315551082032,5171.420179948586,4854.404736842105,4807.604499398935,-54.0,-71.0,-55.0,-63.0
604856228,4-11,-918.5447236180904,4809.164948453608,5796.9620587264935,4493.297167381974,-54.0,-69.0,-58.0,-67.0
604856242,4-11,-908.7771556550952,5286.232916145182,4796.594212473573,4221.445355191257,-54.0,-68.0,-59.0,-67.0
604856256,4-11,-886.9267759562841,5207.337159970052,4792.963616907437,4840.020240883238,-54.0,-69.0,-58.0,-67.0
604856271,4-11,-872.1526061257388,4961.667733674776,4758.606474912937,4767.328512396694,-47.0,-70.0,-59.0,-66.0
604856285,4-11,-910.5322352941176,4959.263902932255,4533.451039747302,4614.088373714485,-45.0,-69.0,-58.0,-67.0
604856300,4-11,-798.6717002237136,4976.245529486367,4767.455561468867,4712.158611300204,-54.0,-70.0,-60.0,-67.0
604856314,4-11,,,4632.628046344387,4718.988281923143,,,-59.0,-67.0
604856315,4-11,-873.33789260385,5213.611659079413,,,-53.0,-69.0,,
604856328,4-11,-884.0866666666667,5079.970999482133,4724.964290455329,4855.130246271246,-54.0,-70.0,-58.0,-67.0
604856342,4-11,-872.6215053763441,4969.940361677568,4781.643017571674,4777.249317406144,-54.0,-69.0,-60.0,-68.0
604856356,4-11,-880.4932562620425,5000.080645161291,4379.865501720943,4676.318707894282,-54.0,-70.0,-59.0,-68.0
604856370,4-11,-853.511471740347,5304.8230344134645,4460.752936465563,4817.091858037578,-54.0,-69.0,-59.0,-63.0
604856384,4-11,-834.4863753213368,5284.487780169685,4548.019735964796,4813.505780346821,-52.0,-68.0,-58.0,-69.0
604856398,4-11,-884.0866666666667,5058.291299974855,4461.348418101722,4664.623802056108,-52.0,-69.0,-60.0,-68.0
604856413,4-11,-854.2958374628346,5004.808163265307,4766.821338299854,4676.847658979735,-52.0,-67.0,-60.0,-63.0
604856427,4-11,-905.9217025748818,5333.846269029198,4522.689298501526,4776.374676556839,-54.0,-69.0,-60.0,-68.0
604856441,4-11,-912.679716981132,5301.943844492441,4536.525671721202,4807.784173883511,-54.0,-69.0,-61.0,-68.0
604856454,4-11,-821.1759631972398,5259.843710612554,4535.241737985517,4839.00888736968,-52.0,-69.0,-60.0,-68.0
604856468,4-11,-915.7835671342688,5214.494564538298,4665.754286450948,4688.440964662535,-52.0,-68.0,-56.0,-68.0
604856480,4-11,-925.9898682877406,5263.160549880187,4680.137302225798,4937.467655683975,-54.0,-70.0,-59.0,-68.0
