Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
1-3,2025-01-10 12:34:09.506,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9658,1483,7252039898,True,8372.404990575353
1-3,2025-01-10 12:34:09.506,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9658,1483,7252039898,True,8372.404990575353
1-3,2025-01-10 12:34:09.506,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-264,1985,7252039898,True,-30.989773232547797
1-3,2025-01-10 12:34:09.614,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9541,1449,7252040007,True,8283.046496815286
1-3,2025-01-10 12:34:09.614,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9541,1449,7252040007,True,8283.046496815286
1-3,2025-01-10 12:34:09.614,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-69,1333,7252040007,True,-3.3958630527817406
1-3,2025-01-10 12:34:09.743,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9463,1036,7252040135,True,8529.22840270502
1-3,2025-01-10 12:34:09.743,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9463,1036,7252040135,True,8529.22840270502
1-3,2025-01-10 12:34:09.743,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-460,1411,7252040135,True,-113.09460181721006
1-3,2025-01-10 12:34:09.865,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9814,1040,7252040258,True,8873.649898654874
1-3,2025-01-10 12:34:09.865,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9814,1040,7252040258,True,8873.649898654874
1-3,2025-01-10 12:34:09.865,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-333,1389,7252040258,True,-64.39547038327527
1-3,2025-01-10 12:34:09.977,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10010,983,7252040370,True,9114.90039115801
1-3,2025-01-10 12:34:09.977,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10010,983,7252040370,True,9114.90039115801
1-3,2025-01-10 12:34:09.977,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,399,1441,7252040370,True,86.52228260869565
1-3,2025-01-10 12:34:10.098,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,10491,743,7252040491,True,9797.140911518603
1-3,2025-01-10 12:34:10.098,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,10491,743,7252040491,True,9797.140911518603
1-3,2025-01-10 12:34:10.098,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,-30,1674,7252040491,True,-0.5281690140845071
1-3,2025-01-10 12:34:10.215,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9619,1284,7252040607,True,8486.211226267998
1-3,2025-01-10 12:34:10.215,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9619,1284,7252040607,True,8486.211226267998
1-3,2025-01-10 12:34:10.215,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,750,1295,7252040607,True,275.06112469437653
1-3,2025-01-10 12:34:10.333,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10703,448,7252040726,True,10272.998744507218
1-3,2025-01-10 12:34:10.333,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10703,448,7252040726,True,10272.998744507218
1-3,2025-01-10 12:34:10.333,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,125,593,7252040726,True,21.761838440111422
1-3,2025-01-10 12:34:10.449,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10674,1195,7252040841,True,9599.315527845649
1-3,2025-01-10 12:34:10.449,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10674,1195,7252040841,True,9599.315527845649
1-3,2025-01-10 12:34:10.449,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48,8,792,7252040841,True,0.08
1-3,2025-01-10 12:34:10.569,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10400,433,7252040961,True,9984.307209452598
1-3,2025-01-10 12:34:10.569,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10400,433,7252040961,True,9984.307209452598
1-3,2025-01-10 12:34:10.569,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,125,354,7252040961,True,32.620041753653446
1-3,2025-01-10 12:34:10.688,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10127,771,7252041078,True,9410.545879977977
1-3,2025-01-10 12:34:10.688,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10127,771,7252041078,True,9410.545879977977
1-3,2025-01-10 12:34:10.688,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,282,248,7252041078,True,150.04528301886793
1-3,2025-01-10 12:34:10.799,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10010,945,7252041191,True,9146.517571884984
1-3,2025-01-10 12:34:10.799,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10010,945,7252041191,True,9146.517571884984
1-3,2025-01-10 12:34:10.799,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,8,633,7252041191,True,0.0998439937597504
1-3,2025-01-10 12:34:10.920,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10518,1428,7252041311,True,9260.70015067805
1-3,2025-01-10 12:34:10.920,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10518,1428,7252041311,True,9260.70015067805
1-3,2025-01-10 12:34:10.920,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,253,734,7252041311,True,64.85207700101317
1-3,2025-01-10 12:34:11.050,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10361,754,7252041439,True,9658.148538011696
1-3,2025-01-10 12:34:11.050,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10361,754,7252041439,True,9658.148538011696
1-3,2025-01-10 12:34:11.050,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,203,103,7252041439,True,134.66993464052285
1-3,2025-01-10 12:34:11.183,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9932,794,7252041572,True,9196.776431101995
1-3,2025-01-10 12:34:11.183,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9932,794,7252041572,True,9196.776431101995
1-3,2025-01-10 12:34:11.183,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-30,490,7252041572,True,-1.7307692307692308
1-3,2025-01-10 12:34:11.313,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10127,1147,7252041703,True,9096.694074862517
1-3,2025-01-10 12:34:11.313,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10127,1147,7252041703,True,9096.694074862517
1-3,2025-01-10 12:34:11.313,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,8,561,7252041703,True,0.11247803163444639
1-3,2025-01-10 12:34:11.442,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9971,1295,7252041831,True,8824.857180898278
1-3,2025-01-10 12:34:11.442,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9971,1295,7252041831,True,8824.857180898278
1-3,2025-01-10 12:34:11.442,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,-225,656,7252041831,True,-57.46311010215664
1-3,2025-01-10 12:34:11.573,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10166,1416,7252041963,True,8923.118286997065
1-3,2025-01-10 12:34:11.573,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,10166,1416,7252041963,True,8923.118286997065
1-3,2025-01-10 12:34:11.573,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-264,433,7252041963,True,-99.99426111908178
1-3,2025-01-10 12:34:11.700,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,10049,1492,7252042087,True,8749.883112381944
1-3,2025-01-10 12:34:11.700,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,10049,1492,7252042087,True,8749.883112381944
1-3,2025-01-10 12:34:11.700,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,125,153,7252042087,True,56.20503597122302
1-3,2025-01-10 12:34:11.836,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9944,1553,7252042223,True,8600.777246238149
1-3,2025-01-10 12:34:11.836,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9944,1553,7252042223,True,8600.777246238149
1-3,2025-01-10 12:34:11.836,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,-225,409,7252042223,True,-79.85015772870662
1-3,2025-01-10 12:34:11.971,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10322,1351,7252042358,True,9127.360918358605
1-3,2025-01-10 12:34:11.971,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10322,1351,7252042358,True,9127.360918358605
1-3,2025-01-10 12:34:11.971,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-108,299,7252042358,True,-28.65847665847666
1-3,2025-01-10 12:34:12.109,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9971,1394,7252042495,True,8747.984249890013
1-3,2025-01-10 12:34:12.109,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9971,1394,7252042495,True,8747.984249890013
1-3,2025-01-10 12:34:12.109,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-840,867,7252042495,True,-413.35676625659045
1-3,2025-01-10 12:34:12.241,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10283,1371,7252042627,True,9073.287197528745
1-3,2025-01-10 12:34:12.241,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10283,1371,7252042627,True,9073.287197528745
1-3,2025-01-10 12:34:12.241,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-108,299,7252042627,True,-28.65847665847666
1-3,2025-01-10 12:34:12.396,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10166,1486,7252042783,True,8869.512186749054
1-3,2025-01-10 12:34:12.396,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10166,1486,7252042783,True,8869.512186749054
1-3,2025-01-10 12:34:12.396,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-30,289,7252042783,True,-2.8213166144200628
1-3,2025-01-10 12:34:12.556,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10127,1421,7252042925,True,8880.856338759959
1-3,2025-01-10 12:34:12.556,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10127,1421,7252042925,True,8880.856338759959
1-3,2025-01-10 12:34:12.556,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43,-147,304,7252042925,True,-47.91352549889135
1-3,2025-01-10 12:34:12.702,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10205,1423,7252043089,True,8956.142500859994
1-3,2025-01-10 12:34:12.702,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10205,1423,7252043089,True,8956.142500859994
1-3,2025-01-10 12:34:12.702,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,-69,285,7252043088,True,-13.449152542372882
1-3,2025-01-10 12:34:12.838,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10100,1464,7252043224,True,8821.342096160499
1-3,2025-01-10 12:34:12.838,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10100,1464,7252043224,True,8821.342096160499
1-3,2025-01-10 12:34:12.838,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-127,286,7252043224,True,-39.05326876513317
1-3,2025-01-10 12:34:13.018,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9977,1542,7252043399,True,8641.42104349336
1-3,2025-01-10 12:34:13.018,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9977,1542,7252043399,True,8641.42104349336
1-3,2025-01-10 12:34:13.018,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,-69,313,7252043398,True,-12.463350785340316
1-3,2025-01-10 12:34:13.083,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10010,1493,7252043477,True,8710.779796574807
