Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,913,116,7255098064,True,810.0767735665695
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,913,116,7255098064,True,810.0767735665695
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5791,636,7255098064,True,5217.936984596235
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,913,116,7255098064,True,810.0767735665695
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5791,636,7255098064,True,5217.936984596235
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5249,504,7255098064,True,4789.153658960542
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,913,116,7255098064,True,810.0767735665695
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5791,636,7255098064,True,5217.936984596235
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5249,504,7255098064,True,4789.153658960542
11-2,2025-01-10 13:25:07.678,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2625,1059,7255098064,True,1870.4193811074917
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,835,83,7255098187,True,759.5043572984749
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,835,83,7255098187,True,759.5043572984749
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6311,283,7255098187,True,6040.145738550197
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,835,83,7255098187,True,759.5043572984749
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6311,283,7255098187,True,6040.145738550197
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5210,446,7255098187,True,4799.169024045262
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,835,83,7255098187,True,759.5043572984749
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6311,283,7255098187,True,6040.145738550197
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5210,446,7255098187,True,4799.169024045262
11-2,2025-01-10 13:25:07.794,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3485,674,7255098187,True,2920.2272180812697
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1186,136,7255098312,True,1063.9909228441754
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1186,136,7255098312,True,1063.9909228441754
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,6025,485,7255098312,True,5576.13287250384
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1186,136,7255098312,True,1063.9909228441754
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,6025,485,7255098312,True,5576.13287250384
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5366,508,7255098312,True,4901.933265236636
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,1186,136,7255098312,True,1063.9909228441754
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,6025,485,7255098312,True,5576.13287250384
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5366,508,7255098312,True,4901.933265236636
11-2,2025-01-10 13:25:07.920,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,2469,1280,7255098312,True,1626.0232061883169
