Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6958,201,7252201030,True,6762.643385947758
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6958,201,7252201030,True,6762.643385947758
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9502,201,7252201030,True,9305.163763784396
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6958,201,7252201030,True,6762.643385947758
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9502,201,7252201030,True,9305.163763784396
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,2124,195,7252201030,True,1945.3971539456663
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6958,201,7252201030,True,6762.643385947758
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9502,201,7252201030,True,9305.163763784396
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,2124,195,7252201030,True,1945.3971539456663
1-5,2025-01-10 12:36:50.637,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,721,872,7252201030,True,326.32831136220966
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,6841,261,7252201155,True,6589.5918051253175
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,6841,261,7252201155,True,6589.5918051253175
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9385,253,7252201155,True,9138.641315625648
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,6841,261,7252201155,True,6589.5918051253175
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9385,253,7252201155,True,9138.641315625648
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2319,233,7252201155,True,2107.273119122257
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,6841,261,7252201155,True,6589.5918051253175
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9385,253,7252201155,True,9138.641315625648
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2319,233,7252201155,True,2107.273119122257
1-5,2025-01-10 12:36:50.763,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,753,1009,7252201155,True,321.7985244040863
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6811,142,7252201277,True,6671.900043146843
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6811,142,7252201277,True,6671.900043146843
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8525,497,7252201277,True,8055.378519175349
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6811,142,7252201277,True,6671.900043146843
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8525,497,7252201277,True,8055.378519175349
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,2046,141,7252201277,True,1914.0905349794239
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6811,142,7252201277,True,6671.900043146843
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8525,497,7252201277,True,8055.378519175349
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,2046,141,7252201277,True,1914.0905349794239
1-5,2025-01-10 12:36:50.885,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,985,2071,7252201277,True,317.482002617801
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6958,314,7252201393,True,6657.558305830583
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6958,314,7252201393,True,6657.558305830583
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8721,420,7252201393,True,8320.297669839185
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6958,314,7252201393,True,6657.558305830583
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8721,420,7252201393,True,8320.297669839185
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,2163,111,7252201393,True,2057.4182058047495
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6958,314,7252201393,True,6657.558305830583
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8721,420,7252201393,True,8320.297669839185
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,2163,111,7252201393,True,2057.4182058047495
1-5,2025-01-10 12:36:51.000,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,594,508,7252201393,True,320.1778584392015
1-5,2025-01-10 12:36:51.125,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7016,325,7252201518,True,6705.388366707533
1-5,2025-01-10 12:36:51.125,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7016,325,7252201518,True,6705.388366707533
1-5,2025-01-10 12:36:51.125,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,8799,492,7252201518,True,8333.053600258316
