timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
725326487,7-11,522.0,8530.0,4033.0,4090.0,-54.0,-68.0,-55.0,-64.0,438.0,104.0,392.0,239.0
725326500,7-11,522.0,8452.0,4072.0,4393.0,-54.0,-68.0,-55.0,-58.0,466.0,170.0,394.0,2374.0
725326513,7-11,561.0,7866.0,3838.0,4676.0,-54.0,-69.0,-55.0,-60.0,379.0,281.0,294.0,1030.0
725326525,7-11,283.0,8374.0,4189.0,4696.0,-44.0,-68.0,-53.0,-61.0,613.0,727.0,224.0,1338.0
725326538,7-11,483.0,8296.0,4072.0,4813.0,-54.0,-67.0,-54.0,-65.0,498.0,187.0,330.0,1469.0
725326550,7-11,561.0,8276.0,3940.0,4471.0,-54.0,-67.0,-47.0,-63.0,476.0,126.0,337.0,813.0
725326563,7-11,483.0,8511.0,3838.0,4543.0,-55.0,-68.0,-50.0,-60.0,484.0,204.0,500.0,1783.0
725326576,7-11,522.0,8481.0,3838.0,4891.0,-54.0,-68.0,-50.0,-62.0,470.0,139.0,450.0,1004.0
725326589,7-11,444.0,8423.0,3838.0,4657.0,-54.0,-67.0,-50.0,-62.0,613.0,266.0,498.0,818.0
725326604,7-11,483.0,8452.0,3584.0,4774.0,-54.0,-67.0,-47.0,-62.0,516.0,174.0,580.0,756.0
725326620,7-11,561.0,7833.0,3525.0,4539.0,-54.0,-62.0,-46.0,-62.0,462.0,892.0,778.0,929.0
725326635,7-11,561.0,8569.0,3655.0,4618.0,-54.0,-69.0,-48.0,-63.0,492.0,149.0,577.0,756.0
725326649,7-11,600.0,8628.0,3525.0,4657.0,-54.0,-69.0,-50.0,-62.0,353.0,305.0,644.0,797.0
725326665,7-11,561.0,8882.0,3681.0,4539.0,-54.0,-67.0,-48.0,-63.0,466.0,241.0,544.0,1105.0
725326680,7-11,522.0,8569.0,3916.0,4618.0,-54.0,-68.0,-49.0,-62.0,519.0,241.0,386.0,822.0
725326695,7-11,561.0,8882.0,3877.0,4628.0,-54.0,-67.0,-50.0,-55.0,457.0,165.0,481.0,973.0
725326710,7-11,557.0,8510.0,3838.0,4813.0,-46.0,-68.0,-50.0,-62.0,521.0,155.0,405.0,735.0
725326724,7-11,522.0,8725.0,3730.0,4774.0,-54.0,-67.0,-49.0,-61.0,481.0,706.0,488.0,858.0
725326738,7-11,561.0,8686.0,3682.0,4777.0,-54.0,-67.0,-50.0,-61.0,523.0,125.0,538.0,731.0
725326753,7-11,600.0,8803.0,3408.0,4657.0,-54.0,-68.0,-50.0,-63.0,431.0,187.0,699.0,876.0
725326768,7-11,444.0,8393.0,3616.0,4657.0,-54.0,-68.0,-45.0,-61.0,476.0,202.0,709.0,648.0
725326782,7-11,522.0,8628.0,3799.0,4618.0,-54.0,-68.0,-49.0,-62.0,477.0,210.0,389.0,881.0
725326796,7-11,522.0,8598.0,3682.0,4618.0,-54.0,-67.0,-47.0,-56.0,433.0,152.0,488.0,865.0
725326811,7-11,444.0,8598.0,3603.0,4657.0,-54.0,-61.0,-49.0,-61.0,515.0,173.0,597.0,1415.0
725326830,7-11,444.0,8882.0,3799.0,4852.0,-54.0,-67.0,-44.0,-61.0,587.0,202.0,814.0,844.0
725326844,7-11,483.0,8803.0,3838.0,4657.0,-54.0,-67.0,-49.0,-61.0,498.0,140.0,385.0,1265.0
725326861,7-11,600.0,8657.0,3883.0,4852.0,-54.0,-67.0,-43.0,-61.0,455.0,216.0,429.0,1135.0
725326875,7-11,561.0,8657.0,3603.0,4813.0,-54.0,-67.0,-45.0,-62.0,431.0,196.0,726.0,1453.0
725326889,7-11,483.0,8686.0,3721.0,4696.0,-54.0,-67.0,-48.0,-61.0,459.0,197.0,530.0,1227.0
725326905,7-11,483.0,8423.0,3682.0,4735.0,-54.0,-67.0,-44.0,-56.0,512.0,298.0,478.0,1576.0
725326921,7-11,483.0,8510.0,3721.0,4276.0,-54.0,-67.0,-48.0,-57.0,512.0,232.0,565.0,1558.0
725326940,7-11,561.0,8716.0,3584.0,4774.0,-54.0,-67.0,-49.0,-61.0,443.0,184.0,622.0,1249.0
725326953,7-11,561.0,8628.0,3559.0,4972.0,-54.0,-67.0,-45.0,-58.0,447.0,163.0,686.0,789.0
725326967,7-11,522.0,8598.0,3799.0,4852.0,-54.0,-68.0,-49.0,-61.0,409.0,180.0,459.0,1249.0
725326981,7-11,,,3877.0,4828.0,,,-50.0,-62.0,,,137.0,92.0
725326982,7-11,542.0,9126.0,,,-54.0,-73.0,,,58.0,107.0,,
725326993,7-11,522.0,8569.0,3681.0,4785.0,-53.0,-67.0,-48.0,-62.0,450.0,211.0,59.0,105.0
725327004,7-11,561.0,8657.0,3643.0,4735.0,-53.0,-67.0,-49.0,-61.0,357.0,185.0,625.0,920.0
725327034,7-11,561.0,8686.0,3642.0,4735.0,-53.0,-67.0,-49.0,-61.0,400.0,234.0,603.0,1084.0
725327062,7-11,444.0,8803.0,3219.0,3925.0,-53.0,-67.0,-42.0,-56.0,533.0,86.0,1003.0,1578.0
725327091,7-11,522.0,8657.0,3219.0,4276.0,-54.0,-67.0,-43.0,-54.0,495.0,143.0,841.0,1290.0
725327122,7-11,600.0,8745.0,3799.0,5496.0,-54.0,-66.0,-49.0,-61.0,391.0,179.0,520.0,762.0
