timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
725633930,6-6,3647.0,4878.0,6064.0,555.0,-57.0,-75.0,-58.0,-54.0,960.0,424.0,1560.0,1044.0
725633943,6-6,3725.0,5874.0,5791.0,672.0,-59.0,-76.0,-57.0,-55.0,858.0,1283.0,1925.0,900.0
725633955,6-6,1948.0,5405.0,6025.0,907.0,-58.0,-75.0,-56.0,-55.0,809.0,316.0,1116.0,738.0
725633967,6-6,3335.0,7710.0,5713.0,956.0,-59.0,-72.0,-56.0,-51.0,718.0,260.0,1624.0,787.0
725633980,6-6,3530.0,6050.0,6572.0,1043.0,-51.0,-68.0,-54.0,-53.0,654.0,1016.0,1054.0,691.0
725633993,6-6,3413.0,4057.0,5830.0,1024.0,-57.0,-68.0,-56.0,-53.0,600.0,1057.0,1696.0,696.0
725634005,6-6,3296.0,4116.0,6260.0,946.0,-58.0,-68.0,-55.0,-54.0,446.0,858.0,1813.0,749.0
725634018,6-6,3374.0,4790.0,5830.0,985.0,-59.0,-67.0,-56.0,-53.0,349.0,676.0,2215.0,786.0
725634030,6-6,3491.0,4174.0,6260.0,672.0,-58.0,-67.0,-55.0,-54.0,384.0,939.0,1940.0,868.0
725634043,6-6,3374.0,4526.0,6260.0,711.0,-58.0,-66.0,-55.0,-54.0,868.0,766.0,1959.0,849.0
725634058,6-6,3413.0,4624.0,5986.0,594.0,-59.0,-67.0,-55.0,-54.0,389.0,658.0,1944.0,919.0
725634072,6-6,3330.0,4116.0,6221.0,1024.0,-53.0,-67.0,-53.0,-54.0,538.0,965.0,1574.0,782.0
725634086,6-6,,,6025.0,672.0,,,-56.0,-54.0,,,2049.0,782.0
725634087,6-6,3413.0,3491.0,,,-58.0,-66.0,,,671.0,587.0,,
725634100,6-6,3296.0,3413.0,6103.0,555.0,-59.0,-66.0,-55.0,-54.0,468.0,659.0,1746.0,915.0
725634113,6-6,3569.0,3491.0,6103.0,828.0,-57.0,-66.0,-56.0,-53.0,696.0,504.0,1817.0,705.0
725634126,6-6,3335.0,3217.0,5830.0,711.0,-59.0,-66.0,-56.0,-53.0,721.0,565.0,1949.0,864.0
725634141,6-6,3256.0,3374.0,5869.0,438.0,-59.0,-66.0,-56.0,-50.0,363.0,561.0,2092.0,890.0
725634155,6-6,3257.0,3335.0,5986.0,555.0,-57.0,-64.0,-56.0,-54.0,833.0,766.0,1932.0,869.0
725634169,6-6,3218.0,3335.0,6025.0,750.0,-58.0,-66.0,-57.0,-54.0,420.0,650.0,1801.0,844.0
725634183,6-6,3217.0,3335.0,5674.0,789.0,-58.0,-66.0,-57.0,-54.0,393.0,542.0,2171.0,680.0
725634196,6-6,3178.0,3413.0,5518.0,553.0,-58.0,-65.0,-57.0,-47.0,531.0,472.0,2053.0,729.0
725634210,6-6,3452.0,3491.0,5947.0,672.0,-58.0,-65.0,-56.0,-54.0,476.0,452.0,1847.0,818.0
725634225,6-6,3530.0,3530.0,6181.0,1024.0,-58.0,-66.0,-56.0,-54.0,513.0,456.0,1755.0,662.0
725634239,6-6,3335.0,3608.0,5791.0,828.0,-59.0,-66.0,-57.0,-53.0,602.0,374.0,1896.0,804.0
725634253,6-6,3296.0,3374.0,5674.0,985.0,-58.0,-66.0,-57.0,-49.0,526.0,562.0,1955.0,528.0
725634268,6-6,3374.0,,5713.0,926.0,-57.0,,-57.0,-54.0,558.0,,2010.0,713.0
725634269,6-6,,3296.0,,,,-66.0,,,,762.0,,
725634283,6-6,3257.0,3491.0,6103.0,907.0,-58.0,-67.0,-56.0,-53.0,489.0,443.0,1677.0,828.0
725634297,6-6,3413.0,3296.0,6468.0,828.0,-57.0,-66.0,-54.0,-54.0,573.0,714.0,784.0,792.0
725634312,6-6,3530.0,3296.0,5869.0,897.0,-58.0,-67.0,-57.0,-54.0,450.0,516.0,2089.0,702.0
725634326,6-6,3139.0,3413.0,5791.0,1024.0,-57.0,-67.0,-56.0,-55.0,590.0,436.0,1926.0,650.0
725634338,6-6,3296.0,3296.0,5960.0,789.0,-58.0,-67.0,-54.0,-54.0,549.0,611.0,1890.0,765.0
725634351,6-6,3335.0,3413.0,5908.0,1102.0,-58.0,-68.0,-56.0,-55.0,524.0,455.0,1147.0,603.0
725634365,6-6,3413.0,3217.0,7920.0,1063.0,-57.0,-67.0,-56.0,-55.0,616.0,538.0,434.0,719.0
725634380,6-6,3530.0,3256.0,6182.0,711.0,-58.0,-68.0,-56.0,-55.0,584.0,1862.0,1943.0,831.0
725634394,6-6,3530.0,3257.0,5986.0,828.0,-59.0,-67.0,-56.0,-54.0,342.0,1585.0,1844.0,781.0
725634409,6-6,3335.0,3335.0,5908.0,868.0,-58.0,-67.0,-57.0,-54.0,446.0,918.0,1779.0,771.0
725634423,6-6,3413.0,3178.0,5947.0,672.0,-58.0,-67.0,-57.0,-54.0,411.0,827.0,1839.0,833.0
725634438,6-6,3296.0,3061.0,5791.0,867.0,-58.0,-66.0,-57.0,-54.0,472.0,1974.0,1810.0,782.0
725634452,6-6,3057.0,3217.0,5713.0,907.0,-52.0,-67.0,-57.0,-53.0,733.0,725.0,1885.0,743.0
725634467,6-6,3374.0,3296.0,5713.0,946.0,-59.0,-66.0,-58.0,-54.0,565.0,511.0,2170.0,718.0
725634481,6-6,3335.0,3296.0,5596.0,828.0,-59.0,-66.0,-56.0,-53.0,520.0,683.0,2052.0,768.0
725634497,6-6,3491.0,3178.0,5811.0,1102.0,-58.0,-67.0,-58.0,-53.0,476.0,784.0,2238.0,688.0
725634511,6-6,3374.0,3296.0,5635.0,946.0,-58.0,-67.0,-57.0,-54.0,396.0,1048.0,2004.0,679.0
725634525,6-6,3452.0,3100.0,6025.0,946.0,-58.0,-67.0,-54.0,-53.0,580.0,973.0,3593.0,731.0
725634541,6-6,3413.0,3266.0,5986.0,878.0,-57.0,-67.0,-57.0,-50.0,628.0,912.0,1914.0,724.0
725634555,6-6,3335.0,3139.0,5752.0,907.0,-57.0,-67.0,-57.0,-53.0,626.0,880.0,1903.0,740.0
725634570,6-6,3374.0,3374.0,5752.0,750.0,-59.0,-67.0,-57.0,-55.0,401.0,607.0,1915.0,777.0
725634585,6-6,3447.0,3296.0,5596.0,1248.0,-52.0,-67.0,-58.0,-53.0,787.0,740.0,2210.0,520.0
725634599,6-6,3530.0,3296.0,5713.0,750.0,-57.0,-66.0,-56.0,-55.0,398.0,671.0,2202.0,803.0
725634614,6-6,3321.0,3374.0,5830.0,-20.0,-50.0,-66.0,-56.0,-50.0,494.0,1207.0,2154.0,1353.0
725634629,6-6,3296.0,3217.0,5791.0,750.0,-59.0,-66.0,-56.0,-55.0,509.0,718.0,1971.0,803.0
725634643,6-6,3217.0,3374.0,5752.0,1112.0,-61.0,-66.0,-56.0,-50.0,396.0,866.0,2022.0,578.0
725634658,6-6,3218.0,3374.0,5713.0,867.0,-57.0,-66.0,-57.0,-53.0,787.0,1501.0,2112.0,680.0
725634672,6-6,2900.0,3217.0,5947.0,789.0,-52.0,-66.0,-55.0,-55.0,685.0,1094.0,1829.0,698.0
725634686,6-6,3256.0,3296.0,5713.0,926.0,-58.0,-66.0,-57.0,-49.0,458.0,928.0,1892.0,661.0
725634700,6-6,3413.0,3296.0,5830.0,633.0,-59.0,-66.0,-57.0,-55.0,398.0,914.0,1936.0,779.0
725634715,6-6,3491.0,3491.0,5596.0,828.0,-59.0,-66.0,-57.0,-55.0,463.0,529.0,2050.0,625.0
725634729,6-6,3335.0,3335.0,5635.0,555.0,-57.0,-66.0,-57.0,-55.0,619.0,577.0,2220.0,873.0
725634744,6-6,3217.0,3296.0,5596.0,800.0,-58.0,-66.0,-56.0,-49.0,573.0,566.0,2109.0,812.0
725634758,6-6,3296.0,3374.0,5791.0,867.0,-59.0,-67.0,-56.0,-55.0,542.0,677.0,1882.0,759.0
725634773,6-6,3530.0,3296.0,5947.0,897.0,-57.0,-66.0,-57.0,-54.0,512.0,647.0,1906.0,750.0
725634786,6-6,3217.0,3178.0,5791.0,800.0,-58.0,-66.0,-55.0,-47.0,584.0,580.0,2056.0,870.0
725634801,6-6,3374.0,3491.0,5713.0,750.0,-59.0,-67.0,-56.0,-54.0,559.0,600.0,1879.0,816.0
725634816,6-6,3374.0,3491.0,5869.0,828.0,-59.0,-66.0,-57.0,-54.0,500.0,603.0,2122.0,753.0
725634830,6-6,3374.0,3335.0,5725.0,477.0,-58.0,-66.0,-52.0,-55.0,485.0,641.0,4749.0,878.0
725634844,6-6,3296.0,3296.0,5713.0,672.0,-58.0,-66.0,-56.0,-54.0,541.0,1016.0,2140.0,897.0
725634859,6-6,3374.0,3413.0,6064.0,761.0,-58.0,-67.0,-57.0,-49.0,462.0,1422.0,1779.0,792.0
725634873,6-6,3530.0,3413.0,5791.0,1102.0,-59.0,-67.0,-55.0,-52.0,446.0,625.0,1806.0,661.0
725634888,6-6,3413.0,3413.0,5908.0,897.0,-59.0,-66.0,-57.0,-55.0,513.0,628.0,2059.0,745.0
725634903,6-6,3296.0,3491.0,5674.0,711.0,-58.0,-66.0,-55.0,-54.0,686.0,1375.0,1936.0,894.0
725634917,6-6,3569.0,3452.0,5674.0,672.0,-59.0,-66.0,-56.0,-50.0,623.0,1692.0,2083.0,779.0
725634932,6-6,3530.0,3491.0,6155.0,672.0,-58.0,-66.0,-55.0,-54.0,416.0,630.0,1871.0,926.0
725634947,6-6,3413.0,3335.0,5674.0,828.0,-59.0,-67.0,-57.0,-55.0,564.0,711.0,2127.0,813.0
725634963,6-6,3413.0,3413.0,5752.0,594.0,-59.0,-66.0,-56.0,-55.0,717.0,1470.0,2104.0,866.0
725634979,6-6,3217.0,3217.0,5869.0,633.0,-58.0,-66.0,-56.0,-53.0,722.0,1740.0,1992.0,887.0
725634993,6-6,3218.0,3491.0,5791.0,594.0,-58.0,-66.0,-55.0,-54.0,645.0,1501.0,1940.0,814.0
725635007,6-6,3491.0,3296.0,5830.0,604.0,-58.0,-67.0,-57.0,-49.0,443.0,965.0,1996.0,906.0
725635021,6-6,3491.0,3335.0,5752.0,711.0,-58.0,-66.0,-56.0,-55.0,444.0,1666.0,2047.0,907.0
725635036,6-6,3296.0,3178.0,6852.0,692.0,-58.0,-67.0,-52.0,-53.0,436.0,943.0,1884.0,922.0
725635049,6-6,3452.0,3452.0,5752.0,907.0,-58.0,-67.0,-57.0,-54.0,538.0,577.0,2149.0,724.0
725635063,6-6,3296.0,3296.0,5674.0,750.0,-58.0,-66.0,-55.0,-54.0,537.0,814.0,2117.0,829.0
725635078,6-6,3530.0,3217.0,5752.0,761.0,-59.0,-67.0,-56.0,-49.0,408.0,781.0,2031.0,801.0
725635092,6-6,3491.0,3452.0,5713.0,955.0,-59.0,-67.0,-56.0,-54.0,553.0,620.0,1761.0,739.0
725635107,6-6,3608.0,3296.0,5752.0,907.0,-54.0,-67.0,-56.0,-55.0,305.0,1712.0,1970.0,680.0
725635120,6-6,3217.0,3413.0,5791.0,711.0,-58.0,-66.0,-56.0,-54.0,670.0,834.0,2002.0,834.0
725635135,6-6,3491.0,3452.0,5791.0,725.0,-58.0,-66.0,-56.0,-50.0,391.0,653.0,2029.0,836.0
725635149,6-6,3256.0,3491.0,6780.0,946.0,-57.0,-66.0,-55.0,-55.0,648.0,515.0,1663.0,763.0
725635164,6-6,3491.0,3452.0,5674.0,868.0,-59.0,-66.0,-56.0,-55.0,419.0,562.0,2030.0,774.0
725635178,6-6,3296.0,3335.0,5752.0,907.0,-59.0,-66.0,-55.0,-55.0,399.0,811.0,1969.0,796.0
725635193,6-6,3413.0,3296.0,5752.0,292.0,-59.0,-66.0,-57.0,-50.0,390.0,1015.0,2093.0,1169.0
725635208,6-6,3491.0,3374.0,5830.0,867.0,-60.0,-66.0,-57.0,-55.0,312.0,661.0,1996.0,786.0
725635222,6-6,3374.0,3374.0,5752.0,946.0,-60.0,-66.0,-54.0,-55.0,500.0,664.0,2084.0,724.0
725635237,6-6,3530.0,3217.0,5791.0,1308.0,-59.0,-66.0,-57.0,-50.0,390.0,793.0,1990.0,640.0
725635252,6-6,3491.0,3335.0,5674.0,946.0,-58.0,-67.0,-56.0,-55.0,429.0,750.0,2047.0,694.0
725635266,6-6,3413.0,3335.0,6116.0,828.0,-58.0,-66.0,-55.0,-55.0,456.0,768.0,1873.0,796.0
725635281,6-6,3296.0,3374.0,5791.0,1105.0,-59.0,-66.0,-52.0,-53.0,522.0,731.0,1755.0,696.0
725635295,6-6,3335.0,3178.0,5674.0,946.0,-59.0,-66.0,-57.0,-55.0,438.0,910.0,1967.0,754.0
725635309,6-6,3335.0,3257.0,5752.0,1024.0,-59.0,-66.0,-55.0,-50.0,475.0,748.0,1867.0,837.0
725635323,6-6,3296.0,3257.0,5830.0,985.0,-58.0,-66.0,-57.0,-53.0,546.0,789.0,1921.0,740.0
725635337,6-6,3452.0,3413.0,5986.0,946.0,-59.0,-66.0,-57.0,-55.0,424.0,808.0,1832.0,749.0
725635352,6-6,3335.0,3413.0,5713.0,946.0,-59.0,-66.0,-57.0,-55.0,477.0,806.0,2023.0,742.0
725635366,6-6,3491.0,3296.0,5596.0,946.0,-59.0,-66.0,-57.0,-55.0,512.0,934.0,2196.0,694.0
725635381,6-6,3413.0,3178.0,5674.0,946.0,-59.0,-66.0,-57.0,-55.0,499.0,917.0,2044.0,739.0
725635396,6-6,3413.0,3296.0,5674.0,838.0,-59.0,-66.0,-57.0,-54.0,488.0,943.0,2085.0,808.0
725635411,6-6,3491.0,3296.0,5596.0,1024.0,-59.0,-66.0,-57.0,-54.0,448.0,986.0,2151.0,673.0
725635426,6-6,3335.0,3178.0,5713.0,907.0,-59.0,-66.0,-56.0,-54.0,489.0,800.0,2071.0,758.0
